# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.99907,14.26389,-2.02253,1.09551,0.69768,0.14817,0.64130,0.21093,0.43982,0.08938,-0.62137,0.59663
13.54523,14.78656,-1.73598,1.21617,0.67026,0.14801,1.13822,0.36325,-0.01078,-0.93367,0.18919,0.31614
13.18320,14.38034,-2.97746,1.03488,0.91912,0.40676,1.16396,-0.07485,-0.83841,-0.86088,-0.35951,0.53051
13.13821,14.28479,0.17221,0.64151,0.03327,0.00917,1.02282,0.27530,0.09570,0.21833,-0.43364,0.93715
12.84274,14.87018,-2.03544,1.09660,0.34514,0.55291,1.40808,0.87605,-0.60934,-0.96478,-0.45740,-0.73443
12.99133,14.43822,-2.56762,0.30447,0.57399,0.01502,1.47863,-0.81248,-0.62695,-0.54994,-0.42018,-0.55776
13.62443,15.03190,-0.21570,0.40502,0.35147,0.34966,0.91269,0.84830,-0.84358,0.54775,-0.10135,-0.01756
13.29279,14.72155,-2.11128,0.89548,0.24090,0.15698,1.21475,-0.83236,-0.19407,-0.27427,0.10494,0.63518
12.54994,14.65483,-0.24989,1.35879,0.27467,0.43444,0.60387,-0.07249,0.91314,0.66080,-0.62710,0.35554
12.89483,14.84835,-1.95880,1.39011,0.13443,0.45442,0.74633,-0.77161,0.40919,-0.88706,-0.49285,-0.55652
12.72614,14.16019,-1.79744,0.53844,0.83029,0.57975,1.15594,-0.45628,-0.32562,-0.07972,0.06022,-0.28579
13.13102,15.02112,-1.16677,0.43969,0.07573,0.52468,0.85728,0.89753,0.27291,0.22517,0.01482,-0.81236
13.31832,14.76099,-0.98480,1.14080,0.15519,0.50828,0.82228,0.98050,0.61699,0.41178,-0.56608,-0.40693
13.55471,14.42579,0.20049,0.55297,0.21222,0.11334,0.69300,0.61632,0.38065,0.26364,-0.31354,0.27836
12.80048,14.60079,0.63655,0.41886,0.17545,0.33758,1.24956,0.20271,-0.26185,0.11623,-0.21392,-0.33587
13.25630,14.83424,0.39388,0.42686,0.24241,0.19347,1.16094,0.02490,-0.10370,0.08375,0.07022,-0.41182
12.64421,13.72076,0.58387,0.63300,0.18521,0.39484,0.61053,-0.66812,0.16240,0.85421,-0.15238,-0.08932
12.60271,14.54837,-0.93245,0.80065,0.70155,0.53977,0.63513,0.22916,-0.11901,0.93965,-0.39983,0.39928
12.78448,14.30586,-2.72724,0.93127,0.75764,0.47264,0.85111,0.26085,0.33990,0.33870,-0.37778,0.77750
13.68686,13.87584,-2.33384,1.00136,0.57016,0.51395,1.32042,0.63445,-0.09818,-0.08957,-0.55988,0.43863
13.22587,15.07227,0.02996,0.68918,0.67064,0.10596,1.47154,-0.51562,0.63713,-0.64542,0.04194,0.73702
12.92239,14.54660,-0.26606,0.99324,0.24887,0.32906,0.99099,-0.26957,0.90632,0.77044,0.08755,-0.10531
12.76040,14.89715,-2.69166,0.82390,0.77139,0.00937,0.91540,-0.38905,0.06258,0.50431,0.00283,-0.83457
13.23222,14.06947,-1.44546,1.31016,0.59394,0.33834,0.66064,0.99112,-0.53971,0.99468,0.03368,-0.44442
13.10350,14.96477,-0.95405,0.69255,0.23557,0.24816,1.08360,-0.94265,-0.27057,0.29554,-0.63096,-0.74958
13.65581,14.22975,-2.87792,1.07877,0.81986,0.06725,1.25247,0.83647,-0.67583,-0.46856,0.08765,0.12162
13.46386,15.08006,-1.99201,0.76036,0.43538,0.23438,1.34642,-0.55967,0.44036,0.81950,-0.28347,0.69318
13.42023,14.95964,-1.29129,0.95137,0.32408,0.30914,0.68356,-0.40434,-0.35005,-0.89472,-0.47437,-0.18445
12.56028,15.09149,0.58969,1.06388,0.64763,0.02715,0.66773,0.22457,-0.63594,0.80577,0.10212,0.17381
13.55983,13.78818,-2.30371,0.52397,0.24852,0.54635,0.97172,-0.43497,0.49247,-0.55023,-0.46482,0.44853
13.33261,15.04296,0.44549,0.90699,0.15395,0.39591,0.92428,-0.31813,-0.93069,-0.90260,0.16204,-0.25250
12.73855,14.34635,-0.93893,0.88867,0.40134,0.53204,1.38700,0.84651,0.64759,-0.35497,-0.61872,-0.71661
12.71630,14.06058,-0.19999,1.12620,0.96515,0.07850,1.32628,0.77573,0.73845,0.65568,-0.59566,-0.58501
12.65568,14.70452,0.21388,0.32660,0.49638,0.10779,0.88771,0.96538,-0.73521,-0.12650,-0.64362,-0.54986
13.60852,14.24717,-0.66617,1.29737,0.28046,0.57386,0.58430,0.39058,0.46717,0.75220,-0.03166,0.22866
13.22581,14.01321,0.24010,0.65456,0.45696,0.41188,0.83648,0.88453,-0.77368,-0.89704,-0.52647,0.87292
12.92293,13.80990,0.44002,0.40808,0.45377,0.22445,0.92297,0.08913,-0.19344,-0.98768,-0.11787,-0.57905
12.78059,14.15947,0.16943,1.33980,0.56115,0.37321,1.22365,0.87673,-0.06099,-0.21602,0.16706,0.98272
13.09842,14.36963,-2.76556,0.41194,0.63323,0.04004,0.98312,0.51631,0.61682,0.24942,-0.66805,-0.87405
12.58338,14.85644,0.13328,1.07519,0.67892,0.56950,0.72561,-0.12860,0.54643,-0.36799,0.02660,0.56025
12.77899,14.81415,-1.65136,0.64877,0.83120,0.51995,1.11235,-0.37756,-0.73541,0.14165,-0.51313,0.57495
12.75024,14.90332,-1.37213,1.06213,0.62796,0.21568,0.87768,-0.55311,0.62945,-0.26754,-0.09609,-0.07144
12.82386,13.80820,-1.27877,0.85297,0.40011,0.30869,0.77789,-0.93546,0.15124,0.43444,0.00925,0.98145
12.58888,14.84748,0.81707,0.99772,0.83311,0.42345,1.26144,0.39106,0.33641,0.27038,-0.31275,0.36367
13.65673,14.49698,0.50719,0.31942,0.50490,0.16216,0.89998,0.00801,-0.78307,-0.62538,0.12511,0.01039
13.51495,15.07294,-1.16841,1.40623,0.63626,0.16594,0.84878,-0.39673,0.20274,-0.46822,-0.33986,-0.90496
13.10708,14.33222,0.76145,0.89182,0.74183,0.11486,0.66757,-0.16992,-0.43741,-0.17856,0.16056,-0.26481
13.24265,13.92020,-0.34800,0.64025,0.49037,0.43488,1.25022,-0.72331,-0.85238,0.66518,-0.58457,0.24290
13.62238,13.63479,-1.97805,1.12432,0.09788,0.29518,0.74168,-0.08059,0.58512,0.20785,0.03504,0.88977
13.55796,15.02318,-0.95396,0.66420,0.43341,0.55281,0.65633,0.46947,-0.17456,-0.10024,0.10172,0.26506
13.55881,14.55390,0.42706,0.69469,0.18163,0.02336,0.77726,0.32295,-0.00863,0.05590,-0.65340,0.73687
13.01244,15.05894,0.22203,1.39593,0.49487,0.05635,1.38319,-0.32313,0.83526,0.18602,-0.01981,0.85368
12.61183,14.73544,-2.28542,0.58349,0.58800,0.00143,1.04796,0.48096,-0.74282,0.51968,-0.62902,0.02438
13.47890,13.84105,-2.08977,0.67757,0.15472,0.14073,0.95044,-0.68911,-0.73545,-0.42338,-0.10183,0.66056
12.78494,15.05368,-2.52652,0.96251,0.69991,0.43043,1.14186,-0.01309,-0.15290,-0.58424,0.08928,0.40296
12.58958,14.53115,0.25821,0.89791,0.39401,0.46025,1.45184,0.33154,0.71369,-0.68319,-0.55143,-0.56140
12.84452,14.13802,0.75696,1.45989,0.50700,0.49644,1.43214,-0.19202,0.08811,0.02295,-0.56882,0.94565
13.46196,14.59073,0.92332,1.35522,0.69685,0.17504,1.22868,-0.68927,-0.30616,-0.18775,-0.16694,0.35921
12.79254,13.84766,-0.92631,0.97077,0.04564,0.13953,0.72264,-0.43694,0.58360,0.78624,-0.25930,0.16565
13.66373,14.53655,-1.46569,1.20012,0.57727,0.25008,0.84251,0.12276,-0.12703,-0.28930,-0.02627,0.26594
13.28434,14.24165,-0.86108,1.06757,0.23177,0.25697,0.65595,-0.93343,-0.74319,-0.26299,-0.57870,0.16319
13.34912,14.31425,0.27030,0.35534,0.16977,0.28342,1.40473,-0.46493,0.35988,0.57983,0.04557,0.85309
13.37286,14.86380,-0.62589,0.38897,0.18228,0.04297,1.14479,0.01033,-0.24497,0.17482,0.19216,-0.72723
12.90217,14.72499,-2.77651,0.48506,0.50647,0.24435,1.24440,-0.26836,0.51085,-0.65961,0.06597,-0.66013
13.47864,14.31132,0.32014,0.79618,0.62522,0.53991,1.12965,0.68402,0.66582,-0.97682,-0.39580,0.49426
13.52535,14.88771,-1.91699,1.17250,0.12913,0.28155,0.98949,0.64563,-0.97573,0.03132,0.13755,0.73152
12.69128,14.61815,-1.08001,0.62614,0.25466,0.24456,0.65384,-0.17539,0.92204,0.65598,-0.07170,-0.69673
12.58053,14.61178,0.72174,0.54026,0.11215,0.14999,0.91971,0.21829,-0.93715,-0.00167,-0.15506,-0.74542
12.66777,14.10930,0.25810,0.37563,0.72986,0.13217,1.47654,-0.65666,0.49415,-0.15405,-0.24900,-0.86016
13.38580,14.39010,-1.15681,0.91008,0.25076,0.37750,0.75427,0.05651,0.27913,0.01048,-0.41795,0.06472
13.26520,14.09623,0.17044,0.35517,0.43829,0.11682,1.30673,0.27576,-0.08720,0.61492,-0.36450,0.54989
13.10934,14.25537,0.86651,1.08654,0.40254,0.53419,1.29516,0.89053,0.82892,-0.95256,0.03431,0.87034
13.67522,14.90888,0.61691,1.02529,0.16770,0.18689,1.00324,-0.17830,0.67059,0.24864,-0.13095,-0.11355
13.36134,13.60601,0.31554,0.65911,0.67118,0.26836,1.46664,0.56110,-0.91906,-0.75869,-0.27306,0.27460
13.69990,14.21285,0.71538,0.79477,0.41587,0.20685,1.48470,0.54356,0.57958,-0.80528,-0.32193,0.87877
13.01438,13.71209,-2.35352,1.44024,0.43737,0.00856,1.04181,-0.27942,-0.59094,-0.24020,-0.10914,0.29861
13.51081,14.29923,0.32981,1.25901,0.23140,0.32552,1.47715,0.01631,-0.23075,0.76427,-0.08084,0.81189
13.64661,14.90111,-1.14434,0.87900,0.56807,0.49500,1.34562,-0.88334,-0.07939,0.99854,0.16151,-0.13443
12.87138,13.60708,-0.26554,1.23543,0.61613,0.53971,0.99329,0.81078,0.47322,-0.05801,-0.44768,-0.60171
13.48674,14.27115,-2.56098,0.96782,0.00122,0.22913,1.41804,-0.75756,0.67245,-0.04192,0.04921,0.65007
12.52361,14.14564,-0.34330,1.30725,0.57067,0.39874,0.98255,-0.40451,0.17304,0.20298,-0.15525,-0.78063
13.14857,14.48939,-1.84813,0.62355,0.32791,0.29148,1.12116,-0.68150,-0.36252,-0.92032,-0.33827,0.69612
12.85167,14.27609,-2.08296,0.43773,0.52905,0.43634,0.93822,-0.56388,0.03991,-0.87335,-0.45274,-0.58142
12.95633,14.09490,-0.51222,0.34529,0.86210,0.25162,0.82533,0.81450,-0.87456,0.51291,-0.64320,-0.06320
12.64741,13.69804,-1.42371,1.11123,0.93440,0.17365,1.46037,-0.16946,-0.42777,-0.10117,-0.13055,0.07151
12.60620,14.20404,-0.76794,1.09876,0.06568,0.16756,1.25278,0.53180,0.40729,-0.11021,-0.33274,-0.38805
13.17861,15.00854,-0.12452,1.10192,0.27249,0.04807,1.07648,0.75543,0.73125,-0.38638,-0.17059,-0.55425
12.78181,13.64493,-2.74424,0.72214,0.49228,0.07668,0.78823,-0.42493,0.42614,-0.00766,-0.23311,0.12914
13.04523,14.47077,-2.54142,0.42854,0.30044,0.31172,1.46047,0.93317,0.40091,-0.58640,-0.31009,0.93785
13.02642,14.42646,-0.03023,1.40766,0.74508,0.10524,0.77753,-0.07652,-0.06798,0.88960,-0.23959,0.56255
13.01589,14.39362,-2.17142,1.20154,0.88440,0.58754,1.13599,0.17091,0.76107,0.18891,-0.21590,0.04421
13.01668,13.67284,0.55075,0.92228,0.20248,0.02893,1.33261,0.10522,-0.67601,0.46772,-0.31916,-0.96570
12.83518,14.80073,-1.10068,0.92300,0.55232,0.09329,0.92955,-0.89093,-0.48395,-0.26512,-0.65943,-0.82714
12.78068,14.18187,-1.98906,0.39126,0.33694,0.49521,0.83147,0.65550,0.61459,-0.51030,0.18284,-0.52592
13.63742,15.04108,-0.53296,1.02432,0.59159,0.52436,1.28342,0.69032,0.42826,-0.81620,-0.37854,0.32135
12.81309,13.93192,-0.93344,1.16581,0.87974,0.28683,1.48574,-0.02003,0.08797,0.42547,-0.40572,-0.03902
13.43055,14.47530,-1.15811,0.57175,0.26539,0.33435,1.31988,0.92933,0.21955,0.31616,0.16159,-0.14188
12.72376,13.66759,-2.83629,1.02005,0.49931,0.41079,0.70609,-0.86431,0.82114,0.01586,-0.46362,-0.33181
12.97279,14.74682,-1.45382,0.81114,0.04144,0.39184,1.31217,0.49190,0.33340,0.13993,-0.31368,-0.83319
13.27879,14.36300,-1.43862,1.13950,0.72393,0.51445,0.60121,0.75798,-0.59777,0.22153,-0.24082,-0.76321
12.95090,14.09825,-1.39402,1.32203,0.23229,0.27397,0.75931,0.04481,0.19418,0.00359,-0.34431,0.90929
13.38232,14.68603,-0.64430,0.72021,0.02160,0.03149,1.18979,-0.51088,0.15330,-0.79083,-0.27051,-0.44974
13.48102,13.60308,-2.21202,0.83904,0.85854,0.08829,1.07493,0.88113,0.42084,-0.14016,-0.09328,-0.50424
