# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.03605,14.11445,-3.49739,1.30363,0.28537,0.53050,0.27285,0.49739,0.93608,0.76890,-0.26570,-0.87414
13.36634,14.72130,-1.63298,0.84281,0.60977,0.12597,0.19792,-0.20849,-0.96327,-0.17869,0.63858,0.49022
12.62162,13.59652,-1.08884,1.11151,1.37563,0.50726,0.20005,0.43935,0.32117,-0.32437,0.44275,0.76596
12.58609,13.35484,-3.41301,0.93616,1.14901,0.27185,0.34062,-0.53689,-0.76279,0.41971,-0.05872,-0.46111
12.34291,13.91051,-0.50342,1.08232,0.05069,0.17094,1.85770,-0.22068,0.43100,-0.56939,-0.72303,0.51795
12.10612,14.67158,0.06176,1.40313,1.33117,0.67370,1.03646,0.85222,0.99904,0.60826,0.83681,0.56290
13.30900,14.12286,-2.47028,0.61304,1.40012,0.44364,1.43524,-0.93807,0.81396,-0.71320,0.26238,-0.15833
12.10855,13.24562,-1.29027,0.71755,0.08830,0.10300,1.75362,-0.84112,0.72142,-0.95244,-0.28102,0.80403
13.18838,13.05785,-0.67538,1.43613,0.96778,0.96937,1.53118,-0.49027,0.62098,0.36900,-0.31121,0.42156
12.65892,13.57195,-0.61590,1.18286,1.14418,0.48666,1.30077,-0.88164,-0.81100,-0.28495,0.37349,0.54144
13.44585,14.71924,-0.95078,0.83113,0.76766,0.57668,0.26810,0.04374,-0.61529,0.07417,0.78412,-0.01972
12.40622,14.10328,-3.41762,0.62522,0.99245,0.03055,0.10591,-0.54734,0.85890,-0.37891,-0.11255,0.08329
13.77904,14.82876,-0.95564,1.15437,0.18034,0.57055,1.93159,0.19820,0.05695,0.88841,-0.76491,-0.09716
12.78749,14.25270,0.60034,1.01699,0.43287,0.78415,1.15211,0.57672,0.08953,0.98365,0.88779,-0.24682
12.22833,14.73112,-2.91986,1.45644,0.26782,0.54042,0.51197,-0.18042,-0.20487,0.41036,0.18969,-0.42808
12.81481,13.52070,-0.20147,0.72028,1.29780,0.05719,0.12374,-0.61791,-0.16129,-0.85607,-0.86836,-0.84985
13.26660,13.55785,-1.28483,0.95086,1.24001,0.41909,0.27451,-0.94653,0.78227,-0.67723,-0.43534,0.26623
12.14340,14.21051,-2.22993,0.99529,0.39741,0.30625,0.72992,0.05759,0.42568,-0.55706,-0.10367,-0.68187
12.10940,13.23286,-1.25081,1.34018,1.39952,0.24487,0.91777,-0.94319,0.37692,-0.82629,-0.52732,0.04585
13.00115,13.95444,-1.27025,1.06790,0.28828,0.11175,1.38955,-0.48628,-0.85000,-0.29795,0.78312,-0.25674
12.05410,14.80390,-1.07283,0.99222,0.26151,0.02275,0.23741,0.47436,0.63208,-0.95578,-0.77977,-0.89492
12.09141,14.03516,0.35096,0.78335,0.58151,0.46919,1.50331,-0.11781,0.22586,0.85118,0.39267,0.29344
12.75469,13.42226,-0.15787,0.60689,0.76600,0.63133,1.30672,-0.43235,-0.44251,-0.74518,-0.46168,0.76229
13.76633,14.50767,0.12478,0.91521,0.44284,0.53136,1.63723,-0.74000,0.45300,0.12364,-0.71409,0.69257
12.14697,14.55416,-2.96589,1.41289,0.84242,0.61744,0.20724,0.80852,-0.55319,0.61527,0.33739,-0.83697
13.56359,13.18511,-0.58786,1.45248,0.16727,0.58927,0.43244,0.91957,-0.91304,0.27927,-0.77664,0.65955
13.22429,13.26237,-0.66279,1.30748,1.23287,0.49479,0.28672,-0.96585,0.16165,0.31123,0.32136,-0.31227
13.49883,13.57801,-2.25846,1.08429,0.26668,0.46880,0.92207,0.73811,-0.38289,0.07211,0.70078,0.47347
13.26641,14.64904,0.55828,0.93151,0.60581,0.61049,1.97020,0.58402,-0.48752,-0.90488,0.66016,-0.56583
12.09254,14.97059,-0.43462,0.87219,0.31230,0.08660,1.27883,-0.08283,0.87866,0.31869,0.23806,-0.31536
12.67177,14.88971,-2.65228,1.43801,0.61999,0.72874,0.48452,0.43269,0.99362,-0.23575,-0.45942,-0.93447
13.17975,14.31688,-0.50605,0.77476,1.02041,0.95305,1.23129,-0.61492,-0.05257,0.29723,-0.10257,0.90402
12.18119,14.24743,0.07635,0.54840,0.38140,0.70873,0.15825,-0.71872,-0.66434,-0.76444,-0.39585,-0.35661
13.40569,14.42883,-2.40272,1.09679,0.09518,0.23114,1.79098,-0.24736,0.90025,-0.11567,0.05662,0.54767
12.73422,14.36655,-3.08365,1.31299,1.13207,0.51919,0.82668,-0.50806,0.96449,-0.79453,0.69582,0.58233
13.40830,13.46401,0.29209,1.14922,0.39604,0.52197,1.99921,-0.17327,0.59332,0.32032,-0.81883,0.05330
13.25374,13.97894,-2.96445,1.07544,0.80620,0.48722,1.64321,-0.70734,0.89951,0.26432,0.94355,-0.52135
12.98295,13.53916,-2.55056,1.19731,0.47144,0.78179,1.61094,-0.57690,-0.45435,0.63667,0.77532,-0.48107
12.14742,13.28772,0.33115,1.48622,1.24686,0.28842,1.85630,-0.72775,0.09923,0.63106,-0.18669,-0.07811
13.45128,13.93066,-1.65895,0.65968,1.44787,0.62850,1.92313,0.99246,-0.92675,-0.97664,0.26405,-0.55726
13.18086,13.20457,-0.80561,0.74573,0.57999,0.45603,0.69883,-0.43328,-0.93741,0.28739,0.90275,-0.54038
12.64182,14.07922,-2.06078,1.17303,0.18995,0.03106,0.03602,-0.58231,0.34948,0.49106,-0.65295,0.73347
13.23930,14.55146,-2.91486,0.92608,1.14512,0.67270,0.89231,-0.37232,-0.25477,0.52089,-0.22607,0.41625
13.94607,13.06258,-2.39369,0.87084,0.05212,0.86861,0.43354,0.36169,-0.08573,0.73377,0.26133,-0.60034
12.12456,13.17602,-1.02603,0.74627,0.63910,0.10413,1.71780,0.31684,0.49103,-0.25345,0.84921,0.13179
12.31069,14.24860,0.66145,1.36807,0.87425,0.84188,1.25222,0.39429,0.84027,0.40180,-0.04123,-0.05093
13.83097,13.00154,0.61933,1.20843,0.16217,0.77160,1.29947,0.16099,-0.28944,-0.81691,-0.37395,0.68773
13.41114,14.55580,-0.10404,0.91298,0.86938,0.33704,1.74914,0.65512,0.68061,0.49910,0.44255,-0.11892
13.65465,14.07722,-1.00713,1.28026,0.60156,0.58703,0.57040,-0.14667,-0.33369,-0.24113,0.30462,0.22657
12.74573,14.96949,-2.37710,1.36611,1.48148,0.46854,0.47864,-0.66574,0.85413,0.24065,0.96066,0.06006
13.35113,13.11322,-0.65285,1.30446,0.68947,0.11003,0.92264,-0.20012,0.92254,0.19405,0.65536,0.54236
13.80409,14.82664,-2.01920,0.58878,0.12537,0.78970,0.92405,-0.07847,-0.11083,0.19659,-0.99031,-0.83990
13.44657,13.71084,-3.12303,1.03871,0.58369,0.43892,1.27087,0.60583,0.01682,0.98878,-0.62891,0.98615
12.00246,13.71446,-1.48059,1.18948,1.10431,0.95545,1.58193,-0.91007,0.19084,0.32594,0.60692,-0.71142
13.55594,13.14867,0.78601,1.38371,0.55495,0.84993,0.34618,-0.28721,-0.67683,0.73785,0.40306,-0.48154
12.44223,13.70485,-2.61334,0.63188,1.14712,0.05970,0.72602,-0.90310,0.88422,-0.75934,0.99104,-0.53574
12.08812,13.01840,-1.05118,1.30701,0.51263,0.44880,1.72338,-0.74761,0.91658,0.85486,-0.56498,0.50418
12.01388,14.51109,-0.93952,0.84692,1.18298,0.88173,1.15782,-0.80393,-0.93860,0.80724,-0.02081,-0.45115
13.87024,14.56789,-3.21610,1.05377,0.08109,0.96710,0.64744,-0.14977,-0.79151,0.95407,-0.21612,0.55375
12.10196,14.76189,-3.08559,0.78733,0.90743,0.90094,0.84534,0.94703,0.74264,-0.46348,0.05730,0.93733
13.98765,13.26450,-0.32070,0.59971,0.87761,0.98596,1.28233,0.43804,0.34344,-0.54296,0.67175,0.10957
13.79304,14.42698,-0.80666,1.22342,1.02895,0.67585,1.27786,-0.90311,0.29500,-0.50301,-0.34931,0.94316
12.95915,13.35385,-2.85724,0.59205,0.82725,0.46500,1.72729,0.72805,0.90878,-0.89468,-0.36764,-0.04001
12.43988,13.60656,0.08062,1.10237,1.10547,0.23360,0.23353,-0.84140,0.88683,0.30071,0.65728,-0.64523
13.94246,13.64875,-3.34559,1.41287,0.16381,0.48882,0.40710,0.61039,-0.93289,0.42107,-0.65534,0.98333
12.63145,14.30428,-0.25428,1.23808,0.15696,0.60697,1.47453,0.85277,0.91386,0.34415,-0.39657,0.90859
13.62292,13.19610,0.80295,1.20196,0.51303,0.15333,1.73865,0.69305,0.74555,0.47503,-0.99224,0.97336
13.65583,13.52473,-3.06259,0.53107,0.95527,0.30966,1.69725,-0.40217,-0.06141,-0.22421,-0.23520,0.14962
12.25781,13.05256,-3.26362,1.13399,0.53797,0.01175,0.26516,-0.89325,-0.31773,-0.82890,-0.39648,-0.95873
12.23611,14.35297,-2.64884,0.61314,1.17663,0.06626,0.84565,0.05300,0.50320,-0.88987,-0.79869,0.86344
13.19797,14.08239,-0.32008,0.69399,0.12838,0.93445,0.62603,0.14108,0.26824,-0.50024,-0.06332,-0.61917
13.57282,14.50263,0.80188,0.92154,0.60524,0.30829,1.20412,0.66229,-0.49464,0.07018,-0.02641,0.15764
13.24790,13.26052,-0.66781,1.09127,1.05255,0.79926,0.89178,-0.23542,0.06172,-0.21543,-0.66929,0.21872
12.15767,13.60385,-1.04223,1.11340,1.18500,0.02437,1.04372,0.19508,-0.52091,-0.15390,0.31105,-0.36264
13.48098,14.84546,-1.38087,1.33911,1.04646,0.47720,0.80054,0.26741,-0.99163,-0.22828,-0.87686,0.45964
12.14243,13.79885,-3.19701,1.09713,0.71892,0.58107,0.12505,0.15541,-0.46658,0.33256,-0.79793,-0.19249
13.53433,13.67272,-3.30526,0.80071,0.88301,0.21479,0.52734,0.51846,0.60168,0.73316,-0.28035,0.39222
