# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.57104,14.19880,-2.56690,1.09774,0.23389,0.59023,1.31996,0.88339,-0.70004,0.46752,0.45986,0.68778
12.82362,13.83291,-2.93859,0.96879,0.65910,0.50560,1.23509,0.38981,0.27618,-0.55817,-0.69783,0.48913
13.17205,14.63073,-1.10920,0.68406,0.15331,0.94832,0.59658,0.56051,-0.74763,0.74314,-0.16185,-0.05364
12.83259,14.23151,-1.48548,1.31536,0.94170,0.68393,0.68206,0.08737,-0.85291,0.27245,-0.20921,0.99180
12.95734,14.21848,0.23863,0.64152,0.99612,0.70938,0.98651,0.34243,0.60894,0.85266,-0.35012,0.85174
12.49636,13.58952,-3.12753,0.83395,0.57520,0.85185,1.17125,0.43235,-0.90440,-0.56234,0.30274,-0.62505
12.67533,14.01614,-2.97755,0.83299,0.87351,0.05641,1.87489,0.32251,0.37882,0.34492,0.91695,0.12624
13.99611,13.23487,-0.46496,0.96179,0.70471,0.66495,0.76603,-0.95828,-0.85765,-0.56049,-0.60117,-0.47292
12.53809,14.23132,-0.98998,0.74093,1.34359,0.02693,0.96384,-0.94094,-0.44482,0.66030,-0.41212,-0.32660
12.82012,13.27082,0.64256,1.06025,0.07641,0.75149,0.03029,0.09921,-0.25431,0.35712,0.79217,-0.48618
13.03266,13.82709,-2.98405,1.01852,0.09264,0.17079,0.03077,0.38035,0.94429,-0.74419,-0.43585,-0.54437
12.69827,13.45860,0.51880,1.17437,1.46740,0.24734,1.71817,0.05442,-0.56196,0.58174,0.71811,0.89210
13.92909,14.90931,-2.22315,0.87230,0.72396,0.75952,1.59236,-0.84596,-0.32505,0.73340,0.14048,0.66148
13.03660,13.05915,-1.02032,0.77256,0.16303,0.71798,1.91566,-0.76836,0.44388,0.33133,-0.96657,0.40217
12.69034,14.50777,-1.63714,1.01027,0.78463,0.82043,1.28400,-0.05069,0.17056,-0.33003,-0.47405,0.96755
12.52609,13.59257,-0.65513,0.69453,1.41213,0.94834,1.76933,0.00072,-0.06207,0.57918,0.85558,-0.91548
13.91620,13.94778,-3.03857,0.54405,1.22399,0.68304,0.71478,0.66401,0.08485,0.68621,0.90149,0.65365
12.13739,14.81089,-1.45772,1.10452,0.42993,0.22589,1.64188,-0.14178,-0.72765,-0.36456,0.21179,0.74278
12.62020,13.72329,-1.68254,0.51178,0.40860,0.05491,1.42792,0.48273,-0.23584,0.32740,-0.57075,-0.10807
13.42196,13.76232,-0.30718,0.71240,0.93130,0.55552,0.87820,-0.87456,0.86638,0.41600,0.71312,0.80594
12.30409,14.89741,0.18288,0.55617,0.56530,0.23730,0.69732,-0.73030,-0.66318,0.36747,-0.84591,0.31977
12.82756,13.88494,-3.37142,0.88316,1.27971,0.62088,1.87302,-0.16407,-0.21111,0.91566,0.71483,0.44274
13.15714,14.35015,0.19677,1.49435,0.18320,0.35980,1.06239,0.25848,0.50986,0.72967,-0.85939,-0.18706
12.08181,13.82556,-2.65704,0.67809,1.48643,0.53256,1.78627,-0.67030,-0.53165,0.04613,-0.13635,-0.89828
13.59199,13.72423,-3.28436,0.92164,0.84156,0.88155,0.35597,-0.43003,0.16595,0.86958,-0.66760,0.62735
13.68094,14.68944,0.36936,1.38558,0.56304,0.79092,0.03671,0.60332,0.04622,-0.54250,0.21664,-0.09579
13.38065,13.73226,0.60732,0.50902,1.16902,0.40736,1.50184,-0.91359,-0.79075,0.52418,-0.20885,-0.50970
13.17411,14.67552,-0.69600,1.17038,0.42597,0.71091,0.48164,-0.21713,-0.91696,0.21550,-0.01135,-0.27589
13.06505,14.11560,-0.63185,0.93149,0.89307,0.83741,0.46614,-0.19299,0.42344,0.33779,0.56700,-0.91335
13.82850,13.76376,-1.88330,1.26413,0.95551,0.39538,1.16496,-0.47554,-0.37445,-0.24029,-0.99184,-0.72154
12.58501,13.04826,0.83601,0.82661,0.10930,0.82772,1.37135,-0.11236,0.11421,0.18108,-0.42367,-0.16114
12.40224,13.53242,-1.23500,0.67784,1.48402,0.71982,1.30778,0.85496,0.57221,0.45740,0.12808,-0.97387
13.60122,14.64797,-2.93181,1.33088,1.15655,0.79447,1.85677,0.89201,0.52437,0.32222,-0.34479,-0.00494
13.43437,14.58411,-1.98225,1.21643,0.53483,0.92978,1.62696,0.13683,0.59471,-0.79928,0.15522,-0.85342
13.04728,13.85398,0.50882,1.17943,0.46655,0.72606,1.39160,-0.10341,0.94377,-0.36052,0.52491,-0.32326
13.66029,13.84620,-1.33468,0.69410,1.41305,0.37030,1.07911,-0.12942,-0.93001,-0.73301,0.54712,0.70444
13.89502,14.80834,-0.28227,0.80397,0.40000,0.73801,1.03189,0.08153,-0.03913,0.22229,-0.04269,-0.81199
13.87794,14.09447,-3.06243,0.83693,1.28310,0.97371,0.16200,0.09979,-0.39610,0.97536,-0.06445,-0.99271
12.40938,14.18277,0.05035,0.72809,1.32732,0.84575,1.67307,0.19760,-0.38258,-0.71911,-0.98152,0.75171
