# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.40452,13.65420,-1.86767,0.81442,0.29722,0.14145,0.46917,0.77984,0.92539,-0.50279,0.49424,0.19597
12.06763,14.21530,-2.87982,1.15488,1.19417,0.92898,0.45804,-0.44263,0.26853,-0.14793,-0.45851,-0.06360
13.38278,14.05958,-3.07761,0.77464,0.88228,0.61939,1.91387,0.01010,-0.44355,-0.77109,-0.84897,-0.07394
12.37033,14.56290,-2.50953,1.01104,0.09101,0.05691,1.59975,0.49523,-0.02673,0.50261,0.65215,0.32018
13.98345,13.59926,-1.95721,1.15139,0.24056,0.72800,1.24639,-0.57791,-0.49266,-0.44976,0.89789,0.06976
13.86878,13.47996,-2.07028,0.75859,1.39787,0.20513,0.51397,-0.78775,-0.81760,0.21784,-0.42296,-0.77332
12.71804,14.11901,-0.92118,1.31802,0.70501,0.82896,1.46361,-0.61463,0.05343,0.99953,-0.74038,-0.47386
13.01468,13.73260,-0.22005,1.36362,0.82129,0.86695,0.81311,-0.10404,0.56062,0.46475,-0.24442,-0.80249
12.31930,14.98218,-2.57195,0.63958,0.42325,0.47062,0.20738,-0.84586,-0.02850,0.17044,0.95799,0.21753
12.23107,13.75189,-0.06145,0.76098,1.40521,0.41844,1.57075,0.49041,0.77120,-0.79664,0.93167,-0.90891
12.67350,14.35646,-2.48434,1.22307,0.49957,0.59372,1.03699,-0.32728,-0.24095,0.90882,-0.68159,0.25670
13.74756,13.12659,-1.08013,1.41339,0.36714,0.73571,0.07332,0.26569,0.85487,-0.34165,-0.50256,0.08286
13.19194,14.02275,-1.63461,0.70205,1.27512,0.78305,1.12913,0.27764,-0.98728,0.02688,0.99864,-0.33083
12.16989,13.98994,-2.16094,1.22429,1.00642,0.72335,0.74361,0.83861,-0.00521,-0.82529,0.18993,0.59355
13.00598,13.88178,-2.06371,1.41487,0.77884,0.44055,0.81662,0.15332,0.72728,-0.54423,-0.18656,0.11619
13.86394,13.37442,0.59367,0.60037,0.05416,0.67875,0.03001,0.49442,0.04869,-0.37562,0.61136,0.22319
13.16003,13.00933,-1.55737,1.22321,0.97781,0.03666,0.96307,0.40165,-0.23114,-0.13093,-0.85727,-0.52055
12.94146,14.22498,0.58757,0.66080,1.07572,0.63369,1.84360,-0.28210,0.58738,-0.80985,0.31385,-0.17368
12.30269,14.47669,-1.37702,1.01525,0.34908,0.35870,0.12846,-0.51024,-0.42666,0.29573,0.50004,-0.72046
13.40103,13.49994,-1.89287,1.34121,1.40232,0.99710,1.26689,-0.38615,0.93667,-0.20305,0.30199,-0.97598
13.83398,14.75315,-2.47885,1.34344,0.69821,0.30524,1.64276,0.69377,0.12792,-0.08799,-0.46236,0.53932
12.01400,13.68991,-2.34799,1.26120,0.04983,0.75491,0.53021,-0.21024,0.02956,-0.45763,0.32063,0.51588
13.20036,13.20228,-1.06812,0.68438,0.52175,0.11605,0.90124,0.23685,0.25893,-0.41419,-0.18320,-0.49235
12.93746,13.01093,-0.81132,0.91611,0.94956,0.12888,0.86795,0.51637,-0.40651,0.66295,0.41085,0.78510
13.01889,13.31780,-0.86726,1.22354,0.21522,0.16802,0.09891,-0.24991,0.44796,-0.28154,0.88388,-0.92092
13.80834,13.09976,-3.39581,0.70148,0.38845,0.47758,0.34768,0.32098,-0.61952,0.86070,0.35654,-0.00621
12.06088,14.30925,-3.30230,0.96251,0.37596,0.98706,0.34089,-0.10683,0.33702,-0.56344,-0.95307,-0.05725
13.22814,14.19359,-2.29908,1.47586,0.14431,0.86660,0.01141,-0.69985,0.21491,0.88532,-0.04202,0.57369
13.61788,14.02127,-1.41925,1.17261,0.40416,0.65456,1.73375,0.76052,-0.58042,-0.42979,-0.18947,0.55548
12.53674,14.05828,-0.34544,0.68961,1.27457,0.96835,0.22330,0.28568,0.87377,-0.42118,0.85579,0.28380
13.43322,13.45971,0.49058,0.94684,1.19803,0.49742,1.38350,-0.87084,-0.89665,0.29625,-0.71327,0.06931
12.40470,14.11912,0.32675,0.77201,0.29460,0.92432,1.33728,0.82672,-0.45295,0.41229,-0.08490,0.94750
13.63620,14.72298,-3.16228,0.90671,1.29974,0.65723,1.40129,-0.32737,0.96267,0.34579,0.37904,-0.94386
12.44972,13.39451,-1.65953,1.09932,0.69633,0.77454,0.58934,0.02022,-0.44189,-0.95187,-0.68652,-0.16910
12.90161,14.45446,0.88610,0.62395,1.14631,0.06639,0.39524,-0.00704,0.78257,-0.41437,-0.80753,-0.73768
13.44251,14.44245,0.73695,1.23072,0.83286,0.24788,1.51517,0.14244,0.29377,-0.71475,0.30550,0.77166
13.65164,13.29644,0.55847,0.77556,0.44622,0.35315,0.17810,-0.75382,-0.63699,-0.66294,-0.98544,-0.77035
12.16895,13.40823,-1.97592,1.23782,1.25693,0.76755,1.46372,0.75010,0.37486,0.29203,0.45056,-0.67925
13.09401,13.28987,-3.48741,1.30343,0.28430,0.07878,0.94606,0.09327,0.02667,0.38705,-0.92028,0.34505
12.52385,13.21668,-2.12137,1.20840,0.13263,0.78903,0.88837,-0.02779,0.83244,-0.01793,0.85283,-0.75489
13.82787,13.79089,-3.31076,0.50014,1.48079,0.42765,1.28527,-0.28872,0.52518,-0.77984,-0.28143,-0.63552
13.96638,13.70604,-2.33602,1.31236,1.11339,0.31549,1.86298,0.91043,-0.79659,-0.50595,0.14505,-0.52602
12.94819,13.61645,-1.43499,0.78714,1.16460,0.53889,0.61235,0.54219,0.35446,-0.63304,0.41747,-0.90489
12.96256,13.66935,0.06494,1.46998,1.16400,0.83690,0.02075,-0.89812,0.18941,-0.54215,0.77885,0.12285
12.84882,13.92984,0.59819,1.00547,0.74718,0.00969,1.05394,-0.39114,0.39224,-0.85144,0.46476,-0.04719
12.31255,13.23518,-1.93809,0.78159,0.77894,0.46272,1.79660,0.17839,0.61692,-0.09393,-0.31338,-0.72104
13.79206,14.15420,-2.46497,0.95161,1.24518,0.18607,1.95420,0.58969,0.33523,-0.09483,0.33895,-0.96780
13.19083,14.72922,0.05946,0.50861,0.19056,0.13730,1.52655,0.29157,-0.02189,-0.26221,-0.23241,0.68646
12.21092,14.28312,-0.41478,0.66626,0.09793,0.97772,1.78824,0.62458,0.59038,0.69156,0.96267,0.35712
13.59772,14.28504,0.21286,0.81875,0.65069,0.07238,0.36885,0.81467,-0.19676,0.25852,0.96492,0.24462
13.26286,14.18996,0.67749,1.05353,1.34072,0.36032,1.83304,-0.41899,0.40348,0.66766,0.46291,-0.82179
12.25052,14.19527,-1.00905,1.00708,0.52222,0.54177,1.22606,-0.97247,0.99097,-0.64766,-0.19380,-0.13224
13.09289,13.71268,-0.28609,1.48343,1.47937,0.80874,1.52691,0.85065,0.42025,0.88930,0.86550,-0.87439
12.45446,13.08320,-2.86334,1.22419,0.20074,0.07254,1.97289,0.09520,-0.47261,-0.32414,0.61860,-0.13670
12.12305,14.98851,-0.49564,0.77629,1.29769,0.93235,1.24673,-0.58723,0.71650,-0.99787,0.84810,0.69551
13.52365,14.35706,0.07373,0.77685,0.32612,0.19210,0.23779,-0.36954,0.15126,-0.13953,-0.67480,0.61480
12.72124,13.29795,-1.80451,1.31287,0.19449,0.76299,1.01652,0.39330,0.82034,0.29093,0.88748,0.28030
13.28734,13.56129,-0.78825,1.24015,0.18422,0.24974,1.62352,-0.37857,0.91171,-0.32202,0.31517,0.27631
13.54589,13.30895,0.44051,0.56702,0.51576,0.04600,1.41009,0.05547,-0.90315,-0.94925,0.41715,-0.49514
12.22048,13.03842,-0.88019,0.82195,1.29307,0.66646,1.65765,-0.76998,-0.23289,0.95681,0.70716,0.96573
