# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.92815,13.61871,-1.99135,1.44187,0.91084,0.19173,1.78173,-0.04829,0.19698,0.75641,0.16736,0.01229
13.54646,13.38683,-2.60909,1.27685,1.17017,0.15523,0.87990,0.07949,0.86243,0.20418,-0.72387,-0.04998
13.82435,14.02017,-2.51176,0.67425,1.41685,0.86235,0.76425,0.25016,-0.50531,0.91622,0.96965,0.93110
13.35426,13.40478,-1.00799,1.30169,0.92933,0.01410,0.46585,-0.43465,0.88837,0.92950,-0.96553,0.70012
12.88501,14.38086,-1.89502,0.99400,1.01122,0.65898,1.57107,-0.87320,-0.42762,0.42533,-0.45222,-0.82450
13.87432,13.36712,-0.25192,1.18455,0.14467,0.45837,0.50777,0.06928,-0.83061,0.16084,-0.12490,0.20308
13.21256,14.96482,-0.68907,1.37995,0.18588,0.96120,1.79153,0.10584,0.83200,0.06510,-0.15882,0.17176
12.65446,14.98065,0.57027,1.42737,0.78252,0.55595,1.20010,-0.01498,-0.55479,0.12249,-0.20197,-0.03747
13.99721,14.27276,-0.92843,1.37848,0.36816,0.53923,1.11948,-0.88124,0.47078,0.86732,-0.37073,0.39580
12.66185,14.61478,-2.38461,0.74173,0.21061,0.34926,0.07575,-0.92624,0.92372,-0.56824,0.47828,0.80327
12.87914,13.74610,-2.36021,0.57802,0.07842,0.58061,0.77061,0.53955,0.76833,-0.19098,-0.73237,-0.84860
12.43710,13.73949,-1.62361,0.50406,0.77195,0.10143,1.21054,-0.38659,-0.28593,0.58721,-0.53320,-0.10566
13.10754,13.35077,-0.41539,1.02024,0.98762,0.06287,0.33554,0.30357,0.94345,-0.64726,0.30438,0.38587
13.27555,13.11708,0.24185,1.49262,1.24297,0.99374,1.23500,0.68053,0.91350,0.51896,-0.99734,0.60152
13.66926,13.42522,-1.97446,0.73126,0.15112,0.89055,1.99446,0.55327,0.94651,-0.34914,0.49707,0.99709
13.89644,13.41249,0.82687,1.27544,0.28731,0.04180,0.65655,-0.91895,-0.11386,-0.39357,0.85024,0.11391
13.91519,14.85121,-0.48349,0.89157,1.19581,0.17734,1.18364,-0.91621,0.19000,0.45520,0.18657,0.03350
13.15769,13.03836,-1.98674,0.79208,0.45729,0.60037,1.23786,0.29851,-0.91979,-0.09567,-0.88438,0.84646
