# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.47706,13.15055,-1.39252,1.42732,0.95482,0.18261,0.93407,-0.64231,-0.39500,-0.19507,0.86091,0.52577
12.43330,13.81003,-2.19411,0.79289,1.38026,0.12584,1.47095,0.70881,-0.30452,-0.70248,0.91590,0.05589
12.35081,14.48690,0.06669,1.26789,1.37834,0.97861,1.84821,0.97785,-0.67803,0.04293,0.57318,-0.39525
13.12062,13.62318,-1.83328,0.74417,1.16677,0.32217,1.33038,0.64749,0.65338,0.64548,-0.23965,-0.48580
13.06021,14.08779,-2.86627,1.25301,0.07046,0.23735,0.42129,0.52801,-0.84091,0.40452,-0.73036,-0.34868
13.15507,14.49458,-0.02183,1.19892,0.65266,0.51143,1.47395,-0.98277,-0.00662,-0.62654,-0.83803,0.93413
13.13250,14.66574,-1.73180,0.50101,1.19231,0.62349,0.98460,-0.20441,-0.19663,0.44683,0.02971,0.49547
13.12481,13.60669,-0.13370,1.46709,0.60633,0.66291,0.64035,0.46613,-0.30667,0.94624,-0.55406,-0.04609
13.96867,14.40009,-0.46014,0.56282,1.18143,0.09816,0.00314,0.44318,-0.12497,-0.51584,0.51688,-0.01477
13.98354,14.13116,-1.03225,0.55844,1.20383,0.26920,0.66198,-0.26647,0.42253,0.14890,-0.54588,0.00920
12.01046,13.37847,-3.33783,0.97562,1.21618,0.22443,1.72753,-0.04666,-0.70072,0.89725,0.14304,0.92418
13.78401,14.48457,-1.37480,1.22777,0.21708,0.86117,1.11132,-0.26347,-0.70084,0.64956,-0.65651,0.04995
12.97264,13.00500,-2.70021,0.97498,0.50372,0.43803,0.66076,0.59000,-0.99389,0.90236,-0.46935,-0.06113
12.04026,13.87219,-0.79384,1.38372,1.02174,0.49939,1.35188,-0.22917,-0.11540,-0.78987,-0.14236,-0.50941
13.59048,14.17603,-2.08145,0.92174,1.35592,0.96168,1.87579,-0.16666,-0.51565,0.72554,-0.38966,0.97185
13.71699,14.69592,-2.71097,0.91664,1.22508,0.87138,1.18643,-0.98505,0.52812,-0.67941,-0.35193,-0.61850
12.41696,14.08724,-0.93843,1.20858,0.90448,0.96660,1.90741,-0.09842,0.86253,0.01988,0.86019,0.73984
12.96773,14.58998,-1.39334,0.93611,1.11292,0.15276,0.88851,-0.47278,-0.74215,-0.23299,0.50429,0.47561
13.34130,14.34571,0.80948,0.96982,0.66217,0.61598,0.39534,0.00729,0.35788,0.60012,-0.21451,-0.46637
13.99375,13.73129,0.15351,1.39037,0.39187,0.65062,0.89590,-0.83648,0.70710,-0.15992,-0.03324,-0.16582
12.43654,13.51458,-1.56786,0.70228,0.12827,0.16069,0.56369,-0.59475,-0.32252,-0.52702,0.24862,-0.75796
12.49628,13.15572,-0.67385,0.92091,1.44687,0.46608,1.70197,0.25018,-0.39427,0.38067,0.02323,-0.74680
12.74478,14.62716,0.29714,0.90956,0.59806,0.19195,1.45837,0.47804,-0.54918,0.18392,-0.53239,0.20760
12.67148,14.10068,0.50960,0.66786,0.63824,0.83295,1.36174,0.90166,0.84814,0.15991,0.32093,-0.39792
13.71961,13.51361,-3.33540,0.88607,0.16007,0.19547,0.74882,0.23059,0.04276,-0.82682,0.14682,0.63889
13.40304,14.87896,-1.19497,0.94530,1.07404,0.21261,1.46320,0.93594,0.93640,-0.15259,-0.62955,0.55804
12.31843,14.50797,-2.99602,0.92857,1.46540,0.66824,0.86116,-0.32690,0.81722,-0.81498,0.76049,0.99907
13.07785,13.81398,-1.38187,1.31432,1.46424,0.01613,0.42491,-0.35156,0.79512,-0.93730,-0.17226,-0.21505
13.35198,14.27362,-1.97845,0.73575,0.33022,0.51206,1.27866,-0.80298,-0.20100,0.65271,-0.81893,0.48411
13.23316,13.48303,-0.81024,1.23234,0.67881,0.87640,0.22662,-0.36283,-0.54267,-0.73438,-0.08610,0.27111
13.37889,13.45008,-1.92163,0.71313,0.16673,0.19281,0.48800,0.37731,0.94815,-0.20335,0.86970,0.01142
