# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.61836,14.33230,-1.12767,0.64656,1.27294,0.70913,1.24749,0.37475,0.92794,0.34603,0.51541,-0.62827
13.57259,14.19746,-1.62635,0.85854,1.16819,0.75971,1.41138,-0.90890,-0.13537,0.90370,-0.48411,0.91631
12.99292,13.34134,-1.48591,1.39850,0.19476,0.49639,1.63354,0.09724,0.64670,-0.11924,0.90837,0.84663
12.31717,14.45366,-2.30679,0.70181,0.16804,0.40600,1.63185,0.74350,0.31105,0.00835,0.13665,-0.50879
13.28150,14.12262,0.23613,0.71542,0.71183,0.99968,0.31344,0.27915,0.71318,0.72678,0.14156,0.61904
13.06605,13.79563,-0.62227,0.86878,0.83657,0.49653,1.31712,-0.25302,-0.40360,0.03467,-0.05032,0.66788
12.92073,13.48884,-1.33783,1.21689,0.31465,0.46921,1.34560,-0.21604,0.76137,-0.10462,-0.86345,0.65153
12.82590,14.39183,-2.17695,0.88500,0.51529,0.91276,0.51985,-0.94764,0.82094,-0.11520,-0.64314,0.26812
13.50422,13.91862,-0.67933,1.33956,0.44372,0.90285,0.80702,-0.07095,0.27695,-0.16924,0.97833,-0.67945
12.28263,13.43370,0.54441,0.95535,1.29529,0.40386,1.40120,-0.49124,0.88953,0.24395,-0.21598,0.28777
12.68915,13.78761,0.85772,0.56036,0.07099,0.27526,0.05593,-0.25620,0.94231,-0.53465,0.17745,-0.12020
13.60097,14.15404,-1.37311,0.91474,1.45463,0.36683,0.14955,-0.40835,-0.60513,-0.76785,0.01243,-0.85945
13.60018,13.51729,0.05539,1.43263,0.86830,0.75099,1.75009,0.17765,0.16422,0.72975,0.69401,0.66260
13.86027,13.63292,-0.67326,0.88626,1.37258,0.16409,0.16747,0.43819,0.97243,-0.84588,-0.32907,0.58109
13.62081,13.34094,-2.27006,0.50204,0.22835,0.09424,0.70071,0.16799,0.58216,-0.42829,-0.67542,-0.49446
13.29217,13.06721,0.80589,0.69532,0.84787,0.34736,1.77615,0.45640,-0.71752,-0.49388,0.89949,0.08454
12.81785,13.38990,-1.32817,0.86552,0.91524,0.96288,0.21031,0.11260,0.64148,-0.60142,-0.05344,-0.83565
12.32945,13.57552,-0.92472,0.69650,0.52059,0.71869,0.12931,0.87735,-0.84523,-0.75018,-0.40302,-0.79795
12.53733,14.10541,-1.04190,0.56094,0.76866,0.62234,1.06550,-0.10523,0.52735,-0.25225,-0.93088,0.13949
13.90971,14.70980,-2.91187,1.05015,0.50946,0.97701,0.96909,0.86964,-0.63362,0.09183,0.89584,-0.26085
