# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.81731,14.58070,0.27631,1.03503,0.20321,0.69118,0.32375,-0.64291,-0.29465,-0.34758,0.68624,0.12086
13.82592,13.60255,-0.09905,1.19110,0.93951,0.90915,1.56882,0.89035,-0.33855,-0.33475,0.22635,0.14128
13.13495,13.06398,-1.90845,1.11522,0.21112,0.56715,1.15261,0.94844,-0.09238,0.23449,-0.68266,0.28195
13.13333,13.66401,-0.33250,0.81447,0.25097,0.84554,1.89306,0.40064,0.13065,-0.93198,-0.92672,0.44423
12.58809,13.78341,-0.11340,1.10282,0.98992,0.56320,1.35485,-0.90608,0.17468,-0.93378,-0.13530,-0.88275
12.91526,13.30836,-2.68017,0.87550,0.50327,0.31178,0.99575,-0.36806,-0.16856,-0.75438,-0.86025,-0.73523
12.82182,14.67584,-0.86120,1.17910,1.05661,0.96305,1.41612,0.18230,0.08449,-0.60375,0.03083,0.24154
13.28199,13.60911,-0.19002,0.89909,0.52688,0.28314,0.88698,0.16286,-0.83207,-0.06192,-0.38863,-0.42705
13.55043,13.36863,-0.68078,0.79915,0.83030,0.58267,1.97521,0.29683,-0.60278,-0.22941,0.13603,-0.64628
12.15384,14.51543,-1.74582,0.70829,1.07896,0.19406,1.73160,-0.09344,-0.92965,0.10910,0.91651,0.96544
12.40139,14.77554,0.89925,1.30369,0.37043,0.99858,1.99947,0.33351,-0.34367,0.42219,-0.10862,-0.66344
12.03955,14.09549,-0.01544,1.17817,0.26306,0.31340,0.00773,-0.53303,-0.77275,0.30019,-0.47798,0.33188
13.16687,13.73436,-1.59614,0.94343,0.47868,0.10805,1.75765,0.88058,0.13865,-0.18454,-0.67470,0.71016
12.02476,14.70628,-0.80940,1.43348,1.20337,0.21620,0.41735,-0.18697,-0.70280,-0.08891,-0.25093,0.39987
13.06601,14.10887,-3.34261,1.40428,0.04863,0.25031,1.73710,0.59186,0.37125,0.99550,0.89683,0.75957
12.10262,14.16574,0.18177,1.24839,1.17411,0.67842,1.52091,0.30496,-0.13120,0.13959,0.50635,-0.76700
13.38720,13.66229,-1.25248,0.54667,1.40741,0.32970,0.59250,0.67622,-0.42546,0.87804,0.13378,0.00083
12.00384,13.92812,0.11153,1.34828,0.24407,0.10427,1.81516,-0.01314,0.56399,-0.91349,-0.21444,-0.01267
12.32773,13.76177,-1.55891,1.38201,0.87365,0.32728,1.84616,0.84936,0.85521,-0.56897,-0.55573,-0.73352
13.83959,14.23974,0.14349,0.98544,0.31015,0.63260,1.27125,0.57842,-0.36131,-0.07051,-0.93304,0.56050
12.54887,13.33296,-2.38507,0.60656,0.54778,0.97448,1.67675,0.13591,-0.66331,0.40497,0.23922,0.52603
12.49871,14.87836,-0.97281,1.20183,0.61995,0.28620,1.42472,-0.16318,-0.89760,0.00594,0.74903,-0.67589
13.82671,13.26652,-0.74092,1.10534,0.66733,0.19005,1.39156,-0.15488,0.56862,-0.41314,-0.57048,-0.92249
