# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.52576,14.30955,0.46104,1.36597,0.73395,0.27830,1.57998,-0.09649,-0.48681,0.14143,-0.62710,-0.53035
12.22467,13.03876,-1.34696,1.09547,1.37328,0.30304,0.17944,-0.80895,-0.08836,-0.87551,-0.17077,0.80844
12.27747,14.27286,-2.15331,0.58493,1.06438,0.55457,1.85943,-0.30895,-0.08029,-0.86482,-0.94049,-0.42199
13.61172,13.24950,-2.64545,1.47529,1.31220,0.57969,1.38661,-0.13004,-0.38652,-0.26630,0.63333,-0.77285
13.06588,14.92809,-1.93784,1.28815,0.89736,0.83712,1.81015,0.29918,0.99563,-0.63546,0.16011,-0.76493
12.65408,14.36143,-1.08921,1.33483,1.46176,0.63451,0.71246,0.68603,-0.20545,-0.84908,-0.13748,-0.59326
13.11529,14.69099,0.01306,0.63691,1.48497,0.35071,0.27296,0.33808,-0.04693,-0.35340,-0.63552,0.84044
13.61857,13.63722,0.21929,1.31604,0.44430,0.19724,1.59102,-0.25588,0.51628,-0.66219,0.74093,-0.31889
12.33609,14.36031,-3.10347,0.75609,1.05568,0.43099,0.85606,0.45630,-0.48643,-0.16331,0.66767,0.79703
13.41932,13.61937,0.35147,0.94223,1.45802,0.12456,0.36592,-0.08543,0.82313,0.05504,0.88819,0.54258
13.13118,14.77889,-0.23317,0.90581,0.93089,0.66740,1.30429,-0.42385,-0.62056,-0.77478,-0.74941,0.05472
12.32613,14.08599,-0.59786,0.67487,0.22825,0.49678,0.45756,-0.69999,0.20538,-0.82103,0.06065,-0.13654
13.40936,14.30211,0.26560,0.79616,0.50679,0.69933,1.38477,0.25198,0.25330,-0.55351,0.67136,0.10890
12.16709,13.14519,0.47434,0.97996,1.12439,0.72037,0.69594,-0.44613,-0.66857,0.80588,-0.23038,0.29640
13.40149,13.70393,-1.88137,0.58229,1.34817,0.90575,0.93894,-0.39707,0.70197,0.22616,0.86535,0.41505
13.37767,14.49494,0.46080,1.23081,1.39639,0.52902,0.34128,0.64416,0.53712,0.30070,0.49548,0.44319
12.07005,13.53449,0.30633,1.28966,0.08463,0.07068,0.16340,0.97410,-0.53233,0.06150,-0.76737,0.16826
12.02337,13.46240,-2.41002,1.01148,1.29196,0.12616,0.35627,0.97069,-0.09166,-0.47219,-0.62335,0.49161
12.89237,14.94085,-1.11377,0.53711,1.11405,0.20590,1.17084,0.63371,-0.25299,-0.03618,-0.71132,0.77459
12.16949,14.41426,-3.16412,1.20974,0.59323,0.30368,1.31524,-0.82479,-0.08637,-0.94517,-0.42551,0.42188
13.73247,14.50632,0.34254,1.36442,0.62122,0.76205,1.25039,-0.83992,-0.17071,0.26446,-0.54764,-0.42350
12.32059,13.30446,-3.11778,1.36685,0.41378,0.56628,1.02200,0.71129,-0.26098,-0.85113,-0.15384,0.16937
13.22520,13.87879,-2.27770,1.13189,0.28462,0.99857,1.21685,-0.91272,-0.14907,0.06655,0.89804,-0.24086
12.32476,13.88473,-1.10348,1.18529,0.02944,0.99260,0.94497,-0.96573,-0.97889,-0.40972,-0.25886,-0.65883
12.23204,14.56023,-0.17773,0.61738,1.16047,0.00362,1.14827,0.60538,0.33149,0.02799,0.17136,-0.75729
13.83141,13.35679,-1.01250,1.03191,1.14242,0.28797,1.26286,-0.87795,0.55351,-0.14854,-0.71056,-0.29608
12.96600,13.81271,-1.89582,0.96453,1.40634,0.30437,0.72095,-0.57613,-0.62538,-0.74371,-0.15398,-0.92991
12.81426,13.26571,-0.19847,0.52281,0.54938,0.14224,1.38866,-0.57523,-0.82442,-0.98404,0.07788,0.03153
13.83740,14.04168,-3.36113,0.75673,0.46569,0.88555,1.50086,0.26809,0.12665,0.23769,0.99250,0.78462
12.21343,13.86687,-1.35044,0.62421,0.56021,0.79591,0.82336,-0.03849,-0.45105,0.06391,0.19209,0.01636
13.94300,14.91301,-1.24711,0.79171,0.23480,0.57997,0.12986,0.79588,0.89557,-0.66137,-0.33450,0.11556
13.57099,14.00332,-2.19546,0.78439,0.88153,0.95539,0.43940,0.65193,-0.23435,-0.66903,0.12512,-0.74305
12.16458,14.06561,-1.89220,0.92836,1.18591,0.21069,1.84891,0.70521,0.44105,-0.06153,0.95150,-0.14332
12.90325,14.76475,-1.78234,0.57779,1.31966,0.71551,0.84586,-0.88715,0.30279,-0.11503,-0.69177,-0.31421
12.01357,13.72174,0.81006,1.25128,0.79211,0.81961,1.28382,0.98924,0.53760,-0.14213,0.27856,-0.39009
12.17723,13.23578,-0.46234,1.15920,1.39702,0.01659,0.21970,0.78642,-0.30344,-0.26742,0.72972,0.10486
13.74134,13.48946,-0.16098,1.46915,1.09525,0.05567,0.43886,-0.57476,-0.09459,0.85109,0.03784,-0.68164
13.42102,13.84760,-0.05106,1.17834,0.89278,0.58479,1.00748,-0.71237,-0.02256,-0.12243,0.32531,0.53643
