# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.70608,13.49569,-3.34789,1.42950,0.72363,0.05858,1.75771,-0.95398,0.48844,-0.62696,-0.65267,0.72197
13.68884,14.68817,0.02945,1.32552,1.27088,0.63265,0.20948,-0.18374,-0.95078,0.01206,-0.47151,0.72234
12.55886,14.94628,-0.80799,0.98592,0.27727,0.90289,0.59692,0.35609,-0.06263,-0.02016,-0.71259,0.64998
13.21129,14.75758,-0.33352,0.74060,0.12942,0.47762,0.63416,0.85609,0.64767,0.55694,0.35602,0.20776
13.87953,14.41242,-0.31667,0.75315,0.72994,0.69957,1.65481,0.16173,-0.85218,-0.86644,-0.32370,0.11368
13.78323,13.67923,-3.44235,1.49420,0.22306,0.39318,1.01683,-0.67797,-0.79438,-0.50898,0.18123,0.99854
13.81167,14.70316,-2.32392,0.65368,1.35130,0.53053,1.82224,0.28669,0.83116,-0.69786,0.76147,0.97207
12.12751,14.95245,0.05286,0.65188,0.25542,0.85018,0.48109,0.38796,-0.54369,-0.47718,-0.77809,0.50888
13.37518,14.63106,-1.02320,0.66897,1.27413,0.72581,1.40568,0.18211,-0.58985,0.01976,-0.13037,0.35327
13.27540,14.46613,0.28789,1.43318,1.30052,0.55048,0.31630,-0.30566,0.28700,-0.10582,0.99220,-0.88643
13.05426,14.96164,-0.44262,1.14123,0.20995,0.77964,0.92314,0.23522,0.62835,-0.59026,0.56581,0.57608
13.66592,14.55497,-2.62438,1.15453,0.98907,0.92147,1.55116,-0.22638,-0.60295,-0.37185,0.53700,-0.70987
13.75410,14.21532,-1.67823,0.58803,0.58395,0.53077,0.41310,-0.61885,0.20875,-0.00706,0.00737,0.35681
12.32761,14.13973,-2.57151,0.80599,1.04658,0.49591,0.70075,-0.23593,-0.56529,0.82694,-0.68215,0.30512
12.40364,13.44265,-2.70678,0.98843,0.93182,0.13328,1.93170,-0.56499,-0.15202,0.34856,-0.33894,0.07920
12.78491,13.64910,-0.67661,1.09971,1.12010,0.37453,0.92159,0.51417,0.91980,-0.36626,0.16931,0.05449
12.84826,14.49466,0.64468,1.13204,0.63678,0.89768,0.32742,-0.70312,0.22317,-0.63702,-0.65817,-0.42915
13.41289,14.50143,0.06933,1.34205,0.41770,0.38369,1.77415,-0.65430,-0.00714,0.27190,-0.50509,0.72698
12.98126,13.52333,-2.84086,1.07484,0.90016,0.49338,1.16187,0.38080,-0.41548,-0.84499,0.90427,-0.25605
12.45246,13.48410,-2.20378,0.95998,1.04341,0.54896,1.66418,-0.33796,0.54610,-0.56438,0.14298,0.06541
12.79706,13.27165,-1.71156,0.56302,0.56135,0.05539,0.06980,-0.38023,0.82975,0.94795,-0.68695,-0.53529
13.75641,14.56549,-2.70096,0.75293,0.15958,0.14892,0.91000,0.58101,-0.84296,0.57686,0.09826,-0.24599
12.05569,13.21513,-2.57515,1.09123,1.27552,0.26176,0.51688,0.72527,-0.52305,0.04276,-0.08313,0.90163
13.03770,13.26009,-2.79193,0.98876,0.37505,0.09235,0.51086,-0.48362,0.30892,-0.18360,0.72908,-0.64249
13.66613,14.15810,-1.21195,1.10164,0.79746,0.72480,1.38507,0.79619,0.33687,0.35164,-0.95090,-0.56060
12.15582,14.12674,-0.81303,0.85343,0.88157,0.96985,0.73316,0.68630,-0.43742,0.32816,0.39781,0.40676
