# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.06941,13.02710,-0.82802,0.87413,0.19163,0.40390,1.93604,0.78648,0.93002,-0.66889,-0.52943,-0.20712
12.18434,14.84953,-3.29276,0.84305,0.69210,0.98482,0.08890,0.72937,-0.13997,0.73600,-0.43276,0.93538
12.73940,14.40117,-2.60417,1.36832,0.63003,0.81441,1.91433,0.85926,0.68133,0.98000,-0.77467,-0.85616
12.80416,14.19022,0.41362,1.01339,0.40905,0.99759,0.97983,-0.42714,-0.01460,0.52645,-0.05289,-0.86808
12.49485,14.40528,-1.96876,0.98813,1.00588,0.75718,1.99616,0.10509,-0.85580,0.95621,0.96371,-0.77823
12.68205,14.91070,-1.75668,1.31494,0.45963,0.06226,1.21020,-0.03586,-0.44256,-0.68411,-0.83587,-0.62669
13.60038,13.98954,-1.02001,1.38865,0.90101,0.51189,0.85195,0.87788,0.72443,0.58853,-0.74828,0.36942
13.80381,13.95921,0.13031,0.54122,1.14303,0.29980,0.66429,-0.37803,-0.42826,0.81967,0.75480,0.97060
12.24050,13.01111,-1.25036,0.90101,1.40209,0.83841,0.51365,-0.96132,-0.86068,-0.34463,-0.62247,0.33506
12.21128,14.48137,-1.94371,1.43017,0.99764,0.61892,0.46163,0.31476,0.26814,0.47346,0.15177,-0.70313
12.21845,14.79434,0.23101,0.79626,0.15067,0.64569,0.57794,-0.44673,-0.64014,0.98895,0.53748,-0.17855
13.39925,13.83633,-3.48675,1.17689,1.05804,0.26729,1.69128,-0.24545,-0.53068,0.85781,0.60275,-0.28028
12.88447,14.33646,-2.12806,0.79053,0.66611,0.52811,1.31121,0.50636,-0.85278,0.43684,-0.39706,-0.74255
12.80427,14.14145,-3.39340,1.22455,0.80248,0.66681,0.49244,0.02578,-0.00259,0.01674,-0.56745,0.48543
12.88336,13.89124,0.34247,1.23400,1.38472,0.16224,1.86157,0.55345,0.92354,-0.68956,0.05027,0.93489
13.69416,13.34587,-1.81478,0.62454,0.59253,0.35022,1.16591,0.38816,-0.82068,0.88377,-0.83844,0.06959
13.76811,14.63550,0.49178,0.84105,0.76267,0.71834,1.17248,-0.21729,0.45427,-0.50411,0.47669,0.20536
13.35689,13.48819,-3.43796,1.05924,0.13345,0.45620,0.70396,0.47519,0.28361,0.93685,-0.16031,-0.34246
13.46114,14.99305,-2.14560,1.18632,1.19589,0.15151,1.54522,-0.85768,-0.54948,0.84624,0.60112,0.26272
13.17193,14.50769,0.34893,1.41781,0.72947,0.35407,0.26314,-0.39072,-0.10030,0.13974,0.94890,-0.38370
13.25895,14.64411,0.16195,1.22192,0.66309,0.04524,1.43600,-0.46342,-0.86831,0.60678,-0.39180,-0.89012
12.50286,14.21571,0.74000,0.55919,0.06637,0.02186,0.57907,0.87759,0.19227,-0.25960,0.83100,-0.61932
13.26492,13.86143,-2.06451,0.93646,1.00094,0.95084,1.77398,-0.09545,0.88486,-0.31717,-0.20201,-0.93228
13.58980,13.40101,-1.43306,0.94749,1.22682,0.00936,1.21419,0.01063,0.00110,-0.82930,-0.72422,-0.39722
13.01320,14.20074,-0.05050,0.52671,0.83914,0.65166,0.20629,-0.55850,-0.32889,-0.61316,0.60202,0.90738
12.75584,13.80833,0.66546,0.70505,0.00909,0.72440,1.21445,-0.38008,-0.46101,-0.53645,-0.65450,-0.77218
13.29429,14.72211,0.16175,0.71517,0.93189,0.28310,1.16539,0.99149,-0.47982,0.75524,0.69026,-0.41315
13.24758,14.63524,0.47976,1.00253,0.31512,0.29346,0.01446,-0.12010,0.60950,0.64241,-0.87089,0.99299
12.97618,14.41635,-3.16387,1.11314,1.12235,0.62263,0.45980,0.39206,-0.49687,-0.72195,0.85866,-0.00589
12.60064,13.01267,-0.54062,1.04170,0.10851,0.74852,0.46345,-0.94817,-0.66156,0.75937,0.37867,-0.18769
13.06799,14.91306,-3.35406,1.14761,0.21562,0.58182,0.75381,0.59683,0.26172,-0.66952,-0.86275,-0.07421
12.62254,13.96155,-1.97915,1.23603,1.25284,0.76597,1.88713,-0.68441,-0.58793,0.44737,0.86806,-0.84043
12.23821,14.72025,-2.95256,0.65095,1.42120,0.62113,1.32890,0.93235,0.17183,0.63609,-0.17738,0.58422
13.65428,13.20528,-3.27691,0.75561,1.04374,0.96734,1.06131,-0.67590,-0.07245,-0.07959,-0.94925,0.81982
13.22580,14.57096,0.46045,0.56598,0.93731,0.58696,1.00803,0.83723,-0.93650,0.89966,0.79033,0.29548
13.71279,14.45049,-0.46506,1.18869,0.27204,0.27389,0.26455,0.73492,-0.35322,0.30295,-0.41498,-0.68448
12.55438,14.99706,-1.93683,0.50079,1.13543,0.44263,0.61757,0.92847,0.46969,-0.96346,0.17809,0.63635
12.99365,13.46519,-1.63150,0.95060,0.95266,0.11865,1.24035,0.61697,-0.62122,-0.72835,0.07498,0.25299
13.43217,14.72102,-0.72560,1.00902,0.71682,0.75028,0.09987,0.97626,0.67056,0.08474,-0.18164,0.78991
13.63125,14.09583,-2.26387,0.92971,1.31337,0.83557,0.89620,0.63739,-0.21085,0.06118,0.91785,0.99386
13.25591,14.92909,-1.96905,0.90361,0.80953,0.87269,1.76042,-0.57900,0.31218,-0.16121,-0.84024,-0.62941
12.73048,13.22485,0.42798,1.49255,0.86393,0.29273,1.99197,0.48752,-0.21639,0.44826,0.33355,0.04725
13.85747,14.29373,-1.72586,0.72538,0.94097,0.61195,1.69058,0.69496,-0.78335,0.92664,0.24990,-0.23972
13.51959,14.65575,0.42308,0.83304,0.99437,0.62864,0.76380,0.70449,-0.12450,-0.09942,0.36690,0.49504
13.34742,13.31091,0.71582,0.98700,1.10489,0.45297,0.88073,0.98520,-0.44661,-0.26071,-0.16056,0.00726
12.22546,13.53721,-1.81994,1.09006,0.82417,0.39591,1.38204,-0.65500,-0.19420,-0.47424,0.51805,0.33945
12.58315,14.43657,-0.20634,0.89121,0.88902,0.87303,1.60683,0.15192,0.18250,0.95752,0.22527,-0.14061
13.13663,14.12342,-0.69874,1.10628,0.20007,0.55334,0.51472,0.92855,-0.62597,-0.01752,0.16925,-0.66282
13.88634,14.83415,0.12500,0.61117,0.01512,0.36591,1.90882,0.67310,-0.78360,0.74556,-0.78813,0.96915
13.69303,14.36294,0.48748,0.76440,0.48870,0.91733,1.47265,-0.39721,-0.22503,-0.49842,-0.55940,0.89486
13.53198,14.09172,-1.26907,1.12551,1.45562,0.52615,0.81168,0.73871,-0.74396,-0.59707,-0.18309,-0.02762
13.57043,13.38350,0.76546,1.14791,0.03520,0.80402,1.37353,-0.47350,0.21595,-0.00523,0.64621,0.75138
13.64556,13.55798,-1.64447,0.68256,0.02400,0.94407,0.43632,0.65446,-0.92053,-0.80418,-0.79488,-0.24930
12.55297,14.73979,-2.32038,0.90077,1.10346,0.26153,0.44489,0.23407,-0.47651,0.01330,-0.57167,-0.70002
12.68036,13.68122,0.65628,0.68785,0.37227,0.07106,0.25911,-0.43687,-0.80031,-0.07559,0.21391,-0.46382
12.61545,13.47705,-0.24994,1.48638,0.33241,0.91819,1.82564,-0.67778,-0.84894,-0.96989,0.99073,-0.55804
13.66372,14.57702,-1.06555,0.57774,0.99852,0.80469,0.39535,0.51388,-0.73188,-0.08941,-0.36218,0.25901
13.40481,14.74094,-3.36889,0.57227,1.14577,0.98650,1.53066,-0.02963,-0.90197,0.06053,0.10344,0.27674
12.56706,13.69416,0.03129,1.12680,0.28115,0.08670,1.45195,-0.45282,0.49437,-0.67469,-0.51290,-0.23673
13.46052,13.38617,-3.32226,0.68207,0.90670,0.86088,1.35824,-0.03204,-0.87147,0.42740,0.94278,-0.04215
13.05106,13.59326,-0.01556,0.96312,1.39487,0.84995,1.48296,-0.77524,0.68573,0.93341,-0.31986,0.82698
12.90278,13.07808,-1.46142,1.19806,0.34047,0.13496,0.85592,0.62520,0.08361,0.10374,-0.91961,0.02344
12.23176,14.78822,-0.59885,1.18407,0.29644,0.94305,0.47167,-0.67127,-0.57450,0.56376,-0.77054,-0.58235
12.55485,13.85725,-1.56752,0.88501,0.61836,0.63378,1.63125,-0.05441,0.23794,-0.41775,0.21659,0.78280
12.97392,13.61043,-1.59045,1.30528,0.64584,0.23577,1.36343,-0.03562,0.45823,0.11421,-0.51427,-0.20377
12.62093,13.25092,-0.45017,0.59255,0.43057,0.94813,1.87694,-0.95272,-0.89200,-0.69131,-0.05810,0.69945
13.31573,13.78201,-1.08178,0.57501,0.10057,0.51138,0.49751,-0.68382,0.03408,-0.82580,0.04769,-0.57582
13.16093,13.04974,-0.33401,1.13340,0.17579,0.39413,0.85963,-0.34450,0.69996,-0.26229,-0.46060,-0.46964
12.23160,14.61444,-1.70143,0.60958,0.03258,0.33620,1.62512,-0.84710,-0.37859,0.36587,-0.49476,0.38483
13.59734,14.24227,-2.18622,0.98873,1.02651,0.47205,0.66167,-0.73982,-0.51511,0.02474,0.56258,-0.54186
12.97285,13.42997,0.51322,1.42398,0.29894,0.00964,0.03427,-0.78656,0.87909,0.80744,-0.27371,-0.87922
13.26399,13.41157,-0.20831,1.22766,0.76657,0.04961,1.13927,-0.12663,-0.19598,-0.19057,0.04619,0.12453
12.10348,13.91535,-2.04413,0.86605,0.14457,0.93710,0.76817,-0.44899,0.89135,0.52231,-0.65714,0.06593
13.17072,13.12707,-0.76761,1.32781,0.02534,0.78209,1.00960,-0.84818,-0.82109,-0.61641,-0.95122,0.18686
12.00821,13.68364,-3.44192,0.80467,0.93796,0.65989,0.16240,0.14684,-0.91320,0.88145,-0.56750,0.14885
12.47669,14.27894,-2.98606,1.23775,0.37974,0.94579,0.68909,0.41453,-0.26933,0.63130,0.95069,0.10016
13.85899,13.28788,-2.40631,0.76612,1.23078,0.50664,1.24554,-0.73962,-0.55152,0.70324,0.47665,0.06824
12.25883,13.54407,-0.00748,0.99089,0.68562,0.70377,1.32566,-0.39835,-0.03072,-0.78806,-0.28602,-0.90885
12.52237,13.32970,-2.30539,0.61388,0.38782,0.41513,1.60129,0.31428,-0.02204,0.75557,0.94639,0.68346
13.56626,14.29497,0.03116,0.73632,0.21480,0.35044,1.73568,-0.60982,-0.81255,0.51954,0.34281,-0.49628
13.73608,14.00476,-2.98345,1.23024,0.83219,0.78233,1.42865,0.90024,0.85608,0.54906,0.50741,-0.93178
13.62675,14.54325,0.28570,0.65646,1.38490,0.52347,1.16588,-0.18103,-0.46205,0.04776,-0.34309,0.58693
12.17340,14.99447,-0.72852,0.78292,1.28738,0.96751,0.41591,-0.78938,0.83653,0.15885,0.61585,-0.74939
13.42221,13.70810,-1.69347,1.45908,1.39606,0.84016,1.99040,0.52500,-0.18871,-0.06957,0.45518,0.54252
13.77139,14.52812,-1.86532,0.94332,1.24834,0.66200,0.63118,-0.17585,0.57892,0.88542,0.94200,-0.25203
12.79864,14.30916,-2.26367,1.28564,0.46683,0.14024,1.54304,-0.26870,0.18556,0.37359,-0.77326,0.34051
13.86390,13.62650,-2.23916,0.81265,0.00416,0.32493,1.53469,-0.38356,-0.57833,-0.16982,-0.58430,0.05504
13.72736,13.44952,-3.10267,1.27600,1.20918,0.38712,0.69554,0.05886,0.69352,0.26836,-0.27656,0.41520
12.60541,13.59958,-1.48968,1.48591,0.36590,0.34005,1.27106,-0.70332,-0.83487,0.15795,0.31500,-0.38638
13.91284,14.72267,-1.96816,1.27578,1.20879,0.16198,1.33858,-0.94197,0.15077,-0.24521,-0.75980,0.31188
13.54279,14.66059,-1.68396,1.21462,0.66233,0.46170,1.49979,-0.66836,-0.16924,0.45094,-0.67459,0.76001
13.47516,14.36621,0.16753,1.10367,1.00116,0.45568,1.47715,0.59029,0.74283,-0.64673,0.77178,0.20862
12.52139,14.37608,-2.57245,1.48525,0.75454,0.06845,1.72281,0.39590,0.06164,-0.62512,0.64906,0.08179
13.17792,14.43714,0.36247,0.65732,0.71070,0.49915,1.19100,-0.16193,0.44484,-0.31921,0.43572,0.71524
12.58581,14.52898,0.50238,1.36658,1.18637,0.55395,0.26056,-0.18250,0.06645,0.47376,0.61018,0.56217
13.96404,13.57239,-0.95068,1.08177,0.87584,0.97097,1.17546,-0.76705,0.73425,-0.05493,0.93699,-0.88394
13.20136,14.68267,-1.45835,0.73063,0.14251,0.97659,0.63589,-0.97827,-0.55729,0.74125,-0.83258,-0.75811
12.98031,14.47391,-0.62241,1.12803,0.63289,0.40489,0.15317,-0.54205,-0.64056,-0.37851,-0.53172,0.82896
13.68623,13.15318,-2.01790,1.34716,0.43177,0.12688,1.34644,0.52839,0.23055,0.49869,-0.10905,-0.60151
12.63713,13.61208,-0.44710,1.04214,1.14075,0.06462,0.88359,0.70255,-0.56939,-0.40796,0.95382,0.30937
13.47464,14.49373,-1.82021,1.34860,1.11528,0.38935,0.83953,0.57217,-0.59056,-0.19719,0.08230,0.30359
13.24419,13.43820,0.89656,1.15228,0.11740,0.40880,1.52627,0.81324,0.26731,-0.46503,-0.36039,0.35321
13.29872,14.35737,-1.42745,0.58329,0.65731,0.83568,0.33974,0.94367,0.17435,-0.34669,0.50715,0.63401
13.08936,14.97988,0.86577,0.81575,0.07604,0.50882,0.81251,0.53052,0.11040,-0.90495,0.85893,-0.48562
13.95429,14.28146,0.21012,0.54637,1.49669,0.02621,0.06640,-0.02390,0.86975,-0.34525,-0.32122,-0.64715
13.67532,13.76459,-2.92624,1.34373,1.44388,0.61178,1.14554,-0.42722,0.45661,-0.30232,0.28804,0.21894
12.07762,14.86978,0.20839,1.24573,0.14188,0.66662,0.02553,-0.71556,0.62661,0.69421,0.20842,-0.12388
12.71226,14.48612,-0.46030,0.82889,1.01315,0.88698,0.50310,0.33943,0.18162,-0.49391,0.64593,0.76833
13.85903,14.69872,0.34946,1.25719,0.48300,0.07049,1.08610,0.76398,-0.27839,0.83868,-0.09473,0.73543
13.25661,14.36161,-2.08175,0.52781,0.93441,0.92302,0.17926,0.13589,-0.70276,0.12942,-0.78799,0.32821
13.90030,13.20919,-1.95178,1.13358,0.99195,0.90802,1.64409,-0.88237,-0.35725,0.22856,-0.22861,-0.32840
13.51332,13.97552,-1.63107,0.96902,1.46636,0.45662,0.44237,0.50631,0.79064,0.97935,-0.17062,-0.70729
12.72018,13.46617,-0.54095,1.35952,0.33548,0.63471,0.45824,0.73516,0.81305,0.82359,-0.50547,-0.36757
12.21222,14.31215,-1.74575,1.41148,0.69440,0.45218,1.65618,-0.35027,0.22175,0.60568,-0.99934,-0.45843
13.91557,13.99364,-1.55390,1.33326,0.72435,0.88328,1.21358,0.11375,0.41983,0.29366,0.23553,-0.66541
12.14901,14.66236,-1.18733,0.53347,0.45089,0.94121,1.53542,0.38989,-0.25589,0.98589,0.65897,0.86996
12.51201,14.68051,-0.09181,0.82064,0.65353,0.09457,1.37536,0.26258,-0.92261,0.70962,0.64532,-0.34386
12.30667,13.74443,-1.97149,0.95279,0.92674,0.44204,1.38167,-0.77735,-0.63184,-0.31424,0.82002,-0.92829
12.63639,13.91210,-2.56996,0.89895,0.76928,0.16831,1.51257,0.26879,-0.88999,0.22365,-0.02450,-0.42763
12.17198,13.04315,-0.34605,1.26749,1.48291,0.33782,0.79561,-0.64067,-0.40939,0.87084,0.79640,-0.96848
12.58227,14.79159,-1.82667,1.02968,1.12905,0.84369,0.21201,0.67651,0.30308,-0.82968,-0.73270,-0.96248
12.13423,13.17578,0.19093,1.48610,1.42497,0.57702,1.93651,0.09518,0.12936,0.72287,0.64700,-0.35052
12.52306,13.19658,-2.27325,0.53522,0.58050,0.71708,1.71114,0.87555,-0.51074,-0.48798,0.81493,0.55831
12.31626,14.90620,-2.56452,0.94244,0.60775,0.00530,1.74408,-0.61521,0.11034,0.36879,0.78803,-0.51836
12.61211,13.25035,-0.88536,1.42289,0.22547,0.28665,1.30031,-0.93417,-0.84907,-0.35413,0.53952,0.45032
13.50156,13.77298,0.06283,0.95445,0.28907,0.77260,1.32313,0.22025,-0.19779,-0.79283,0.38410,0.97939
12.51245,13.44515,-1.76937,1.19908,0.51728,0.72171,0.09268,0.75031,-0.88239,0.41599,0.93778,0.13424
12.18187,14.95793,-2.19646,0.64343,0.07318,0.90566,1.04819,-0.03817,0.93399,-0.02170,0.48618,-0.74671
12.65986,13.91565,-2.32207,0.73161,0.24515,0.08238,0.04167,0.44846,0.92221,-0.06656,-0.26736,0.32883
12.13975,13.05934,-3.22698,1.34408,1.18820,0.16841,1.43301,0.51087,-0.12212,0.05425,-0.80714,-0.40661
13.81644,13.67601,0.14572,0.95800,1.44649,0.51369,1.76117,-0.17748,-0.64697,0.84006,0.96037,-0.06040
13.60058,14.62368,0.75092,0.50460,0.16212,0.72187,1.56348,-0.24850,0.50170,0.79179,0.50538,0.07549
12.16225,14.29533,-3.09230,0.78952,0.10873,0.26159,1.25625,-0.21587,-0.85214,-0.58766,-0.43133,0.86546
12.60132,13.07400,-0.24313,0.77572,1.49737,0.32962,0.23042,0.34433,-0.33237,-0.33017,0.16004,0.39194
13.50827,14.49440,-2.33528,0.70316,1.41963,0.85905,1.57052,-0.46666,-0.55440,-0.46404,-0.45419,0.85869
