# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.28320,14.32560,-1.40719,0.76579,1.42519,0.08283,0.05146,-0.76301,-0.16408,0.42536,-0.14421,-0.55334
13.67671,13.28667,-2.43539,1.28181,0.23066,0.41829,0.15551,-0.26815,-0.54456,-0.29664,-0.18199,-0.06376
13.49419,14.21348,0.88751,1.33975,1.39322,0.54170,1.12513,0.39248,0.17120,0.47901,-0.99749,0.49833
13.32253,14.14569,-2.28890,0.62009,1.31974,0.54500,1.78326,0.63223,0.83551,0.08400,0.57419,0.17032
12.65412,14.70730,-0.17691,0.85423,0.70847,0.35430,0.49735,-0.26068,0.46025,0.61873,0.51544,0.19231
12.53725,13.69115,-0.95643,0.55755,0.70624,0.65538,0.74987,0.94795,-0.07229,-0.12917,0.81474,0.49696
13.47229,13.83470,-0.64513,0.70841,0.99185,0.01742,1.62729,0.08544,-0.77272,-0.57690,0.57482,-0.61019
13.17857,14.91928,0.14649,0.86514,0.28331,0.66552,0.42614,-0.04195,-0.61844,-0.33180,0.41769,0.62553
13.58253,13.01243,0.64624,0.94747,0.80754,0.50178,1.78945,-0.95095,-0.48061,0.09746,0.39945,-0.73901
12.12947,14.77882,-0.54924,0.58634,1.10123,0.22123,0.87456,0.89686,0.68010,-0.14682,0.51227,0.97840
12.95730,14.71143,-3.19938,1.18115,0.67504,0.20497,1.73157,-0.09372,-0.59061,-0.34403,-0.29166,-0.83529
13.44217,13.46701,-2.70650,1.46641,1.07861,0.45936,1.18513,-0.94103,0.23294,-0.15795,0.96402,-0.75706
13.50516,14.15479,-0.22187,0.92558,0.43179,0.94475,1.77322,-0.28740,-0.26549,0.43456,-0.47791,0.22206
12.25704,13.40673,-2.06065,1.14340,0.16250,0.43705,0.56442,0.04790,0.77830,0.50234,-0.74894,-0.26248
13.66175,13.45805,0.72744,1.41235,1.41808,0.40211,0.01247,0.53539,0.73032,-0.62436,0.85609,-0.26889
13.64629,14.93890,-2.62690,1.39665,0.04643,0.88590,0.95090,-0.08787,0.35720,0.83846,0.98638,-0.91774
13.98459,13.36799,-2.14435,0.82000,1.48658,0.58452,0.61591,0.20059,0.54367,-0.25608,0.00594,-0.52998
12.83260,13.39185,0.38411,0.76139,0.56418,0.99289,0.76780,0.29595,-0.31591,0.68150,-0.71485,0.12216
13.39029,14.63826,-0.93881,0.93221,0.44117,0.03014,0.61614,-0.32244,-0.30019,0.73745,0.40534,0.03088
12.48955,13.54771,-1.92583,0.82020,0.54996,0.05056,1.84454,0.10210,-0.95427,-0.46577,-0.98451,-0.38132
12.54073,14.58688,-1.18126,0.86693,0.78830,0.81812,1.27871,0.68429,-0.39450,-0.13575,0.32337,-0.39276
13.33875,14.41371,-3.22166,0.61289,0.82616,0.65539,0.29121,-0.22785,0.74755,0.09821,-0.40489,-0.13019
12.87726,13.67368,-3.38345,1.48730,0.83963,0.28679,0.63621,0.07227,-0.21377,0.29885,-0.62699,0.34636
13.89298,14.27890,0.76796,0.54558,0.64834,0.79704,1.10026,0.78829,0.40265,0.71087,-0.75945,-0.34210
12.67038,13.89139,-2.15124,1.16575,0.57317,0.68037,0.13384,-0.64090,-0.39872,0.16783,-0.31275,0.66144
13.88427,14.26722,-0.93193,0.54054,0.39375,0.83940,0.93872,0.78690,0.53969,-0.48701,-0.92563,0.58478
13.06951,14.93594,-1.36304,0.55192,0.42811,0.61065,0.60880,0.17288,0.51183,-0.73113,0.56814,0.65247
13.80445,13.48786,-0.55946,0.85628,0.41184,0.21039,0.96387,-0.88432,-0.64513,-0.14763,0.07149,-0.96921
12.35321,13.88758,-1.79110,1.23670,0.80136,0.90859,0.92608,0.69401,-0.97579,-0.69762,0.82404,-0.52982
12.80306,14.64701,-0.24325,0.51542,1.49144,0.70850,1.86106,0.01203,-0.88152,-0.60289,-0.73956,-0.53145
13.71540,14.86834,-2.67172,1.08943,0.69618,0.87886,1.94922,-0.74008,-0.71097,-0.50450,0.40722,-0.19628
12.76818,13.11004,-2.55884,0.66727,0.41726,0.81305,0.63672,0.85919,-0.63995,-0.48221,0.63933,0.41569
12.01588,13.12176,0.08622,0.74424,1.23943,0.41388,0.49740,-0.55496,0.02515,0.88404,-0.31289,0.86958
13.79532,14.32404,-0.48168,1.20524,0.43769,0.64213,0.40993,-0.22239,0.27700,0.24505,-0.40456,-0.08628
13.56595,13.29818,0.87145,1.32870,1.14707,0.46037,1.51138,-0.46022,-0.27820,0.70741,0.92462,-0.81577
