# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.07544,14.17648,-2.93635,1.28613,0.17084,0.90360,0.26386,0.05276,-0.00154,0.42840,-0.39353,0.68644
12.55612,13.64552,-2.00265,0.63320,1.29055,0.40441,0.42435,-0.20057,0.46033,0.52606,-0.62095,0.29752
12.90126,13.43999,-0.75279,0.74771,1.20080,0.72555,0.54251,0.53491,0.69883,0.86093,-0.66719,0.32602
13.00499,13.77568,-3.34059,0.86908,0.49928,0.23334,0.48864,-0.81659,-0.79419,0.47786,-0.43235,0.58917
12.73606,13.81719,-1.95815,0.99218,1.07655,0.74982,1.04833,-0.15699,0.70882,-0.87767,0.47357,0.37633
12.03073,13.30749,-0.94978,0.57727,1.29698,0.90321,1.46340,0.23527,-0.90167,0.89443,-0.25340,0.64378
13.83701,14.35888,-2.75253,1.10396,1.47803,0.90203,1.17389,0.44980,0.02344,-0.56503,-0.25234,-0.76970
12.71371,13.01933,-3.30249,0.63278,0.20131,0.36286,0.98882,-0.51277,-0.78745,-0.26131,0.35625,0.14918
12.71266,13.88987,0.36980,1.06127,1.15524,0.59905,1.43625,0.30999,-0.65809,0.72133,-0.38633,-0.24648
13.46655,14.64760,-2.47317,0.80439,0.80829,0.17469,1.59487,0.47615,0.59710,-0.21715,-0.29721,-0.77185
13.69541,14.53652,-2.88791,1.10671,0.46146,0.87791,0.85331,0.54049,0.75505,0.48115,-0.00021,-0.12727
13.83433,13.64407,-1.16301,0.52650,0.93296,0.01634,1.90390,-0.68148,0.44029,0.89137,-0.60056,-0.92577
12.86660,14.37337,-1.29126,0.53305,0.61923,0.11423,0.85397,0.35390,-0.73181,0.06614,0.56324,0.12713
12.83904,14.26376,-2.18026,1.05124,0.81832,0.13855,0.50918,0.13990,0.74693,0.80797,-0.14470,0.11099
13.14047,13.75314,-0.84619,1.42687,1.46914,0.21732,0.70889,0.57315,0.94240,-0.21785,0.62247,0.18511
13.12358,14.83999,-2.89490,0.50430,0.36762,0.15113,0.01122,-0.39199,0.40779,-0.90880,0.09793,0.50148
12.14769,13.39273,-0.67270,1.17926,0.24320,0.39132,1.63965,0.69098,0.28000,-0.89881,-0.44719,-0.09341
13.60311,13.60219,-1.86637,0.84676,1.07685,0.54334,0.04881,0.09000,0.09611,-0.28474,-0.33406,0.00560
12.26503,13.31752,-1.07048,1.38619,0.88555,0.83463,0.04424,0.49869,0.17060,-0.78338,0.64197,0.67648
12.03362,14.59396,-2.53488,0.75612,1.35091,0.75738,1.20211,-0.69643,-0.82354,-0.93073,0.01869,-0.09977
13.98264,14.84430,-2.73126,1.23214,1.17280,0.52984,0.90867,-0.11816,-0.17001,-0.27709,0.05538,0.08194
13.85891,14.39037,-1.24082,1.12931,1.35719,0.53643,1.63811,-0.93640,0.68881,0.89262,-0.65736,0.05272
13.44602,13.81154,0.23355,0.52837,0.25342,0.33696,0.48092,-0.64483,0.36124,-0.27648,0.90246,-0.69209
13.48899,13.82431,-0.13066,1.00701,0.65393,0.53883,0.76570,0.43150,-0.09718,-0.29123,0.28493,0.99904
12.63619,13.45037,-1.15675,1.19263,0.79057,0.44249,1.69733,0.29380,0.39307,0.40746,-0.27139,-0.86423
12.99638,13.69727,0.03428,0.82534,0.81113,0.13989,1.76204,0.36436,-0.82153,-0.67088,-0.02383,0.67144
13.47688,13.96389,-3.19795,1.49271,1.49264,0.11541,0.86707,0.58223,0.95599,0.66006,-0.66442,0.04722
12.23493,13.33276,-0.54319,1.26110,1.29024,0.29885,1.42303,-0.07183,-0.22447,0.27287,-0.97771,0.32862
13.19663,13.69537,-3.15503,0.51088,1.26822,0.57992,1.17520,0.34701,-0.93297,0.14587,-0.82514,-0.71990
12.07656,14.12926,-0.06194,1.02562,1.41283,0.66465,1.88814,0.20223,-0.71073,0.15926,-0.78767,0.38160
12.59662,14.38887,0.93182,1.36788,0.90001,0.41303,1.10517,-0.61616,-0.98715,0.62361,-0.92596,-0.75172
12.64437,14.82762,-2.28208,1.49095,1.42066,0.44287,1.90456,0.81863,0.62371,-0.58767,0.64738,0.05879
13.53041,14.02108,-1.86514,0.74051,1.33689,0.08315,0.39990,-0.90534,0.99193,-0.92346,0.18884,0.42067
12.96317,13.73562,-3.24915,1.44630,0.98857,0.69059,0.95228,-0.49430,0.81098,-0.23306,0.54940,0.42223
13.37229,14.94645,-2.50257,1.30941,1.11996,0.03990,1.37203,0.27088,-0.62833,-0.26610,-0.73940,0.63756
12.29078,14.35266,-1.21084,1.05569,1.01361,0.20767,1.48816,-0.03749,0.67195,-0.73254,-0.19792,0.11842
12.64472,13.92193,-2.93909,1.02341,1.28011,0.81114,1.66314,-0.50499,-0.52824,-0.53841,0.68188,-0.44164
13.37168,14.37128,-0.76044,0.84541,0.13721,0.77129,0.16040,-0.67287,-0.29060,-0.32262,0.19257,0.58116
13.16770,13.72497,-0.17534,0.68329,0.19188,0.23843,1.90606,-0.63812,0.91706,0.22262,-0.53033,-0.13167
13.79081,14.39276,0.04562,0.68207,0.32154,0.01810,1.92956,-0.02131,-0.91663,0.63469,0.08586,0.47242
12.10826,13.24830,-1.21650,0.78704,0.83991,0.41549,0.84189,-0.34333,0.79005,0.00209,0.18669,0.76303
12.59735,13.89223,-1.48483,0.81180,1.23931,0.14052,1.00775,-0.02431,0.80843,0.85940,-0.99950,-0.35616
12.05865,13.27325,-1.53444,1.05661,1.25383,0.52959,1.11709,0.62648,0.97101,-0.62006,-0.35665,-0.25097
12.80438,14.55144,-2.31241,1.28132,0.12902,0.20417,1.46864,-0.14165,0.76568,-0.85361,-0.01469,0.05648
12.01317,13.32318,0.38321,1.42100,0.01393,0.32127,1.07229,-0.28833,0.07712,0.65366,0.07383,0.70961
