# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.70830,14.93691,-1.28776,1.31409,1.05304,0.90949,1.31173,0.98776,-0.00467,-0.67074,-0.56545,0.89810
13.83175,13.65701,-1.76750,1.12813,1.29546,0.26413,1.08244,-0.05668,-0.47683,0.39538,0.67075,0.33470
13.84020,14.62449,0.70823,1.10707,1.17573,0.07377,1.75606,0.35623,0.46617,-0.81223,-0.05770,-0.32542
12.99149,14.08806,-1.41273,0.92584,0.17957,0.74477,1.75243,0.63972,0.38906,-0.77542,0.97060,-0.62872
13.66503,13.49572,-3.31421,0.93569,1.23522,0.80404,0.70037,0.14789,0.47908,0.74232,-0.52709,-0.74335
12.63420,14.74599,-3.21267,1.36247,1.47357,0.72928,1.04573,-0.36983,0.88988,0.53547,-0.56655,0.14619
12.98505,14.46773,-1.10046,1.23675,1.13392,0.57367,0.11151,0.78764,-0.15023,-0.10475,0.89599,0.39787
12.01781,14.18936,-1.15913,1.49998,0.91157,0.98037,0.54856,-0.11908,0.03660,0.50031,-0.85619,0.05488
13.77577,13.95407,-0.16804,1.05906,1.11992,0.69831,0.46794,0.53957,-0.78578,0.58369,0.51802,-0.44958
13.79885,14.80721,0.08336,0.82004,1.39348,0.29951,0.94206,0.76164,0.56703,-0.87228,-0.62939,-0.55382
13.88170,13.23678,-2.61928,0.78431,0.79340,0.31328,0.53012,-0.64963,-0.30272,-0.65784,-0.37930,0.85056
13.04745,13.80854,-0.52996,1.10503,0.46695,0.47366,0.98644,-0.12439,0.59714,-0.07059,0.84329,0.33801
12.29346,13.86251,-3.15117,1.33705,0.18630,0.18233,1.56068,0.51634,-0.26552,-0.94723,0.28158,0.67573
13.92368,14.68861,-2.20814,1.08834,0.35724,0.82835,1.23266,0.37776,-0.52733,-0.88661,0.99433,0.34208
13.78013,14.91164,-2.68815,0.83440,0.57958,0.98123,1.94789,-0.20814,-0.86530,-0.52906,0.86449,0.34087
12.51268,14.60460,-3.37064,0.95885,0.77627,0.81757,1.49841,0.08721,0.70486,0.34004,0.66502,-0.08195
12.11410,13.12392,-0.99591,0.98355,0.17642,0.51472,1.16988,-0.70942,0.89037,0.32705,0.28526,0.09182
12.96934,14.71650,-1.93609,1.03706,0.13335,0.76892,0.13810,-0.28484,0.25718,0.84297,0.79092,-0.13530
13.45482,14.04370,-1.23334,1.48408,0.96064,0.64981,1.89257,0.36026,-0.22066,0.82911,-0.86467,0.67005
12.93180,13.85179,-0.23165,1.12481,1.29512,0.10859,1.43348,-0.33685,-0.45983,-0.65247,0.48393,0.23190
13.25172,13.95905,-3.49843,0.56780,0.40422,0.42995,0.35256,0.87497,0.47939,0.08915,0.07723,-0.81015
12.64114,14.42706,-0.15403,1.29951,1.30302,0.65648,1.01590,0.89591,-0.76956,-0.56612,0.59535,-0.01365
