# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.06720,13.27722,0.67826,0.88849,0.41356,0.24546,0.49743,-0.30088,0.95931,0.47636,-0.76416,0.50156
13.56280,14.61393,-3.09214,1.20784,0.42775,0.14471,1.17782,0.99832,-0.49633,0.65345,0.97476,0.73939
13.36555,13.57622,-1.25755,1.19742,1.49700,0.10575,1.37047,-0.48386,-0.78666,-0.70432,-0.46904,-0.04599
13.12463,13.28098,-1.55252,0.99430,1.29157,0.96721,1.86257,0.73846,-0.18117,-0.84923,-0.36274,-0.07026
13.01648,13.12972,-1.21497,1.04189,1.39997,0.43208,0.50041,0.36864,-0.76392,-0.22245,0.41664,-0.94426
13.15977,14.19589,-0.81822,1.02540,1.16454,0.59220,1.42642,0.56960,0.01095,-0.64127,0.21046,-0.42918
13.86888,13.71939,-3.13638,0.98438,1.09405,0.59001,0.38251,0.01957,-0.86733,0.14361,-0.13410,0.07053
13.70148,14.58908,-0.90104,1.46033,0.15899,0.98633,0.91243,-0.59334,-0.79595,-0.55132,0.30102,0.90665
13.22591,13.71256,-2.29417,0.60823,0.19431,0.62410,0.52145,0.89238,-0.51695,0.19046,-0.40648,0.27620
13.06598,14.62431,-0.36607,0.77440,1.33602,0.55454,0.50908,-0.11923,0.81449,0.76961,-0.75898,-0.29305
13.27380,13.48714,-3.24996,1.23035,1.08614,0.78744,0.01789,-0.64988,-0.27525,-0.87597,-0.98534,0.69438
12.23430,13.01283,-0.63072,1.24940,0.13811,0.31933,1.37856,-0.28054,-0.35269,-0.36354,0.07419,0.98835
13.64431,14.77127,-1.98943,1.14057,0.98220,0.46907,0.01821,0.18843,0.03676,-0.10224,-0.74779,-0.88222
12.91890,13.88713,0.68443,1.16953,0.02883,0.93988,1.95119,0.30739,-0.68297,0.44575,-0.64828,-0.85848
13.65758,14.57178,-1.58277,1.37814,1.18641,0.34778,0.94774,-0.15390,0.22619,-0.41324,0.84246,0.13947
13.73635,13.12489,0.82357,1.17830,0.81129,0.20848,0.96542,-0.78945,-0.22567,0.47434,0.95878,-0.55081
