# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.30910,14.25824,-0.39163,1.49324,0.99028,0.49849,1.53210,0.46154,0.54356,-0.67679,0.94888,0.24533
13.89597,14.53862,-2.38050,1.18295,1.22547,0.68876,1.04102,-0.81470,0.95696,-0.81773,-0.76236,-0.54836
12.75925,13.15483,-0.08531,1.27172,1.28752,0.08006,0.22474,0.33066,0.19742,0.90893,-0.22911,0.07751
13.30714,14.13303,-0.77142,0.54632,1.03566,0.17107,1.55559,-0.08692,-0.12647,-0.12662,0.82397,0.61738
13.90365,14.19017,-0.03422,0.73064,0.47424,0.76925,0.37427,-0.09937,-0.84133,0.29828,0.02077,-0.10263
13.30756,13.74281,-0.00255,0.84963,0.88420,0.82677,0.19908,0.86687,-0.32963,0.30990,0.60987,-0.67431
13.33237,14.73125,-0.55738,0.64064,1.20423,0.67632,1.59840,-0.32483,0.20426,-0.74797,0.19061,0.14996
12.00029,14.02761,-0.56431,0.77127,0.63683,0.01917,0.62348,-0.43573,-0.64696,-0.02213,0.06795,0.03033
12.66447,13.87062,-0.14845,0.79099,1.32987,0.82732,0.84135,0.29988,-0.12659,-0.56114,-0.85826,-0.10769
13.83063,13.62524,0.02883,0.94194,0.77133,0.55408,1.81388,0.14068,-0.95046,-0.56221,-0.95476,-0.79271
13.77415,13.36352,-1.00686,1.07353,0.27023,0.13632,0.24562,0.13177,0.57959,0.02966,-0.55679,-0.11803
13.44035,13.10284,0.84675,1.08019,1.10559,0.59747,0.62889,0.63695,0.98159,-0.29887,-0.98414,0.52539
13.26711,13.52544,-0.61691,1.35240,0.01320,0.49270,1.15348,0.34938,0.05504,-0.67242,-0.23759,-0.40549
13.44056,14.48793,-0.13274,1.49914,0.87038,0.25969,0.84722,0.12150,-0.25719,-0.43908,0.83296,-0.73047
12.62547,13.41067,-1.52791,1.42290,0.89062,0.23989,0.66032,0.84761,-0.93464,-0.11188,0.34937,0.72154
12.97996,14.92917,-1.61862,0.85035,1.27547,0.83124,0.45314,-0.08545,0.84582,-0.96214,0.22201,0.14285
12.07543,14.67418,-2.63793,0.85584,1.44945,0.45069,1.56237,0.13452,-0.01447,0.66490,0.99119,0.43735
12.93070,13.43042,-1.70556,0.56150,0.83272,0.58908,0.13892,0.19410,0.68660,-0.94302,-0.19913,-0.76009
12.49847,14.52990,-0.45000,1.38671,0.27583,0.25465,1.49428,0.74730,0.17584,0.54507,0.98444,0.19883
13.80707,13.64135,-0.47679,1.02787,0.20028,0.03706,0.68014,0.11820,-0.41880,0.38712,-0.11756,0.70232
12.99861,14.91198,0.23284,1.35829,1.11332,0.45078,0.21140,-0.72251,0.80360,0.89976,0.33042,-0.29499
12.60874,13.18291,-2.64213,1.48325,0.35277,0.57261,1.75105,-0.62395,-0.78737,-0.73276,-0.57991,-0.93774
12.27632,13.44600,-0.82774,0.90767,0.90640,0.90694,1.10079,0.54925,0.84141,0.63124,0.18673,-0.49629
12.62689,13.78628,-2.56493,0.86525,0.85589,0.35377,0.56107,-0.97362,0.92330,0.29320,0.09063,-0.98286
13.07118,14.53625,-0.64726,0.93953,1.07277,0.42140,0.47105,0.05013,0.02993,-0.73401,0.58917,0.29645
13.46072,14.73750,-2.28041,0.54255,0.70469,0.50711,1.41134,-0.08383,0.71717,0.34639,-0.06883,-0.68769
13.03701,14.75121,-0.48131,1.39279,0.27413,0.54607,0.77705,-0.52449,0.10893,0.74851,0.26094,-0.99817
12.56943,13.05773,-2.61592,0.78854,0.73688,0.16407,0.52590,-0.19882,-0.98796,-0.28919,-0.51349,0.80071
13.85019,13.33827,-2.04804,0.89892,0.02761,0.92213,1.47377,0.74171,-0.86935,-0.50723,-0.39254,-0.04272
13.77336,13.54427,-2.74314,0.90325,0.08576,0.22465,1.89430,0.78171,0.78631,0.42452,0.33123,-0.18461
12.39426,13.55883,-1.29340,1.10974,0.94678,0.20816,0.19779,-0.81638,0.74004,-0.95788,0.94030,0.95599
12.45888,13.57919,0.77608,0.73664,0.67860,0.63246,0.74834,-0.41167,-0.95150,-0.26778,-0.88155,-0.68913
12.38484,13.58009,-2.80948,1.29696,1.39513,0.32455,0.99018,-0.78767,0.81390,-0.12437,0.02675,0.91552
12.31315,13.64948,-2.90712,1.42061,1.43501,0.73843,0.99241,-0.09252,0.07579,0.17373,-0.57521,-0.48830
12.56067,13.59057,0.57859,1.48977,0.70750,0.25733,0.41984,-0.82673,0.87083,-0.53853,-0.47108,-0.92699
12.80738,14.23012,-0.78549,1.28987,0.03593,0.57284,1.49658,-0.51613,0.63638,0.52796,0.70234,0.01286
13.79627,13.05758,-1.68318,1.27597,0.73453,0.55442,0.42352,-0.31901,0.27878,-0.89984,0.30095,0.95575
13.57095,13.37786,0.22535,1.05632,1.24534,0.36783,0.03820,-0.93550,0.56050,-0.80630,-0.33854,0.33057
13.51722,14.78653,-1.07986,0.79003,0.26990,0.64650,0.24010,-0.41600,0.72558,-0.30086,0.76698,-0.93453
13.61649,13.55833,-1.47925,1.34086,1.18225,0.92221,1.15545,-0.69926,-0.73157,-0.83012,0.33538,0.91825
13.39561,14.19645,0.51184,1.37036,0.51099,0.30530,1.55167,-0.06797,-0.43610,0.26598,0.57869,0.61485
12.09936,14.44462,-1.26163,1.20755,0.36619,0.87877,1.46202,0.25118,-0.57426,0.73738,0.66939,-0.72601
13.34087,14.77048,0.44133,1.43702,0.38314,0.39940,1.22255,-0.72745,0.75787,-0.42180,0.11399,0.58963
12.43648,13.76126,-2.95205,1.33377,1.29799,0.19716,1.44089,0.04736,0.04411,-0.47506,-0.28855,-0.89340
13.92012,14.58655,-1.95986,1.46235,0.87106,0.22659,0.40631,-0.92791,0.69932,-0.95167,0.43745,0.87766
13.14350,13.51802,-1.73250,1.47547,0.93779,0.28862,1.46613,0.66196,-0.79298,-0.83159,-0.55209,-0.80194
13.87387,14.70533,-1.67242,1.38218,0.85939,0.67968,1.78144,0.11748,-0.15359,-0.64350,-0.84945,0.47324
13.22128,14.71559,-1.18140,0.57306,1.13868,0.04623,0.17174,0.61027,-0.37189,0.69848,-0.30132,-0.69864
12.85941,14.10494,-3.25310,1.42108,0.47798,0.49714,0.20386,-0.60062,0.90273,0.07039,-0.43519,-0.68000
13.20997,13.45438,-2.68249,0.55421,0.76742,0.26232,0.83435,0.48432,-0.19033,-0.97014,0.15095,0.07095
12.21504,13.00964,-2.04689,1.20228,1.45706,0.94247,0.96604,-0.00609,0.55645,-0.67584,0.18166,-0.37145
12.49897,13.19237,-0.76637,0.71865,1.28306,0.11634,1.35170,-0.11580,0.33365,-0.79511,0.37698,0.85957
12.37152,14.68693,-3.19110,1.34073,0.52731,0.16338,1.81053,-0.94334,-0.97927,-0.67031,0.33943,-0.63725
12.40031,14.55315,-1.81233,1.17334,0.73055,0.49717,0.24947,0.83701,0.78557,0.77525,0.10224,0.60052
12.61588,14.68827,-2.07669,0.73984,1.40910,0.09516,0.00840,0.31365,-0.77902,0.25419,-0.39221,-0.41285
12.56736,13.07573,-3.47807,1.39554,0.78904,0.36539,1.51438,0.91499,-0.69207,-0.35644,-0.93559,0.29938
12.47088,14.62170,-0.13738,1.25520,0.42447,0.65201,1.06002,0.37755,-0.22655,-0.08688,-0.98847,-0.15446
12.17965,13.15320,-1.21401,0.71585,0.76960,0.08329,0.46888,-0.40985,0.73052,0.37964,-0.38488,0.67992
13.12010,14.23708,-2.44029,0.96367,0.49249,0.56798,0.02094,-0.50009,0.32209,-0.86981,-0.56896,0.00800
13.55046,14.28442,0.44391,0.59098,0.23583,0.38716,0.96494,-0.27632,-0.87611,-0.24473,0.43728,0.42610
12.58995,14.83568,-0.52061,1.00446,1.12996,0.29823,1.47344,0.78727,0.75780,-0.30774,0.96253,0.04025
13.16077,14.21691,-0.43062,1.06145,0.74118,0.82300,0.37955,-0.42369,-0.75118,-0.86437,0.75348,0.61937
13.06143,14.30743,0.96680,0.69189,1.46614,0.33950,1.93960,-0.65753,0.57018,0.38017,-0.56389,0.80213
13.92313,14.64945,0.99228,0.76879,0.47022,0.25673,0.64409,0.73752,-0.84569,0.37792,-0.19982,0.76861
13.28157,14.70682,0.82613,1.13606,0.52788,0.46746,1.32152,-0.89297,0.14540,-0.35785,0.47079,0.30705
12.03315,14.65099,-1.69176,1.37516,0.50905,0.59221,0.27527,0.09699,0.22380,0.40802,0.52766,-0.92732
13.33073,14.61324,0.07783,1.47165,1.18146,0.66685,1.67084,0.69199,-0.50504,0.88360,0.90706,-0.38744
13.75004,14.47374,-0.92962,1.03203,1.23140,0.44307,1.58691,0.99002,0.28140,-0.49683,0.29999,-0.58911
13.90771,13.28620,-2.37849,1.03202,0.82305,0.82682,1.88779,-0.63494,-0.86925,-0.64468,0.64027,0.36290
13.41898,13.81253,0.70444,0.76780,0.89465,0.37615,1.53534,0.69005,0.05541,0.20471,-0.46790,0.06736
