# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.91432,13.57055,-1.95131,0.75463,0.57851,0.86464,0.30853,0.21876,-0.75199,0.63098,0.51301,-0.65056
13.43675,14.13731,0.89728,1.34493,0.88323,0.20642,0.10291,-0.91802,0.52239,0.18921,-0.67373,-0.51056
12.70928,13.02959,-2.78994,0.64811,1.43635,0.93872,0.66556,0.40964,0.36656,0.92819,0.45678,-0.53341
12.55070,13.73312,0.95958,1.45639,0.50405,0.21474,0.58789,0.17915,-0.87355,-0.92694,-0.49850,-0.04969
12.22411,13.42326,-2.05140,1.41674,0.10624,0.29858,1.94196,0.52448,-0.02306,0.87265,0.86689,-0.63778
13.30852,13.44754,-3.12983,1.39421,1.32743,0.31726,1.63030,0.35680,-0.14271,0.53650,-0.83396,-0.11655
12.43517,14.53345,-1.42039,1.01338,0.82481,0.52637,0.30411,0.82302,-0.41083,-0.65701,0.15566,0.39786
12.87267,13.30223,-0.09449,1.29250,0.66681,0.23953,0.23457,0.56005,-0.75712,0.28920,-0.50709,0.71654
13.56733,14.52527,-3.49105,0.55508,0.86103,0.33836,0.85788,-0.20722,-0.28980,0.65198,-0.06472,0.36633
13.16469,14.12116,0.04091,1.40461,0.24383,0.30217,1.60279,0.02464,0.96022,-0.95257,-0.72190,0.71601
13.01368,14.92146,0.18653,0.53015,1.23826,0.41330,0.30809,-0.84000,0.02751,0.06696,0.54006,-0.44137
12.02775,14.62594,-3.37052,0.88457,0.49267,0.59363,1.95272,0.99682,0.59878,0.07475,-0.41337,-0.10843
12.20211,13.62514,-3.16183,0.60014,0.99303,0.28972,1.03416,-0.34696,0.68971,-0.06741,-0.37768,-0.26885
12.17719,13.43285,-1.88579,0.60982,1.16795,0.01613,0.35273,-0.77085,0.49004,-0.35101,-0.55144,-0.87948
13.59880,13.44059,0.70693,0.90641,0.43475,0.69840,0.98601,-0.10093,-0.37279,0.00207,0.40485,-0.06006
12.08320,13.61537,-2.90920,0.95277,1.03704,0.58166,1.01084,-0.58978,0.83958,-0.46133,0.89571,0.06144
13.15427,14.82961,-0.13012,1.02447,0.16944,0.76364,0.91999,0.26609,-0.78534,0.81287,-0.38037,-0.74242
13.33828,13.44224,0.82323,0.81923,0.02963,0.03399,0.35196,-0.65555,0.00100,-0.72856,-0.97683,0.09856
13.81592,13.15751,-2.32451,0.96482,0.48815,0.19835,1.11867,-0.06007,0.03902,-0.31145,0.53778,0.24328
12.42115,14.14221,-0.65575,0.84046,0.51822,0.27843,0.65119,-0.56875,0.07209,0.04206,0.48848,-0.52459
12.70625,14.45164,0.28287,0.96715,0.60560,0.38892,1.92727,-0.45851,0.10448,-0.13841,-0.67532,-0.23729
13.69805,14.33242,-1.83088,0.77706,0.22473,0.92797,0.39512,-0.83608,-0.36394,-0.95045,-0.07739,0.46301
12.63136,13.82433,0.75107,1.48430,1.03191,0.64194,1.59422,0.62561,0.72035,0.03494,-0.87541,-0.51474
12.95110,13.13162,-2.84240,1.01078,1.46139,0.26817,1.59885,-0.57580,0.70287,0.09478,-0.48317,0.80913
13.26210,14.20245,0.36880,0.86947,0.96631,0.90233,0.45074,-0.84472,-0.36479,-0.06549,-0.60812,0.79847
13.21686,13.94093,-1.42991,0.80281,0.45379,0.54712,1.64589,-0.15631,0.93291,-0.68607,0.76752,-0.95057
13.32412,14.28363,-0.76012,1.21563,0.53832,0.04107,1.76433,-0.31781,0.14350,0.06751,-0.58973,-0.63575
12.47665,13.78392,0.68950,0.73056,0.30464,0.57070,1.11149,-0.17103,-0.35998,0.89434,0.47989,-0.93657
12.61336,13.60631,-0.13694,1.07252,0.92335,0.98839,0.44165,0.05820,-0.53472,-0.75807,0.86388,0.73000
12.48910,14.00689,-3.08405,0.50111,0.70493,0.37579,1.47471,-0.75400,0.10501,0.99263,-0.17486,-0.54381
12.62196,13.84405,0.33746,0.80358,1.33927,0.25384,1.15617,0.03744,-0.64045,0.88612,0.62841,0.10441
12.40903,14.46026,-3.23130,0.73642,0.24754,0.39065,0.60464,0.17357,0.17158,-0.42779,-0.07489,0.63959
13.89379,13.93615,-0.12636,1.18650,0.56878,0.28132,1.77045,0.71093,-0.89667,0.28044,0.68784,0.33059
12.03774,13.83700,-0.24202,1.35170,0.70124,0.64326,0.84877,-0.33141,-0.41294,-0.01766,0.07173,0.68038
12.28246,13.38198,-1.05530,1.42721,0.76638,0.97919,0.28482,-0.12024,0.66624,-0.54057,-0.98761,-0.06414
13.91700,13.66809,0.82858,0.92354,0.52862,0.35032,0.28581,-0.59274,0.21002,-0.47520,-0.40537,-0.84868
13.27496,13.28939,-1.77731,1.19681,0.15303,0.64814,0.51354,-0.43808,0.47443,-0.13580,-0.47989,0.76062
13.84293,14.64363,0.09072,0.59578,0.58354,0.14325,1.66133,0.03571,-0.58790,-0.33244,0.81888,0.63428
12.55846,14.05010,-1.69161,0.51834,1.35808,0.94711,1.36902,-0.81740,0.85426,-0.67486,-0.44092,-0.82771
13.38952,14.64153,-2.11413,0.57611,0.72938,0.67100,0.53791,0.50472,-0.24177,0.74104,0.36591,-0.71733
12.72197,14.33601,-3.01885,1.10740,1.16743,0.36598,1.82700,-0.37614,0.76724,-0.22322,-0.30350,0.10347
12.52590,13.23328,-2.69259,1.01488,1.33651,0.72374,0.33292,0.52675,-0.95203,-0.33750,-0.79456,-0.55001
12.37858,13.18950,-2.22476,1.06382,0.59925,0.55946,1.80670,-0.44029,-0.64267,-0.34494,0.37396,-0.84428
13.40977,14.95979,-0.55676,0.97489,0.01620,0.75145,0.91282,-0.67593,0.84669,0.16588,0.27123,0.47919
12.02458,14.19129,0.34262,0.76123,0.07654,0.15396,0.43901,0.83951,-0.87978,0.39772,0.61781,0.69004
12.09885,13.03407,0.01066,1.40106,1.12081,0.90479,0.45179,0.47973,-0.25518,-0.79398,-0.69894,-0.80580
13.86349,14.65568,-0.99299,0.84635,0.84172,0.45191,1.01627,-0.74481,0.81271,-0.80084,0.55084,-0.90174
12.63581,14.02820,0.22270,1.02177,0.08091,0.47626,1.91996,0.92025,0.51320,0.28885,-0.96239,-0.49541
12.71250,13.62542,0.31224,1.15172,0.33033,0.73513,1.71542,-0.22782,0.52773,-0.72199,0.36390,-0.20987
13.72785,14.71008,-1.61814,1.01926,0.29072,0.08992,0.33541,0.55262,-0.71138,0.78995,-0.18898,0.86389
13.85016,14.70054,-3.04267,1.05371,1.44663,0.46029,0.17807,-0.33231,-0.21027,0.26682,-0.84170,-0.92452
12.21794,13.93063,0.61814,0.74542,1.35798,0.32609,0.76426,-0.40640,-0.33163,0.31583,0.50620,-0.29914
12.91896,13.85164,0.73809,0.77485,0.56217,0.44486,0.73850,0.55268,0.79145,-0.31298,0.43028,-0.40658
13.63041,13.34206,-2.32758,0.78681,1.24188,0.73706,0.15833,0.49059,0.59406,-0.31106,0.90725,0.21888
13.12105,13.93311,-1.13475,0.71645,0.71328,0.80897,0.88955,0.73925,0.95265,0.50014,0.88923,-0.39775
12.30952,13.84532,-0.83354,0.78101,0.66515,0.61515,0.44029,-0.40639,0.20825,-0.27521,0.90130,-0.27928
13.24793,14.59189,-1.30998,1.36848,0.66287,0.91174,1.25010,0.16823,0.65840,-0.13027,0.24010,-0.67686
13.22662,13.64927,-3.39252,1.23685,1.21364,0.57608,1.42505,0.22722,-0.14581,0.08463,0.85342,-0.40531
13.38655,14.30352,-0.87005,0.61923,0.12092,0.40294,1.17228,-0.36178,0.27609,-0.45669,-0.11587,-0.68966
13.49528,14.88503,-3.33335,1.04027,1.49330,0.97110,0.14000,0.96588,0.19683,0.45116,-0.80167,0.00743
13.49033,13.50291,-2.55320,0.67990,0.89793,0.04117,1.98667,-0.86386,-0.16109,0.82727,-0.51341,0.09617
13.77141,13.71314,0.19518,1.31970,1.29899,0.77077,1.79988,0.81151,-0.06062,0.09575,0.51321,0.40424
13.46034,13.14891,-1.07874,1.32087,1.36521,0.88940,1.08054,-0.79992,0.62919,-0.65117,-0.61270,0.05070
13.89631,14.50052,-2.07151,1.18436,0.06294,0.29152,0.01475,0.30871,0.02009,-0.39994,0.52943,0.45355
12.10461,13.23322,-1.89727,0.77151,1.27810,0.95966,0.82461,-0.11990,-0.40181,0.69572,0.78051,0.77294
13.49301,13.26742,-2.27756,0.91941,0.69947,0.40809,1.05322,-0.84528,-0.15330,-0.70408,-0.93965,-0.30549
12.49387,13.81669,-2.44268,0.86737,0.61514,0.52111,0.03526,0.68211,0.02902,0.51764,0.33757,0.69691
12.96282,14.83399,-0.11219,0.71113,0.02704,0.58496,1.67147,0.16751,-0.56114,0.71982,-0.00356,-0.98304
13.23214,13.77171,-2.73071,0.60759,0.45997,0.10443,1.75351,0.19722,0.21050,-0.69895,0.89675,0.95839
13.65059,14.15758,-1.67770,0.69516,0.88641,0.87639,1.61962,0.16412,-0.20272,-0.75027,0.89855,0.90951
13.53286,13.33495,-1.26458,0.66034,1.14616,0.19664,1.78962,0.25135,0.93768,0.25242,-0.13148,0.81542
12.74116,13.99166,-1.57156,1.39702,0.38587,0.18345,1.56092,0.20618,-0.67182,0.10953,0.52441,0.06529
13.39593,13.24296,0.87040,1.18959,0.52512,0.30113,1.24658,0.36262,-0.94556,-0.52434,-0.28161,-0.85941
12.89879,13.00725,-2.80350,1.04172,1.26070,0.82853,1.51023,-0.95135,0.47228,0.55083,-0.88005,0.78329
12.82172,13.73468,-3.00434,0.58223,1.45906,0.39336,1.64808,0.47488,-0.94382,-0.65814,-0.90176,0.28459
12.53847,13.61128,0.28205,1.49426,0.00413,0.43924,1.24548,-0.46472,-0.52051,0.05524,0.93928,0.42231
12.63977,14.49055,-3.32071,0.58468,1.21905,0.15866,1.50972,0.40505,0.80958,-0.41767,-0.58643,-0.73399
