# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.23383,14.10100,0.63707,0.74294,0.57344,0.29924,0.09882,0.69828,0.65559,-0.70301,-0.95520,-0.79142
12.52575,14.01009,-1.21415,1.13093,0.25778,0.52001,1.61756,-0.05169,0.80753,0.48679,0.20339,-0.39256
12.81932,14.62866,-2.19807,1.03151,0.38525,0.98411,0.64948,0.80285,0.36672,0.77775,-0.16620,-0.60627
12.83985,14.19052,-1.68663,1.27582,0.60260,0.84714,1.66135,0.74321,0.20599,0.80704,-0.15113,0.29544
13.50557,13.59863,-0.58977,1.25743,0.42784,0.07040,1.92938,0.09122,0.00229,-0.70642,-0.93492,0.80234
12.78228,14.26145,-2.97358,0.84626,0.36426,0.14429,0.20197,0.93010,0.82787,-0.25574,-0.97326,-0.98604
12.90220,14.13910,-0.39845,1.31138,0.48266,0.81534,0.13726,0.83323,-0.70962,-0.99041,-0.83576,0.03108
13.24133,13.72153,-0.63924,0.85771,0.62110,0.15532,1.69421,-0.93499,-0.35674,-0.71948,-0.80791,0.68705
12.09826,14.99225,0.42295,0.99842,1.01783,0.03637,1.53626,0.42031,0.16503,0.87774,0.76773,0.19804
12.09634,14.88585,-1.05366,1.30116,0.83005,0.08513,1.26012,0.93921,-0.61616,0.12339,-0.80034,-0.07038
13.06746,13.56503,-3.02156,0.69083,1.13145,0.52995,1.40629,0.06813,0.69567,0.01403,0.43126,-0.37029
12.39508,14.44354,-0.98760,0.74979,0.02464,0.89899,1.89841,-0.23621,0.90052,-0.05737,0.02183,0.08837
13.92740,13.52795,-0.61792,1.40083,0.55284,0.49561,0.77201,0.30759,0.85574,0.78343,-0.64763,0.41515
13.67459,14.43656,0.95077,1.37351,0.66361,0.77103,1.45025,-0.11881,0.76471,0.09337,-0.73505,-0.52410
13.71051,14.32299,-0.82238,0.86042,0.13478,0.15952,0.94416,-0.53913,0.00401,-0.20613,0.95386,-0.85202
12.00158,14.81668,-0.10059,0.79188,0.09745,0.86849,1.87868,0.39597,-0.53667,0.66089,0.34931,0.07748
13.99649,14.46984,-3.26073,0.71034,0.75956,0.86972,1.22126,0.27617,-0.93973,0.94499,0.62397,0.14442
12.98669,14.50378,0.96550,0.97690,0.91466,0.85985,1.52707,0.72871,-0.79324,-0.26599,0.29971,-0.39229
13.87096,13.26485,-3.03241,0.56975,0.64780,0.16366,0.17482,-0.56038,-0.05041,0.37574,-0.20165,-0.78853
13.51120,14.47646,-2.03222,1.09435,0.62683,0.05530,0.80771,0.83235,0.00709,-0.33070,0.90145,0.59779
13.47471,14.03470,0.80051,0.76136,0.37205,0.00069,0.32186,0.92043,0.14404,0.76545,0.84695,0.00681
13.33740,14.50791,-2.55778,0.85977,1.10030,0.85481,0.86233,-0.34075,0.79771,-0.72064,0.52713,-0.68582
13.62840,13.97946,-2.97386,0.58543,1.23989,0.13661,0.53172,-0.98074,0.77981,0.46422,-0.01856,-0.09847
12.59611,13.45426,0.82021,1.02668,1.03878,0.79258,0.66414,0.47363,-0.85338,0.72583,-0.06773,-0.23405
12.65227,14.21999,-1.01481,1.03140,0.40601,0.44109,1.19428,0.50712,-0.37603,-0.70237,-0.56596,-0.68190
12.04013,14.85396,0.29050,0.51322,0.88131,0.36247,0.55991,-0.99328,-0.30592,0.90277,-0.36660,-0.93835
13.60089,14.43840,-1.00873,1.09630,1.07396,0.40306,0.81535,0.74098,0.47133,-0.06637,0.80863,-0.42001
12.25757,14.61837,-2.77129,1.44281,0.39281,0.68246,1.11267,0.74866,-0.64555,0.42859,0.70982,-0.05377
12.17182,14.67388,0.27334,1.36304,1.44256,0.63312,0.54937,0.71451,0.54277,0.02300,0.34543,0.64699
12.51996,14.51861,-1.44699,0.56637,1.01465,0.87203,0.25812,-0.26923,0.07928,-0.92989,-0.23160,0.01880
12.89325,14.95522,-2.26840,0.59755,1.07619,0.43324,0.41535,-0.15575,0.48441,-0.22713,-0.85338,0.14525
13.90664,14.70180,-2.43666,1.08664,0.17094,0.99589,1.61480,-0.22078,0.84825,0.94976,-0.20642,-0.10727
12.87961,14.94540,0.47518,0.68396,0.61075,0.03132,1.34646,-0.32667,0.04217,-0.31599,0.81882,0.06029
12.89224,13.83794,0.50457,0.61313,0.71148,0.30293,0.68655,0.87341,-0.75929,-0.62457,-0.32567,-0.39628
13.23433,14.45417,-2.24850,1.15676,0.18757,0.93151,1.27542,-0.57679,0.29380,0.06032,0.08378,0.75908
13.27215,14.59738,-0.95928,1.40928,0.94521,0.06008,0.09469,-0.39427,0.09948,-0.42535,-0.64299,-0.83129
12.44190,13.16035,-2.05471,0.58450,1.09164,0.73680,1.80225,0.39856,-0.27572,0.42852,0.25075,-0.41641
13.51985,14.12436,-0.83671,0.94845,0.42573,0.90657,0.86228,0.36625,0.41282,-0.10937,-0.22941,-0.18878
12.19896,14.71507,-2.24740,1.18886,1.36464,0.11490,1.77778,-0.20504,-0.99200,0.61109,0.72149,0.20274
12.93840,14.70514,0.64167,0.83496,1.40010,0.73824,1.63482,-0.82624,0.98443,0.16718,-0.03927,0.92315
13.40292,14.16672,0.58089,1.00324,0.59802,0.71969,1.48863,-0.43144,-0.02552,0.05335,-0.28205,-0.79427
12.73000,13.37182,-2.78104,1.21357,1.03294,0.08590,0.66432,-0.35205,-0.41515,0.07862,0.15206,-0.69716
12.49392,14.82970,-2.82413,0.79794,0.83402,0.32481,0.25348,0.92747,0.30684,0.92121,0.05991,0.90589
12.88148,13.31016,-1.02112,1.26980,0.55513,0.04003,0.69612,0.06188,-0.16882,0.56408,-0.73512,-0.78663
13.07743,13.51669,-1.78734,0.82529,1.09784,0.79533,0.12761,0.05095,-0.35741,-0.08631,-0.63844,-0.96900
12.26053,13.99294,0.99699,1.18820,1.37615,0.57269,1.89046,0.79175,0.05207,0.05969,-0.40764,-0.21691
12.04279,13.90939,-1.44637,0.80319,0.61098,0.52024,0.03653,0.78955,0.50029,-0.78466,-0.95801,-0.59357
13.11730,13.47301,0.81799,0.69262,0.43457,0.44969,1.02586,-0.24184,-0.48892,-0.94806,-0.10417,0.32553
12.90207,14.99482,-1.54766,0.56968,0.28244,0.62349,0.25705,-0.78416,0.64058,-0.91842,-0.94207,0.90780
13.04949,14.02951,-2.37697,0.94060,0.08166,0.69512,1.95856,0.18428,0.97814,-0.91508,0.26641,0.55265
13.20078,13.94809,0.57510,1.22628,1.16080,0.43455,0.84159,0.00202,0.86487,0.36648,-0.77470,-0.97920
13.66996,13.43810,0.47378,1.31218,0.88259,0.93445,0.92936,0.76461,0.20215,0.77092,0.06773,-0.28112
12.00643,13.42279,-2.61633,1.02096,1.46455,0.10660,1.81508,-0.85539,0.66138,0.28444,0.22476,-0.22611
13.00339,14.29715,-2.44835,0.69388,0.73156,0.34273,1.03940,-0.02538,0.43453,-0.58559,-0.46808,-0.23988
13.37503,14.44588,-0.08217,0.89102,0.07064,0.78839,0.40075,-0.78985,-0.12936,0.99420,-0.88073,0.72136
12.18390,14.77291,-1.84563,1.48388,1.44328,0.45448,0.52358,0.75387,-0.92276,-0.52795,-0.06577,-0.96890
12.22015,13.64881,0.72762,0.69405,0.71094,0.09158,0.61868,0.32232,0.63698,0.70966,0.26236,0.70019
12.82631,13.82011,-3.46693,1.37507,0.99783,0.31557,0.74157,0.42693,0.49564,-0.06598,-0.84148,-0.87567
12.68970,13.58132,0.06747,1.29598,0.46061,0.11506,0.54814,-0.77776,0.26045,0.13901,0.71080,0.36422
13.55192,14.83844,-3.42957,0.75519,0.69034,0.16392,0.92863,0.04856,0.86923,0.98198,0.98514,-0.60335
13.69607,13.84114,-1.30734,1.39230,0.14866,0.49423,1.22137,0.06275,0.48165,-0.14134,-0.46525,0.69733
12.03033,13.64892,-1.52779,0.82768,1.22514,0.90819,0.69949,0.24635,-0.43400,0.46856,0.91025,0.97332
12.19464,14.12776,0.97580,0.57960,0.49787,0.47772,0.20407,-0.86634,-0.28574,0.31091,-0.41009,0.72287
12.26752,13.67387,-3.48157,1.40533,0.70250,0.92114,1.20998,0.48617,0.66122,-0.13552,-0.01824,0.81085
13.20005,13.40105,-3.20993,0.91141,0.36833,0.27923,0.67814,0.10448,0.13162,0.85876,0.02349,0.21680
13.66117,14.51179,-2.66763,0.78381,0.60937,0.10267,1.10343,-0.74154,0.67834,-0.69207,-0.85854,0.84391
12.70997,14.14451,-1.64238,1.48909,1.17610,0.77446,1.64278,0.89949,0.92605,-0.91260,0.05804,-0.35521
13.46086,14.21908,-1.93285,1.12519,0.60004,0.26399,0.92662,0.83776,0.69427,-0.43572,0.16229,0.54836
13.53886,14.01822,-0.47259,1.05852,0.64078,0.05984,1.37406,0.74232,0.13661,0.10144,0.55365,-0.75104
13.03718,14.94761,-0.80278,1.21392,0.15664,0.49353,0.68264,-0.72816,0.83885,0.33828,-0.99616,-0.62884
12.06265,13.35176,-2.09620,0.98863,0.82626,0.90435,1.07495,0.52748,0.89182,0.26679,0.82216,0.59173
12.79545,13.45874,-1.42734,0.58781,1.40214,0.90919,1.37045,-0.12310,0.68359,-0.73712,0.80354,0.30857
13.37306,13.36124,-2.65117,1.35318,0.08946,0.64108,1.50130,-0.25446,-0.69740,-0.35844,0.20839,-0.79522
13.47929,13.94134,0.92613,0.73460,0.78471,0.64656,0.83131,-0.59637,0.73451,-0.00901,0.07607,0.80099
12.17807,14.48189,-1.25776,0.53046,0.83747,0.39994,1.68436,-0.92948,0.00742,0.82106,0.07207,-0.35838
13.26996,13.57474,-2.51134,0.50630,0.75795,0.47996,1.09012,0.53837,0.40396,0.92974,-0.46508,0.77773
13.78989,14.72430,-1.48598,0.64234,0.77499,0.33139,0.07263,-0.30178,0.67025,0.66525,0.52112,-0.41361
13.62603,14.88920,-3.23937,0.53614,0.31557,0.18837,0.27827,0.82238,-0.89051,0.78815,0.64393,-0.25070
13.80657,14.68769,-1.21452,1.05799,1.01756,0.12237,1.29467,0.03695,-0.92199,0.52444,0.04879,0.63935
12.98524,14.03566,-1.47456,1.40847,0.91414,0.97035,1.75428,0.98287,0.26212,0.51020,0.35902,0.34571
13.46784,13.34946,0.25671,0.57503,0.86306,0.23793,0.07116,-0.71327,-0.79208,-0.13914,0.39549,-0.38431
12.42640,14.91372,-2.86295,0.73364,1.26281,0.91753,0.67182,0.37465,-0.73676,0.13320,0.91669,-0.47949
13.43714,13.56290,-1.64815,0.75151,0.15213,0.72927,0.52267,-0.74987,0.20679,-0.26326,0.62392,-0.18708
12.38462,13.88199,-0.92190,1.21108,0.63386,0.06535,1.32335,-0.97337,0.79892,-0.41801,0.97032,0.24653
12.46350,14.25966,-1.99106,1.12204,1.11351,0.47979,1.89829,0.84305,-0.79519,0.66651,0.72607,0.32677
13.77746,14.02552,-1.10729,0.92083,1.06176,0.45329,0.17063,0.70349,-0.79334,0.54018,-0.00766,0.86514
13.85446,14.50075,-2.98263,0.60158,0.60825,0.78222,0.39500,0.72684,0.89504,-0.50323,0.15227,0.42695
12.60652,13.16561,-1.90276,1.06875,1.20789,0.01655,0.88006,0.58122,0.49399,0.74771,-0.57076,-0.90715
13.75302,14.21441,-3.02851,0.77917,1.28252,0.16084,1.71988,0.15508,0.07238,-0.63310,-0.99229,-0.29135
13.97694,13.98510,-3.02214,0.87632,0.55623,0.67933,0.22251,0.36440,-0.30399,-0.89021,0.94800,-0.74460
12.76050,13.45307,-1.56913,0.89936,1.09469,0.22657,1.28852,0.00128,0.06501,-0.58486,0.11469,0.93301
12.87446,13.27418,0.69288,1.01372,1.28779,0.19991,0.41521,-0.60404,-0.27777,-0.02437,-0.13193,0.94837
13.81505,14.80427,-0.57370,0.99427,1.39714,0.52143,1.93221,0.89932,0.80421,0.53879,0.45372,-0.87416
12.15051,13.85664,-2.22131,0.67589,0.04926,0.34936,0.29865,0.76850,-0.39257,0.86539,-0.32671,-0.27953
12.42430,14.17583,-2.58914,0.52387,0.88482,0.81992,0.20383,-0.24249,-0.74782,-0.48282,0.06607,0.29993
13.34595,13.33643,0.02116,0.92896,1.31486,0.86384,0.01536,0.26480,0.23158,0.95297,-0.53445,-0.91521
13.21920,13.60576,0.18303,1.42232,1.08657,0.80829,0.92255,0.76758,-0.96501,-0.92040,0.60356,-0.24114
13.13879,14.36769,-2.38054,0.56978,0.16566,0.81444,1.10731,0.48403,0.07952,0.95150,-0.25895,-0.44931
13.38368,14.51778,-0.67432,0.67769,0.05749,0.66032,1.86468,-0.77555,0.53767,0.23253,-0.85356,0.45533
13.83019,14.17199,0.80511,1.01070,0.52793,0.89499,1.27975,0.36244,0.47968,-0.98280,0.84918,-0.87334
13.93918,14.14646,-2.86210,1.43245,0.63036,0.71099,0.68433,0.98541,0.43237,0.10437,0.09285,-0.96485
13.23133,13.37348,-1.89360,1.40035,0.49849,0.89129,0.01874,-0.48228,0.92616,0.77230,-0.73664,-0.14621
13.98887,13.98201,-1.36861,0.65379,0.05248,0.78685,1.64857,-0.93085,-0.61107,-0.44073,-0.13956,0.06988
13.95051,14.73515,-0.95095,0.56557,1.07399,0.37345,1.22135,0.22217,0.78218,-0.21622,0.01097,0.07659
13.82072,14.69886,-2.84406,1.10205,0.40517,0.51148,1.43108,-0.37210,-0.31294,0.03708,0.97568,-0.22870
13.71105,13.53053,0.11181,1.36798,1.47852,0.39039,1.13278,-0.56712,-0.30402,-0.88697,0.10820,-0.59431
13.45161,14.83501,-2.49800,1.24982,0.11316,0.20942,0.03985,-0.79676,0.58780,0.02600,-0.35446,-0.09874
12.38740,14.88019,-0.02854,1.30575,0.53562,0.34394,1.08031,-0.34005,-0.21359,0.99976,0.94305,0.29341
13.63836,14.31778,-1.92342,1.17400,1.47334,0.40683,0.85086,-0.26397,0.27136,-0.16578,-0.75416,-0.33062
13.00625,13.62557,-2.13082,0.61212,0.37140,0.03942,0.02517,0.18214,0.49276,-0.92491,0.98337,0.04672
13.49568,13.00860,-3.11136,1.22609,0.30871,0.47256,1.90860,0.90591,-0.63786,0.17637,-0.48189,-0.38692
13.98192,13.81846,0.03148,0.76830,0.32862,0.07011,1.60323,0.07640,0.72711,0.73575,-0.30972,0.97763
12.55591,13.08683,-1.98514,1.28499,1.37103,0.67608,1.65012,0.62510,-0.45265,0.55452,0.44791,0.94595
13.07460,13.10755,-2.59448,0.81069,0.05085,0.07809,0.76736,0.42939,-0.21478,-0.12071,-0.13940,-0.59660
13.90086,13.53723,0.52796,1.03846,0.64540,0.73109,1.41196,0.06338,-0.69304,-0.81117,-0.52874,-0.49930
12.49666,13.74152,-0.33921,1.22107,0.95816,0.46004,0.69238,0.93813,-0.65021,0.97132,0.16114,-0.47535
12.20931,14.63367,-1.23480,0.62879,1.00161,0.85021,0.58964,-0.48873,0.01231,0.95255,0.34391,0.34519
13.68424,14.52930,-1.50743,1.21328,0.97460,0.27015,0.37769,0.69700,-0.86561,-0.85406,0.49502,-0.04629
13.48756,14.94048,-2.76338,0.91132,0.62462,0.76759,0.17400,0.16107,0.37560,0.89708,0.12291,0.29643
13.88109,13.53045,-0.72021,1.02932,0.76769,0.90641,1.21153,-0.69177,0.26258,-0.88782,-0.66580,0.88306
13.18747,14.06485,-1.22253,1.19445,1.45512,0.99838,0.72220,0.34552,0.45259,-0.96695,0.16720,-0.97677
12.41176,13.24378,-0.56972,1.43745,1.43606,0.90048,1.14874,0.39640,0.93019,-0.85614,-0.29813,0.96709
13.84140,14.96294,-0.36487,0.87632,0.95203,0.70767,1.47684,0.29210,0.16048,0.90305,-0.35457,0.49765
13.24081,14.99412,0.87254,1.23853,0.52495,0.83988,1.54289,0.48229,-0.47605,0.76611,0.08482,0.66028
13.59643,13.90304,-1.86485,1.21732,0.48733,0.12839,0.74138,0.18736,0.46807,0.31383,-0.38114,-0.48198
13.87289,14.83285,-2.87741,0.85291,0.57875,0.17032,1.07351,-0.36757,-0.49155,0.85192,0.75534,0.55670
12.26656,13.76206,-2.47669,0.84589,1.02699,0.85279,1.70992,0.03448,-0.13420,-0.96999,0.79979,0.85432
13.30622,14.30198,-1.72496,1.11987,0.51028,0.23568,0.88877,-0.39643,-0.70701,-0.91482,0.46046,0.64904
12.81666,13.43015,0.67482,1.00019,0.02900,0.70476,1.79009,0.00873,0.61213,0.04258,0.08287,-0.39804
12.28068,13.51928,-1.66852,1.40581,0.94507,0.74968,1.23460,-0.86746,-0.67284,0.72152,0.35706,0.81216
12.68905,13.02219,0.88330,1.29502,1.08673,0.12716,1.90453,0.02148,-0.67611,-0.47941,0.90350,-0.77642
13.94351,13.90774,-2.21309,1.37826,0.86900,0.38335,1.96582,-0.70366,0.82441,-0.01094,0.26501,-0.66514
12.41136,13.60185,-3.11318,1.28964,0.01867,0.95515,1.64836,-0.70040,0.09450,0.83237,0.02840,-0.04525
13.80210,14.32075,-1.33440,0.98449,0.06205,0.81053,0.92411,-0.37590,-0.64305,0.27991,-0.21487,-0.56901
12.63846,14.87599,-1.66096,1.45715,0.27272,0.68637,0.41861,0.22432,-0.66494,0.65791,-0.38335,0.19876
12.25794,14.39407,-1.82550,0.87308,0.73269,0.60318,1.91360,0.38334,0.72596,-0.26015,0.32623,0.94335
12.59860,14.76338,0.24058,1.08185,0.18934,0.43048,1.53351,0.65670,-0.87093,0.67572,-0.91745,-0.76883
13.04432,14.20811,-2.85464,0.77670,0.47734,0.18024,0.02809,0.83949,-0.27980,-0.58810,0.61202,-0.36445
13.23674,13.34618,0.40839,0.93061,1.21274,0.07484,0.87779,-0.43531,-0.13732,0.93149,0.62144,-0.32161
12.53645,13.99442,-2.93366,0.98996,0.16981,0.24184,0.84965,0.28997,-0.13901,-0.20780,0.34659,0.64717
13.88816,13.66142,-0.01797,0.81684,0.11321,0.51651,1.16939,0.12277,-0.88110,-0.44864,0.88092,0.09348
13.96327,14.07730,-0.07102,0.63673,0.21971,0.65191,1.62346,-0.98205,-0.93990,-0.69817,-0.80159,-0.93573
12.80183,13.49894,-0.63837,0.80497,0.93919,0.79821,0.81238,0.75246,0.24132,-0.18205,-0.24366,0.14363
13.46581,14.08849,-2.83375,0.91348,1.38541,0.80672,0.91086,0.45164,0.72227,-0.19858,0.86658,0.34433
12.44055,14.71683,0.26242,1.46181,1.40399,0.35747,1.88159,-0.02863,-0.21500,0.18424,0.22321,0.77679
13.34096,14.01129,-0.55269,0.71321,0.77906,0.13165,0.16520,0.73885,-0.09862,-0.38035,-0.08150,0.13798
13.05477,13.31051,-1.01136,1.37026,1.40863,0.61817,1.90376,-0.63696,0.15605,-0.67655,0.28134,-0.35166
13.44721,13.57116,-0.60241,1.36686,1.32037,0.99988,0.84128,-0.70385,-0.99693,-0.06529,-0.73092,0.56042
13.45495,14.64287,0.89964,1.25514,0.55188,0.80684,1.37077,0.36518,0.15395,-0.92889,-0.62438,0.67705
13.58532,14.48908,0.31115,1.31994,1.06187,0.40172,1.82270,0.84525,0.62230,0.66962,0.22264,0.11891
12.94548,13.92499,-1.85969,0.81836,0.15324,0.70314,0.54846,0.21285,-0.41157,0.83910,-0.71346,-0.03504
13.65130,14.16000,0.33997,0.54204,0.23511,0.94513,1.48426,-0.28826,0.82824,0.25792,-0.65835,-0.15969
13.53853,13.94138,-3.15016,0.52265,1.43779,0.45719,0.16203,0.24343,-0.38240,-0.58301,0.68326,-0.08777
12.86148,14.07000,0.38998,0.50588,0.26827,0.97418,0.82090,0.13674,0.91114,0.12322,0.67101,-0.97085
13.33960,13.35237,-1.81012,1.44527,0.47041,0.34372,1.41830,-0.86358,-0.72312,0.38648,0.31896,-0.95221
12.49909,14.46674,-0.01337,0.52428,0.76222,0.00358,0.48330,0.43694,-0.84200,-0.52060,-0.25122,-0.51133
