# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.78467,13.53387,-0.03927,0.90965,1.41612,0.98668,1.06697,-0.30681,-0.25029,0.87327,0.83519,0.97455
13.63198,13.34928,-0.40864,1.40543,0.98065,0.92716,0.28491,-0.64327,-0.15030,0.01338,-0.61483,-0.10570
13.44975,13.08812,-2.55676,1.00600,1.49352,0.90453,0.96037,0.78479,0.34877,0.47457,0.58057,0.58970
12.74534,14.22700,-2.50871,0.81630,1.03757,0.70461,1.36331,-0.60570,0.71466,-0.71311,0.52872,0.59910
13.23142,14.92610,-0.83360,0.85288,0.25181,0.85264,0.04632,-0.13855,0.06635,-0.77600,-0.84162,0.84548
12.99693,13.30385,-2.55646,1.09751,0.11070,0.93320,1.08696,0.85860,-0.35314,0.15196,0.54415,0.71760
13.99678,14.16109,0.94085,1.32490,0.24814,0.18864,1.95216,0.66358,-0.61986,0.44970,-0.35231,-0.71855
12.60333,14.81796,0.84551,1.49044,0.98959,0.63202,0.96925,-0.80931,-0.14342,0.72859,0.63959,0.32171
12.39960,13.13330,-1.41943,0.98067,0.33048,0.10282,0.05555,0.76940,0.99641,-0.62041,-0.67716,-0.54653
13.37054,14.22391,-1.09688,1.13286,0.03759,0.58915,0.33950,-0.39230,0.75598,-0.99181,0.29844,0.31722
12.15335,14.80701,-3.41998,0.65705,0.62609,0.86238,0.05817,-0.75043,-0.60622,-0.58016,0.71512,-0.30667
13.48941,13.29062,0.17222,1.31725,0.81453,0.95753,1.34801,0.24895,-0.80915,0.71423,-0.13996,-0.19289
13.56976,14.66225,0.12877,0.80726,1.36113,0.48243,1.11278,0.88823,0.30401,-0.73146,-0.73526,-0.15910
13.88219,13.84038,-0.54677,1.18222,0.22352,0.23162,1.55521,-0.57381,0.54140,0.44905,0.61147,-0.18473
13.13907,14.09635,-1.75615,1.01237,0.15256,0.06684,1.04117,0.90444,-0.42514,-0.82792,0.02650,0.13748
12.09582,13.24798,-2.21225,0.67197,0.28180,0.38892,1.04098,-0.64261,-0.27129,-0.14102,0.15864,0.91363
13.30103,14.71082,-1.38926,0.77783,0.65128,0.89386,1.46450,-0.63371,0.81160,-0.70545,0.71917,-0.51141
13.85989,14.75580,-1.19538,1.19283,0.29041,0.71184,1.77496,0.32867,-0.56061,0.33687,0.24633,-0.03880
12.52573,14.31430,-2.98707,1.45681,1.31623,0.19690,0.83906,0.25291,-0.65293,-0.52016,-0.44693,0.83112
13.60747,13.85620,-1.62529,1.49582,1.14221,0.97629,1.59094,0.03369,0.36845,0.81263,0.61100,0.00442
12.71140,13.89320,0.97746,0.90992,0.78822,0.17370,0.36884,0.60948,0.17990,-0.25413,-0.70424,0.85359
13.16285,13.89069,-0.45392,0.90045,0.72169,0.69605,0.99000,0.92567,-0.45250,0.70221,0.66903,-0.10616
13.62303,13.94533,-2.52708,0.94992,1.23557,0.17489,0.56973,0.36898,0.29946,0.21306,-0.38935,-0.84023
