# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.94587,13.12395,-2.03277,1.44157,1.00397,0.16791,1.97005,0.83359,-0.11925,-0.93645,-0.94647,0.09012
12.76228,14.65818,-1.95209,0.73015,0.45230,0.33069,1.58965,-0.58874,0.19893,0.68863,0.07336,0.33642
12.64111,14.97442,-2.74756,0.99771,0.69824,0.74136,1.12070,-0.40170,-0.65461,0.46985,0.78861,-0.63451
13.46307,13.62449,0.48041,0.64637,0.89784,0.95868,0.87198,0.89074,0.12682,-0.45559,0.73193,-0.38227
12.93627,14.82924,0.54957,1.15128,0.39384,0.31313,0.75551,-0.70871,0.40120,0.95848,0.98634,0.25856
13.33178,14.76216,-0.56682,1.46364,0.75586,0.60706,1.78851,0.33146,-0.38334,-0.89731,-0.72519,0.51468
12.69745,14.10501,-3.08810,1.26788,1.38422,0.60626,0.28541,0.18258,-0.59581,0.77269,-0.34896,-0.00934
12.42079,14.45028,0.85728,1.03655,0.91370,0.66062,0.09677,-0.25642,0.54014,-0.93306,-0.72608,0.84999
13.33382,14.20972,-0.63031,1.27732,0.59649,0.44236,0.16465,-0.02331,0.83029,-0.56811,-0.22893,0.98601
13.27755,14.61113,-2.15433,0.93013,1.05933,0.26640,1.48191,0.85615,0.73647,0.74882,0.35432,-0.39678
13.75487,13.48419,0.07392,0.95010,0.81459,0.77925,0.68020,0.95833,-0.28596,0.82373,-0.62405,0.17931
12.49465,14.37603,-1.49338,1.09098,0.88364,0.04861,0.16359,0.54724,-0.35036,-0.35926,0.92432,-0.77663
12.54786,14.23518,-2.22870,1.18602,0.97929,0.11539,1.47546,-0.92407,0.56836,-0.16541,-0.89489,-0.12045
12.64273,13.93106,-0.12105,0.80791,0.05528,0.17125,1.49848,-0.66451,-0.77136,0.39687,0.56961,-0.39950
13.14268,14.73563,0.71400,1.32737,0.11965,0.35828,1.99768,0.25299,-0.34136,0.99304,0.66987,-0.16506
13.56421,13.59111,0.02087,1.06942,0.55883,0.14772,0.01132,0.54014,-0.68405,-0.75126,0.19708,0.40554
12.03653,13.27254,-3.48240,1.42726,0.84365,0.87152,0.07438,0.75547,-0.58301,-0.94558,-0.98924,-0.42614
12.54740,13.89444,-0.77593,0.70787,0.16031,0.27154,1.15106,0.96562,0.23248,0.68900,0.25854,0.38620
12.69632,13.44792,-3.15682,0.61357,1.37101,0.22345,1.69669,0.34119,0.66493,-0.39902,-0.07620,0.95211
