# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.56783,13.14743,0.86885,0.63449,0.00140,0.55951,0.52910,-0.54762,-0.37350,0.10407,-0.83668,0.75148
13.68781,14.23792,-2.65715,0.67870,0.74229,0.51647,1.50030,0.97373,0.23110,-0.55963,0.33743,-0.91097
13.19698,14.55631,-1.34780,0.54415,0.80217,0.58502,1.79598,-0.78409,0.50659,-0.21347,-0.95152,0.72078
13.84984,14.02082,-0.34559,0.66202,0.89076,0.85566,1.45053,0.48899,-0.13762,0.87970,-0.41593,-0.40436
12.12268,13.15809,0.53063,1.18207,0.90887,0.90248,0.80045,0.51273,0.36216,-0.08206,-0.07509,-0.48238
12.02726,14.81643,-1.41401,1.11050,0.64461,0.13572,1.99949,-0.44368,-0.35256,-0.56513,0.98312,-0.49638
13.13287,13.97179,0.60493,1.40231,0.22331,0.64025,1.70144,0.27466,0.16397,-0.42887,0.58280,-0.72999
13.84488,14.29561,0.47657,1.36007,0.99432,0.35543,1.90318,0.58983,0.91483,0.28191,0.61713,0.60667
12.88455,14.28902,-2.80027,0.51225,0.27532,0.04193,1.38314,-0.06110,-0.34989,-0.35104,-0.86753,-0.68926
12.49302,13.30607,0.04957,0.58825,0.95320,0.12808,1.62315,-0.24717,-0.85545,-0.54677,0.32779,0.45540
13.85269,14.61910,-0.56360,1.13717,0.27330,0.70443,0.85956,0.51930,0.58510,-0.02091,-0.98733,0.61812
13.61584,13.24260,-2.74129,0.90181,0.13030,0.21343,1.35216,0.06432,0.19068,-0.79955,-0.05389,0.39360
13.79780,14.31649,0.92111,0.54869,1.12922,0.11234,0.98837,0.66636,0.19770,-0.37978,0.62942,0.29764
12.02991,13.14880,0.62881,0.53665,0.64247,0.40213,0.51940,0.34463,0.33016,0.70596,0.19019,-0.50565
13.18480,14.01561,-1.38251,1.37993,0.97935,0.39922,0.30014,-0.98176,-0.70945,-0.19968,-0.34653,-0.45147
12.54307,14.82528,-2.72063,1.29872,0.73641,0.38430,1.11082,-0.33519,0.23182,-0.28128,0.77638,-0.89090
13.15374,14.88662,-2.70473,0.66705,1.25932,0.39323,0.18519,-0.09031,0.51565,0.00294,0.90700,0.01656
12.31634,14.71679,-0.49437,0.68054,1.01886,0.94178,1.70937,0.91243,-0.52747,-0.04357,-0.12920,0.74156
12.54312,13.78911,0.06502,1.25122,1.14343,0.53794,1.81246,0.58236,-0.25634,0.15924,0.52734,-0.36474
12.03671,13.21132,-1.30300,0.86981,1.00166,0.86770,1.95905,-0.81656,-0.80125,0.65489,-0.83178,-0.36226
13.83948,14.16253,-2.49878,1.45150,0.18468,0.14528,0.44573,0.99625,-0.46293,0.29955,-0.42604,-0.86825
13.40046,13.48636,-1.39478,1.30171,0.23401,0.68173,0.41493,-0.68358,0.73775,-0.74579,-0.31575,0.87449
12.86321,13.65651,0.02278,1.04751,1.38101,0.11855,1.21493,-0.67727,-0.11410,0.35446,-0.16701,-0.67425
12.40194,13.44347,-1.75239,0.50096,0.72999,0.95275,0.45712,0.38376,0.36733,0.52056,0.59356,0.72948
13.02172,14.48953,-3.07459,1.02022,0.73397,0.99408,1.09173,0.10056,0.71467,-0.08758,0.49629,-0.54047
13.51488,14.60045,0.24832,1.12319,0.70713,0.25960,1.70624,-0.50504,0.08765,0.79100,-0.10324,0.68290
12.85447,13.51448,0.94058,0.87240,0.27411,0.18458,0.03078,0.65122,-0.05601,0.21992,0.76926,-0.10145
12.76357,13.39619,-1.53877,0.88417,0.16604,0.12050,1.03916,0.88208,-0.89652,0.14822,-0.96145,-0.77920
13.84512,13.40313,0.41218,1.43273,0.51084,0.54527,0.06340,0.09815,0.14550,-0.55646,0.21211,-0.72552
12.96779,14.30655,0.78574,0.79509,0.27653,0.63797,0.14393,-0.66674,0.01911,0.46194,0.97936,0.35020
13.53820,14.30882,-0.64060,1.07322,0.61556,0.73722,0.50360,-0.08585,-0.02442,-0.12802,0.86124,-0.68989
12.90112,13.79512,-0.39978,0.63347,0.64564,0.49199,0.15613,-0.99309,-0.16285,0.89529,0.84361,0.43687
13.35804,13.14039,-2.35911,0.98516,0.72922,0.15590,1.36258,-0.12414,0.45105,0.21080,-0.66741,0.86535
13.59416,14.82696,-1.64073,0.71896,1.14723,0.27972,0.63767,-0.02748,0.57731,-0.10697,0.14961,-0.19971
13.51672,13.70753,0.16457,0.70900,1.31261,0.71863,1.39292,-0.20627,0.38610,-0.15147,-0.58594,-0.04732
13.80094,13.48650,-3.18904,0.90668,0.71019,0.24302,1.47998,0.68384,-0.40468,-0.05340,0.54462,0.34058
12.99003,13.88885,0.37999,0.66351,0.95173,0.98502,1.96458,0.78041,-0.89469,-0.55175,0.94446,-0.78140
13.27052,14.69027,-2.19911,1.29131,0.80956,0.64245,1.19120,0.11343,0.04704,-0.22465,0.65161,0.38931
12.44281,13.05390,0.87803,0.87512,1.18038,0.29772,1.42125,-0.76004,0.41781,-0.63916,0.17235,0.16046
12.81751,13.70430,-2.68420,1.14076,0.81998,0.12353,0.11763,-0.43571,0.67047,-0.76960,0.34036,-0.88678
13.53880,13.49237,-0.02860,0.89262,0.81975,0.91696,1.13210,-0.43576,-0.97662,-0.84972,0.36437,-0.40627
13.82707,14.73540,0.90131,0.82633,0.23803,0.73212,0.30328,-0.00032,-0.57076,0.79328,0.43361,0.18353
12.85076,14.19404,-2.35048,1.28346,0.48735,0.55612,0.98897,0.69560,0.35562,-0.86031,-0.89490,0.94364
12.30121,13.51047,-0.54428,1.08107,0.48912,0.21020,1.54401,0.18365,-0.78849,-0.82737,-0.88385,0.09334
13.40095,14.29168,-1.96244,0.64515,1.00846,0.90860,0.95018,0.45882,-0.73582,0.92943,0.95730,0.61554
12.97786,14.09019,-2.94401,0.83633,0.04451,0.19802,0.54816,0.78870,0.24687,-0.93915,-0.95706,-0.17806
13.46243,13.40934,-1.20600,1.34082,0.45984,0.26798,1.88245,-0.93247,0.87537,-0.95484,-0.35740,0.71395
12.25689,14.30817,-3.34746,1.15097,1.44401,0.46985,0.63288,-0.72698,0.23035,0.49713,0.62083,-0.70341
12.36820,14.57737,-0.77637,1.20837,1.38098,0.42591,1.42254,-0.22845,-0.17720,-0.96850,0.93638,-0.50766
12.61552,13.92700,-2.57478,0.52495,0.47629,0.18200,1.55756,-0.85213,0.58136,-0.17420,-0.39710,-0.03372
13.97011,13.02395,-2.12670,1.00799,0.82545,0.26584,1.15571,0.27951,-0.07946,-0.81378,0.30294,0.35133
13.00491,14.54342,-0.51423,0.55441,1.31012,0.88833,0.23987,-0.17117,0.93064,0.91284,0.91612,-0.53897
13.14670,14.66778,-0.31717,0.84582,0.14401,0.26293,0.71291,0.14345,-0.55446,0.83636,-0.94696,-0.48592
13.42452,13.53202,-1.85458,1.25057,0.56233,0.31564,0.72347,0.74529,0.10314,0.84923,-0.02189,-0.29029
12.68031,14.54375,0.16007,0.75062,0.15193,0.10203,0.45073,0.54000,0.15996,0.32990,-0.48713,0.88144
12.57370,13.78299,-2.87831,0.67669,0.92564,0.45810,0.22847,0.24943,-0.23034,0.33565,0.00194,-0.25760
12.85252,13.10906,-0.14145,1.40823,1.09536,0.75274,0.17867,-0.84499,0.53314,-0.69755,0.38573,0.49243
12.06660,14.62620,0.84765,1.20790,0.12051,0.06923,0.71525,0.89043,-0.86908,-0.25667,-0.93835,0.06683
13.21628,13.45357,-3.04135,1.39941,0.11656,0.07174,0.43100,-0.81258,-0.14519,0.80100,-0.81432,0.66665
12.56540,13.34296,0.89125,0.84375,0.00923,0.35133,0.75554,-0.34770,0.76611,-0.46101,0.03203,-0.01712
13.95997,13.69835,-1.90262,0.58351,0.66694,0.04518,0.57923,0.36937,-0.09831,-0.98109,0.56916,-0.98115
13.24748,13.36756,-1.73499,1.39272,0.39360,0.93874,0.65781,0.61536,-0.19395,-0.17787,-0.19193,-0.48256
13.40660,13.98631,0.80887,1.06363,0.49954,0.55856,1.62415,0.05895,0.82153,-0.79462,-0.39663,-0.09584
12.14086,13.40166,0.45918,0.60049,0.87417,0.18912,1.69947,-0.25143,-0.48684,0.61611,0.71655,0.89688
12.53418,14.77521,-0.50125,0.82337,0.63023,0.24865,1.79115,0.81191,0.87009,0.18583,-0.58240,0.85333
12.02380,13.15166,0.91709,0.87833,1.05613,0.79499,1.32726,0.60779,-0.18652,-0.83510,-0.70088,-0.47974
13.42024,14.74922,0.65816,1.47521,0.16159,0.44412,1.74863,0.49183,-0.43971,0.76417,-0.99561,0.71672
12.90084,13.29224,-1.76848,1.04708,1.16237,0.54842,1.09375,0.96450,-0.33141,-0.78347,0.78830,0.43994
12.55022,14.29722,-0.24001,1.24966,0.99999,0.03909,0.74826,0.63304,0.90233,0.23178,-0.17918,0.21907
12.77268,13.34142,-2.79056,0.68787,1.46045,0.43768,0.45344,0.90737,0.56445,-0.76151,-0.60613,0.88193
13.37130,14.95955,-2.79679,0.96032,0.05900,0.80311,0.70875,-0.66847,-0.60983,0.78945,0.61229,0.62472
12.10275,14.10899,-0.50628,1.00538,1.02968,0.18528,0.47804,-0.27560,-0.65154,0.75918,0.53330,-0.51329
12.84141,13.96474,-1.47463,0.52364,0.85829,0.53263,1.41263,0.94995,-0.72870,-0.74901,-0.42097,0.91652
12.26336,14.88603,-1.37841,1.44319,0.38373,0.46452,1.32641,0.47389,-0.02401,0.02018,-0.96577,0.61807
13.51050,13.03359,-0.20776,1.44394,0.62729,0.92772,0.44843,-0.72804,-0.94868,0.69606,0.18629,-0.52930
