# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.39223,14.05864,-1.55983,0.90524,0.68188,0.31527,0.72703,0.81807,-0.15484,0.43760,0.63242,-0.77877
13.35912,13.70061,0.56763,1.39538,1.06090,0.57064,0.67371,0.05900,-0.70625,-0.78136,0.16305,0.03292
13.48143,14.67434,-1.95269,0.66346,1.45301,0.21399,0.53062,-0.48561,0.27995,0.20889,0.08100,0.98853
12.07991,13.72521,-2.04202,1.19557,1.48491,0.94264,0.73430,0.74007,0.07575,-0.20172,-0.63476,-0.91833
13.73930,14.64161,0.83584,1.31934,0.83047,0.54373,0.14592,0.45472,-0.93372,0.64694,0.14148,-0.00926
13.80065,13.95956,-1.44216,0.79288,0.27496,0.52680,1.22998,0.89349,-0.00495,-0.15327,0.46675,-0.82653
13.85815,13.44657,-2.96630,1.28982,1.14411,0.04727,1.23212,-0.62717,0.81859,0.08817,-0.28326,0.27594
13.16390,13.08668,0.40507,0.59445,1.23075,0.46604,1.97535,0.44451,0.63556,-0.85719,0.08182,0.04611
13.69269,13.12586,-1.97804,0.92224,0.30434,0.58019,1.87861,0.13506,0.22412,0.18462,0.77289,-0.69604
12.85616,14.95309,-2.79329,1.32953,0.58825,0.22234,0.23769,0.20152,-0.77443,-0.76303,-0.07790,-0.33667
13.14462,14.03785,-1.00172,1.06706,1.04241,0.99132,1.97980,0.37529,0.31942,-0.37447,-0.14865,0.85993
13.13857,13.21143,-2.14931,1.27432,0.82597,0.75937,0.01017,0.16054,0.58953,-0.31256,0.88372,-0.87529
13.62173,13.60012,0.54623,0.53523,0.01364,0.28894,1.52341,0.27082,0.43016,0.95546,-0.40022,-0.62690
12.54357,13.31920,-0.04360,0.98961,0.02732,0.79140,0.42986,0.69642,-0.65870,0.79202,0.56673,0.04176
13.32745,14.27636,-1.17063,0.83321,0.73545,0.67863,1.10780,-0.95722,-0.62483,0.83759,0.08771,-0.55679
12.20257,14.65672,-3.02151,1.30899,1.25523,0.00481,1.54740,-0.91534,-0.31966,-0.01337,-0.38427,0.19080
12.56767,13.46677,-2.66117,1.45768,0.92100,0.12048,0.25596,0.65092,-0.57763,0.02736,-0.50062,-0.13276
13.61129,14.34310,-0.90204,1.27311,0.18949,0.71459,0.20673,0.39664,0.15848,-0.44508,-0.44355,0.51269
13.29900,14.29068,0.36078,0.60891,0.12498,0.60518,1.18445,-0.88991,-0.47414,0.04345,0.30331,0.67159
13.59122,14.89850,-1.42786,0.77727,0.17835,0.08927,0.40198,0.82404,-0.99444,-0.59286,0.08267,-0.93386
13.95878,13.54799,-1.91070,0.59760,0.65543,0.55520,1.50994,-0.38688,-0.91829,0.69621,0.55696,-0.58614
13.62069,14.14876,0.68859,1.32682,0.59409,0.57338,1.76709,-0.44901,0.75931,-0.91135,0.75055,-0.68092
13.59547,13.28275,-1.98107,1.01403,0.10603,0.64119,1.39010,0.29783,0.47161,-0.95739,0.85351,0.28411
12.41263,14.24519,-3.48261,0.99579,0.82564,0.96233,1.73290,-0.35979,-0.05201,-0.02614,-0.50204,-0.98067
12.67171,14.51139,-1.75686,1.27212,0.16593,0.75300,1.62196,-0.47153,-0.46925,0.93878,-0.02137,-0.28235
12.32159,14.98849,-1.03492,0.81901,0.14507,0.91945,0.89749,-0.46857,0.87062,0.14222,0.48868,0.27617
13.00564,14.31899,-0.31284,0.93374,0.53318,0.10158,0.21903,-0.59490,-0.55747,0.36237,-0.29418,-0.95850
12.90952,13.12987,-1.86439,1.06867,1.26409,0.76586,1.65856,0.16897,-0.35112,-0.35313,0.12076,0.33700
13.19151,13.53934,-1.70906,1.37488,0.31469,0.85341,1.32427,-0.32804,-0.89307,-0.36214,0.94779,0.13577
12.55254,13.92716,-2.09317,1.48931,0.15902,0.65472,0.77581,0.58844,0.76029,-0.23567,0.01983,-0.80464
12.65636,14.94569,-2.98561,0.81258,1.24625,0.77366,1.47983,-0.75668,0.69735,-0.75410,-0.71664,-0.70258
13.80100,13.82378,0.52917,0.54468,0.90147,0.86435,1.56195,-0.65267,-0.56612,0.93994,0.33825,-0.31206
12.66926,14.34581,-0.28235,1.30271,0.89721,0.31467,1.14404,-0.38572,0.88642,0.46880,0.29567,0.93056
13.72085,14.97652,-0.74525,0.60476,1.10872,0.54304,0.35515,-0.16084,0.05746,0.67821,0.85612,0.03200
12.18083,13.99359,-0.15019,1.37963,0.64498,0.22694,0.95510,-0.56223,0.57745,0.68111,-0.95918,0.65518
12.55732,14.87662,0.27641,0.80052,1.09944,0.09115,1.40482,-0.55029,-0.80058,-0.17444,-0.95550,0.43063
12.48687,13.97868,-0.68014,1.27836,1.13932,0.07884,0.30291,0.87902,-0.14554,0.75849,0.75511,0.62808
12.40651,13.67264,-3.25981,0.61075,1.18012,0.36811,1.16226,-0.66011,-0.47048,-0.73986,0.52600,0.93932
12.10542,13.69534,0.72664,1.07335,0.94639,0.37662,0.91327,-0.78749,-0.54985,0.62887,-0.38371,0.36463
13.01679,13.30260,-3.12733,1.01154,0.66254,0.24451,1.48536,-0.28520,-0.39140,-0.88225,0.43642,0.00135
13.08794,14.34290,-0.15163,0.70749,0.32625,0.33310,0.24214,0.86327,-0.63376,-0.35402,-0.55008,0.33300
12.06007,14.58935,-2.64987,1.36180,0.88249,0.14559,1.30942,0.51643,-0.02665,0.22513,-0.88583,0.24318
12.41737,14.17426,-1.16658,0.84182,0.65998,0.96941,0.15874,-0.93138,-0.27290,-0.10382,-0.50317,0.61166
13.91342,14.79082,-0.92202,1.13832,0.59577,0.69534,0.56957,-0.12526,-0.01068,-0.43102,-0.48508,0.86686
12.49497,14.50910,0.53238,0.80034,0.17522,0.67563,1.23089,-0.79432,-0.68475,0.55747,0.52570,0.77095
12.27549,14.46117,-2.23475,0.86189,0.09524,0.51582,1.18629,-0.48359,-0.79000,0.42939,-0.23027,-0.61227
12.95467,14.84929,-2.07600,0.90169,1.18696,0.88447,1.75986,0.51694,0.51107,0.92681,-0.42863,-0.83182
12.43592,13.68592,-1.26492,0.83978,0.51879,0.30596,1.51676,0.41701,-0.34714,-0.98832,-0.45197,0.89059
12.28724,14.29239,0.09602,0.93203,0.32045,0.38559,0.61193,0.84321,0.45028,-0.54458,0.21530,0.94936
12.12026,14.85470,0.10408,1.18391,0.95702,0.52842,0.12880,-0.94501,0.18150,0.54051,-0.03217,0.12128
12.16415,14.27167,-2.91401,1.16063,0.40020,0.03254,0.19693,0.36715,0.81257,0.30059,-0.10991,0.68683
12.33327,13.85030,0.51562,1.08784,0.87289,0.18518,0.18110,0.15666,0.36408,-0.98472,-0.53374,0.09542
12.89252,14.31747,-2.02388,1.25824,0.48980,0.14288,0.66435,0.38787,-0.97666,-0.65438,0.10303,-0.04546
12.09542,14.21741,-1.47530,0.71609,0.90332,0.71965,0.23977,0.86185,0.86904,0.75881,0.91337,-0.13909
12.52072,13.50927,-2.07712,0.88372,0.08809,0.76044,1.85090,0.62543,-0.96593,0.68858,-0.80579,0.64395
12.41091,13.45730,-1.89079,0.67498,0.53503,0.64710,1.30631,0.48893,-0.39100,0.16265,-0.85043,0.28562
13.14727,14.52951,-1.50316,1.03391,0.05881,0.17480,1.56773,0.45961,0.09619,-0.07816,-0.55301,0.97568
12.12106,14.96508,-0.01775,0.70674,0.71962,0.31000,1.65424,-0.81374,0.47865,-0.15108,0.47971,0.65586
12.60752,13.47914,0.31421,0.89249,1.30502,0.09479,0.25224,0.74552,0.40357,0.64851,0.02018,0.39522
