# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.09484,13.81198,0.39083,0.95102,0.19988,0.34201,1.00676,0.07106,0.17366,-0.72461,-0.51819,0.49998
13.39610,14.07116,-0.95074,1.28994,1.04709,0.44651,1.65340,0.55701,-0.85294,-0.86610,-0.86465,0.14538
13.34477,13.32328,-1.39957,1.47263,0.17582,0.41847,0.55009,0.02214,0.79984,-0.36608,-0.72117,0.57464
13.44812,13.47712,-3.04563,0.84171,1.00689,0.65141,0.16716,0.75635,-0.99139,0.60177,0.22521,0.76257
13.23498,14.07094,-1.73391,1.05305,1.06507,0.04118,0.97495,-0.47897,0.47772,0.49028,0.08681,0.00754
13.28991,14.54523,0.19398,0.63512,0.63759,0.00014,0.72205,-0.50427,0.97631,0.68650,-0.33176,0.41230
12.88370,13.99267,-0.83860,1.33979,0.35295,0.17703,1.75533,0.37988,-0.53271,0.15125,0.15715,0.22023
12.42516,13.51151,0.68171,0.64512,0.69542,0.45031,1.88115,-0.84642,0.02807,-0.72781,0.43037,0.48970
12.45321,14.61635,-1.37243,1.06271,0.07982,0.39785,1.43922,-0.47963,-0.21449,0.30075,0.52615,-0.82583
13.68658,13.94504,-1.06820,0.80996,0.16998,0.86584,1.45119,0.06153,-0.97027,-0.80192,-0.78352,0.35527
13.56843,14.24310,0.97535,0.94960,0.52255,0.25828,1.66863,0.38472,0.12622,0.08227,0.85653,0.23466
12.32567,14.43059,-0.24940,0.94608,1.05843,0.12188,1.80432,0.47131,-0.85857,-0.50074,0.52318,-0.74254
12.30342,13.79996,-2.99726,1.42153,1.40044,0.18771,1.88819,0.03500,-0.16767,0.99511,-0.24581,-0.39761
13.36706,13.94014,-2.97911,0.60753,1.46418,0.92961,1.56247,0.27036,-0.20763,0.29729,0.55454,0.91154
13.77773,14.51446,-0.14886,0.61976,1.39088,0.37691,1.27382,-0.87089,0.62439,0.74218,-0.32476,-0.03237
12.83746,13.87110,-2.58092,0.73268,0.53190,0.11572,1.66119,-0.14706,-0.55209,0.36824,0.62482,0.20373
12.40631,13.86899,-2.07104,1.05939,1.03577,0.46437,1.05486,-0.83198,0.46818,-0.29729,0.27976,-0.63090
13.27797,14.21231,-2.69543,0.94515,0.66796,0.54744,1.49334,0.53502,0.82583,-0.66960,0.00766,-0.41139
13.16263,14.80867,-1.44988,0.96302,0.84507,0.06492,1.04241,-0.23253,-0.80528,0.13137,0.38112,0.67575
13.71868,13.27519,-2.21715,1.48743,1.31233,0.50687,1.66552,0.44326,0.51070,0.96187,-0.16358,0.72566
12.58915,13.23535,-0.02788,1.14946,0.21356,0.11468,0.71565,0.19000,-0.56488,-0.00710,0.44607,0.80151
12.84638,13.31239,-3.10258,1.19462,0.92835,0.69010,1.35443,-0.83027,-0.76907,0.60848,-0.93607,-0.00328
13.11091,13.36748,-2.01973,1.11841,0.94286,0.50360,0.47932,-0.65021,0.82268,-0.42707,0.33227,0.19373
13.66644,14.03569,-0.68711,0.69420,1.40482,0.74485,1.74949,0.54822,0.79034,-0.26280,0.93871,0.65375
13.26530,13.92840,0.76274,1.46116,0.87618,0.45969,1.41996,-0.38904,-0.23811,-0.25098,-0.49562,-0.32226
13.24348,13.16456,-1.64747,0.74136,1.18292,0.92581,0.53471,0.47729,0.53795,0.14981,-0.08933,-0.23350
12.25133,14.26887,-1.38955,1.31121,0.50849,0.96544,1.71599,-0.95405,-0.41498,-0.61946,0.83705,0.02948
13.41198,13.79705,0.70637,0.56112,0.89791,0.03120,1.07276,-0.00988,-0.05147,-0.70246,-0.09660,-0.81655
12.62293,13.60598,-1.81090,1.22067,0.73965,0.56023,1.56398,0.10982,0.13269,0.41688,0.24574,0.82276
13.98595,13.86207,-0.67111,1.20480,0.57694,0.97038,0.85688,0.49246,0.34199,-0.80753,0.59364,0.68400
13.54969,14.20912,0.31019,0.97826,0.67660,0.42122,1.86453,0.90032,-0.80492,0.88383,-0.65837,0.31785
12.29084,13.19477,-0.30913,1.17295,0.89613,0.27001,1.48390,-0.96312,0.52294,0.81226,0.06137,0.32306
12.06572,14.36973,-0.69430,0.70030,0.41352,0.59843,0.75423,-0.09455,-0.44157,0.45498,0.00014,0.26165
12.33432,14.07123,-2.72347,1.37211,0.35427,0.88703,1.63860,-0.06567,0.33985,0.44982,0.52547,-0.79679
12.44560,14.34450,0.51623,1.19538,1.42634,0.12079,0.59082,0.97533,0.08495,0.92383,-0.26225,-0.17628
13.28912,13.02687,0.33184,1.24391,0.46540,0.06937,1.10997,-0.03622,-0.51812,-0.90501,-0.65511,-0.70418
12.68893,14.44280,-0.68277,0.61025,0.35235,0.92710,1.65496,0.12406,0.27914,0.63464,0.94321,-0.11577
13.70634,13.29291,-1.10209,1.27005,0.85204,0.50206,1.78623,0.05017,-0.22682,-0.00788,-0.87531,0.18433
13.05319,13.27241,-1.95154,1.12759,1.01174,0.89856,1.25913,0.08618,-0.68693,-0.32217,0.24361,0.81834
13.82814,13.42068,-2.59161,0.85956,0.84099,0.80298,0.66021,-0.58219,0.14468,0.03012,-0.39700,-0.86730
12.61783,13.68472,-0.85350,1.44698,1.15635,0.42902,0.51377,-0.86290,-0.16450,-0.32022,0.22843,0.44914
12.90019,14.00799,-3.39044,0.92351,0.51421,0.98774,0.98030,0.26551,-0.03648,-0.60497,0.32732,-0.23793
12.94619,14.37486,-1.59273,1.18668,0.23304,0.35492,0.18288,-0.14153,-0.66014,0.16114,0.33645,0.98138
13.81391,14.51813,-0.66767,1.11036,0.75135,0.76148,0.25319,-0.07568,-0.01277,-0.23286,0.15145,0.38062
13.65998,14.02898,-1.84946,0.91236,0.55944,0.50134,1.91456,-0.27616,-0.19688,-0.60838,-0.33808,0.77266
12.19664,13.36075,-2.31496,0.75484,0.70175,0.84130,1.96138,-0.21493,-0.24944,-0.06360,0.61653,-0.75476
13.77638,13.48490,-2.14369,1.45193,0.42864,0.07654,1.77094,0.93100,-0.26195,-0.92199,0.67543,-0.30497
13.87483,14.04268,0.15346,1.48245,0.82115,0.03898,0.02159,0.27706,0.51932,0.63686,-0.14905,0.47085
12.33018,14.93029,-1.88234,0.64594,0.56775,0.91353,0.43958,0.34168,-0.59359,-0.39002,0.73283,0.25496
12.43743,13.70885,0.67008,1.08282,0.52959,0.03479,1.11845,-0.58175,0.86559,0.67595,0.79915,-0.87998
12.98796,13.55226,-2.96747,0.93771,0.83076,0.62576,1.58123,-0.03284,0.96576,-0.18336,-0.35691,-0.31161
12.19507,14.20079,-2.29551,0.58659,0.52864,0.82736,1.95731,0.93604,-0.53600,-0.86901,0.05769,0.34979
12.33834,13.00099,0.28666,1.16037,1.14809,0.46121,0.53194,0.26031,0.65185,-0.16511,0.38004,-0.98126
12.07973,13.01265,-1.59368,1.42103,1.25241,0.39533,1.50083,0.70699,-0.66485,0.37396,-0.07555,-0.45169
13.32243,14.52286,-1.61818,1.14608,0.09341,0.05788,1.34978,0.21974,-0.87345,0.36109,0.57818,-0.45673
13.93164,13.32118,-2.09790,0.85979,1.01871,0.69232,1.29189,-0.05452,0.27605,-0.01939,-0.11884,0.65057
12.58007,13.05780,-1.05422,0.50539,0.84997,0.36901,1.19138,0.04216,-0.29862,-0.27071,-0.93687,-0.66884
12.63384,13.45761,0.75624,0.85426,1.10395,0.81462,1.38927,-0.78557,-0.25087,0.90564,0.43861,-0.11218
