# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.31064,13.27500,-2.26495,0.74899,0.28871,0.30262,1.07918,-0.55956,0.12774,0.47080,-0.73639,-0.95958
13.00928,13.39232,-1.94786,1.37187,1.38354,0.65753,1.34684,-0.82817,-0.76681,0.68245,-0.78437,0.65109
12.58787,13.71648,-3.00008,0.99449,0.97102,0.66041,0.05484,0.62653,-0.75753,0.90390,-0.81338,0.56111
12.63215,13.67466,-3.28690,1.33510,0.85556,0.48127,0.06357,-0.92432,-0.05224,-0.47455,-0.91589,0.05960
12.66700,14.30626,0.70330,1.00119,0.75806,0.32746,1.58431,-0.01537,-0.11836,0.04837,-0.50619,-0.33496
12.60025,13.45924,-0.24876,1.16131,1.19776,0.70328,0.15182,0.90577,-0.00732,0.72947,-0.63658,0.82365
12.00515,14.81646,-2.53079,1.41281,0.08273,0.61587,1.90425,-0.95214,0.76533,-0.01426,-0.28545,0.59433
12.46560,14.69567,-0.76566,1.16582,0.51239,0.45757,0.48195,-0.35567,-0.55608,0.64717,0.07960,0.01909
12.23967,13.53818,0.93288,1.49276,1.35636,0.16194,1.65588,0.58676,0.01115,-0.74092,-0.35236,0.00897
12.02329,13.95061,-1.05114,1.24399,1.22481,0.65819,0.56335,-0.69167,0.12723,0.60482,0.92429,-0.25005
13.59347,14.00736,-1.26598,0.80950,0.18445,0.71987,1.13577,-0.03607,-0.49102,0.70775,-0.91856,-0.87044
12.15098,13.06869,-0.08021,1.37199,0.51581,0.42190,1.29017,-0.23480,-0.90473,-0.89434,0.96750,-0.12838
12.67163,13.70130,-1.29736,1.01606,0.91397,0.25679,0.26995,-0.99177,-0.31441,-0.34492,0.93625,0.61723
12.88145,14.02896,-0.23474,1.17182,1.28447,0.05895,0.29525,0.03618,-0.01807,-0.54651,-0.58172,0.99091
12.20030,13.03064,-2.82090,0.51139,0.63116,0.09553,1.83215,0.48180,-0.76926,0.65576,-0.87590,-0.05316
13.84834,14.32312,-2.01308,0.82400,0.20103,0.91236,0.62479,-0.73724,0.84593,-0.42450,-0.04557,-0.44641
13.84494,13.22335,-3.40851,0.69817,0.56672,0.32607,0.34188,0.88256,0.58825,-0.06180,0.68175,-0.93984
13.70569,13.60798,-1.61506,1.39698,1.22244,0.45148,0.92735,0.33634,-0.05600,-0.20178,0.54244,-0.25462
13.30631,13.03484,-0.75253,1.27163,1.47839,0.78945,1.19420,0.96191,0.05969,-0.07792,-0.17176,0.57233
13.97692,13.11791,-2.44800,0.59784,0.69138,0.72822,1.41583,0.11283,-0.75529,-0.63196,0.19477,-0.51120
13.67795,14.64536,-0.59610,0.94661,0.66552,0.72379,1.72454,0.78992,0.93448,0.80937,-0.86644,-0.99546
13.03055,13.04677,-3.33107,1.13507,0.23265,0.11479,1.49739,0.52222,0.02907,-0.51476,-0.40169,0.80794
13.15423,13.21718,-3.03573,0.74036,0.81871,0.60825,0.26087,-0.60879,-0.38471,0.23436,-0.47819,0.32422
13.70775,13.54235,-2.53163,0.96439,0.81410,0.70828,0.82312,0.42791,0.33359,-0.76045,-0.65151,-0.07136
13.76021,14.51982,0.83892,1.49586,0.04830,0.70713,0.57434,0.68287,0.31774,0.43700,0.01072,0.91937
13.75195,13.22988,0.79109,1.00162,0.16172,0.17480,1.31252,0.09279,-0.35919,0.16608,0.42050,0.97362
12.13412,14.39434,-1.15339,1.25828,0.08917,0.03463,1.26375,0.21147,-0.59923,-0.21454,-0.44802,0.10686
13.05960,13.83848,0.82779,1.19901,0.73789,0.13976,1.22385,-0.52055,-0.56655,-0.47374,0.24924,0.31475
13.97136,14.17932,-0.82294,0.50366,0.11476,0.45558,1.54965,0.24782,-0.89777,0.13770,-0.81600,0.58332
12.19627,14.64059,-2.27537,1.06483,1.08685,0.04531,1.54955,0.49820,0.89001,-0.35417,0.98875,-0.17269
13.56512,14.85572,-3.08608,1.20681,1.24514,0.06398,0.09054,0.25069,0.75714,-0.42352,0.26885,0.84704
12.37817,13.34724,-2.27000,1.43895,0.44878,0.24289,1.40588,-0.12045,0.90200,-0.14336,0.46471,-0.49124
12.53019,14.98059,-0.84899,1.30298,1.21578,0.06962,0.63164,-0.90674,0.83231,0.42732,0.06639,0.08177
13.79337,13.23296,-1.91363,1.06815,0.21965,0.21046,0.00306,-0.06746,0.92714,0.18507,0.31897,0.47770
13.81659,14.76076,0.26087,1.47077,1.28813,0.71396,1.34723,0.15934,0.98407,-0.55041,0.41703,-0.85693
13.97298,13.32407,-3.44869,0.86145,0.12806,0.89701,0.67447,-0.54980,0.30186,0.97960,-0.41801,0.88277
12.57180,13.27609,-2.74489,0.59767,1.10180,0.22131,1.17124,0.08870,0.67666,-0.72433,-0.22799,-0.64807
12.28521,14.92918,0.18017,0.95546,1.42428,0.85990,1.13589,-0.40172,0.20117,0.29398,-0.47046,0.09226
