# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.87651,13.92780,-0.32164,0.79061,1.37459,0.43408,1.24168,-0.42670,-0.23626,0.45918,0.77541,-0.95833
13.26898,13.24703,-1.39146,1.40742,1.05251,0.97150,0.76041,0.81441,0.83400,0.89818,0.03295,0.24680
13.56349,13.39280,0.62897,0.58959,1.29580,0.88780,0.65372,0.73239,-0.84913,-0.76026,-0.95882,0.49208
12.17253,13.67285,-1.77052,0.79995,1.17757,0.52929,1.85064,0.89743,0.62242,-0.04923,0.87941,0.36182
12.22271,14.31878,-3.19913,0.89096,1.26796,0.09006,1.75856,0.53437,0.51988,-0.93666,-0.87512,0.61794
13.59932,14.84656,-1.53925,0.53055,0.07750,0.03281,0.31469,0.73476,-0.33871,-0.99955,-0.31689,0.05466
13.77929,13.07830,-1.23668,1.06141,0.11047,0.08470,0.16822,-0.90324,0.18799,-0.03624,0.85501,-0.89463
12.90891,13.37563,-1.90479,0.59789,1.01526,0.06327,1.74549,-0.72992,-0.40933,-0.86726,-0.87997,0.51410
13.01389,14.58546,0.60344,0.59121,1.35024,0.81914,1.16338,0.29951,-0.02747,-0.98863,0.10005,-0.49283
13.29940,13.97255,0.88166,0.63949,1.41447,0.17110,0.79846,-0.16231,0.08792,0.07615,0.42650,0.41577
13.66082,14.39448,0.19369,0.78770,0.34410,0.15588,0.55183,0.52236,0.99689,-0.55804,-0.77594,0.33709
13.20172,13.69546,-0.54735,1.43419,0.26422,0.81867,0.20670,-0.28727,0.68445,-0.92900,-0.21624,0.23250
12.02034,13.93130,-1.29083,0.72953,1.46280,0.99492,0.80563,0.30878,0.21689,-0.14558,-0.26613,0.33230
13.08300,13.74547,-3.10489,1.43730,1.11900,0.96630,1.47008,0.11981,-0.58727,-0.21817,0.12833,-0.13372
12.44061,13.93743,-2.75730,1.19797,1.36822,0.27284,0.83468,0.91788,0.44638,-0.71599,-0.98763,-0.27700
12.96669,13.92008,-1.60190,1.31789,1.28541,0.49727,1.77975,0.92040,-0.96289,0.15823,-0.24331,-0.45132
12.00133,14.58149,-3.03182,0.78359,0.02774,0.43578,0.01060,-0.67414,0.74541,0.50998,0.64078,-0.85883
13.87868,14.04883,-3.44758,1.16737,0.06254,0.32121,1.22924,0.24995,0.24809,-0.54512,0.42037,0.32712
12.44677,13.22745,-3.18084,0.91475,0.86763,0.84816,0.37053,0.66451,-0.45759,0.78040,-0.17306,-0.86065
12.28484,13.26641,-1.68583,0.71413,0.66794,0.82937,1.41895,0.19578,0.45329,0.17971,0.90296,0.61306
12.67128,14.14403,-2.17394,0.84299,0.29500,0.37362,1.50140,0.44420,0.99917,-0.64794,0.12941,-0.91554
12.91345,13.73328,-0.80986,0.68995,0.25887,0.50762,1.25657,0.13241,-0.09353,-0.99414,0.55669,0.65674
13.08743,13.29416,-3.48375,0.99987,0.40682,0.88697,1.83498,0.42090,-0.87546,0.53000,0.56416,-0.93186
12.16477,13.85997,-2.78812,1.38411,0.30341,0.32973,0.98211,-0.46047,0.71559,0.41989,-0.24167,0.07693
13.82895,14.11861,-1.21419,1.41225,1.06833,0.27326,1.55018,-0.31719,0.36322,-0.34270,-0.44409,-0.94454
12.17666,13.34268,-2.90782,1.30044,0.79490,0.50898,1.17315,-0.64998,-0.31582,-0.00407,-0.90456,-0.99159
12.22731,14.99325,-0.93420,1.19033,1.22405,0.35281,0.44463,-0.29044,-0.78816,-0.57778,-0.78678,-0.03491
12.61991,14.22867,0.34549,1.41759,0.75926,0.38241,0.26657,-0.60386,0.96241,0.71049,0.63394,0.05127
12.70172,14.78781,-2.33733,0.68227,0.09281,0.55016,0.76599,-0.74510,0.08221,0.06602,0.55232,-0.10531
13.14131,13.66374,-0.02791,1.21921,0.98657,0.76394,1.22346,0.11838,-0.97933,0.38683,-0.37047,0.05964
12.21243,14.91117,-1.11248,0.67082,0.16473,0.60818,0.86728,0.89896,0.07555,-0.60297,-0.73858,-0.33060
