# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.02322,13.31365,0.69534,1.24674,0.51703,0.20001,1.83639,-0.02134,-0.57885,0.65483,0.42727,0.76672
12.89342,13.34466,-3.17474,1.31596,0.83316,0.06872,1.65899,-0.55508,-0.79053,-0.82508,0.55844,-0.45742
13.55294,14.45862,0.00690,1.39270,0.18342,0.55100,1.43885,0.66022,0.54415,0.36739,-0.75711,-0.44017
13.74582,14.01481,-1.84547,1.17251,1.46121,0.84790,1.26534,0.12329,-0.10091,-0.63668,-0.53781,-0.25050
13.16069,13.95554,-3.17597,1.02074,1.17059,0.90701,1.84617,0.67968,-0.32181,-0.31568,0.14890,-0.89776
13.44990,13.17876,-0.90196,1.01701,0.45868,0.66814,0.18502,0.84855,-0.29245,-0.59137,-0.19146,0.20144
13.49621,13.42518,-0.81951,0.85345,1.28117,0.00443,0.11993,-0.21132,-0.62179,0.18533,-0.15691,0.23768
12.50392,14.16111,-3.02561,0.69654,1.22328,0.95829,1.97655,-0.03899,0.20690,0.54880,0.93157,0.28574
13.25504,13.68981,-0.28298,1.47100,1.39724,0.57528,1.71106,-0.48615,-0.93529,-0.21524,-0.38007,-0.89023
13.18106,14.28228,-0.25885,0.52262,1.00472,0.08951,1.23233,-0.89792,-0.92003,0.09169,-0.94949,-0.58276
12.50442,14.66416,0.21728,1.31500,0.56326,0.52761,1.07139,-0.63809,0.87137,-0.27384,0.92243,0.74081
12.76394,14.19212,-1.37236,0.91693,1.29533,0.99703,1.52558,0.67516,0.24437,0.88651,-0.08504,0.17361
12.38956,14.16992,-2.87024,1.35277,0.71439,0.73820,1.67637,-0.44731,-0.55201,0.79714,-0.75575,-0.75303
13.47223,13.45980,-2.76608,1.26904,1.34582,0.55410,0.41714,-0.31070,-0.68809,0.05767,0.95656,0.29098
12.83832,14.08616,-0.28736,0.56575,1.13580,0.50002,0.21225,0.12392,-0.66562,-0.05150,0.80569,0.55684
12.13805,14.19562,-0.80886,0.82607,0.70245,0.84659,1.51478,0.69579,0.43119,0.17830,-0.95167,0.62873
12.86396,14.83123,-1.17750,1.19933,1.39086,0.07676,1.28564,0.88969,0.16886,0.75080,0.30253,-0.95053
13.10563,13.58994,-1.55775,0.83316,1.43439,0.70268,0.00485,-0.02667,-0.00430,-0.54217,-0.06959,-0.05149
13.39528,14.99493,-3.34761,1.09070,0.14159,0.91047,0.26368,-0.44214,0.59005,0.13942,0.81985,-0.35670
