# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.75908,13.67014,-0.91144,0.54734,0.58016,0.92927,1.10643,0.29177,-0.89205,0.95090,-0.13674,0.80374
12.73356,14.66459,-1.46914,0.82101,0.61045,0.78816,1.44176,0.14263,0.37430,0.74904,0.52345,0.03602
12.51275,13.90240,-3.48557,1.20601,0.25340,0.28000,0.27052,0.70188,0.50591,0.67832,-0.97909,-0.65990
13.80112,13.66534,-0.53736,0.71765,1.27758,0.34812,1.82325,0.29674,0.68327,0.53065,0.48053,-0.82857
13.09666,13.11402,-1.17542,1.09177,1.30928,0.16560,1.55493,-0.31698,-0.53870,-0.94536,-0.14057,0.13963
12.67747,13.33676,-3.26307,0.90768,1.38343,0.00765,0.37087,-0.23507,-0.62263,-0.30781,0.15898,0.72317
13.43074,14.14333,-0.82872,1.15361,1.10693,0.18934,1.64988,0.81832,0.47527,0.94540,0.74894,0.35055
13.13852,13.62130,-2.36646,0.60934,0.04802,0.56178,0.07561,0.73210,-0.61748,0.49721,-0.28260,-0.32519
12.34682,14.90496,-0.93315,0.51836,0.45885,0.37500,0.45018,-0.94390,0.87938,-0.25550,-0.81169,0.93806
13.35571,13.97677,-3.15088,1.44938,0.67676,0.82932,1.92051,0.12471,0.76482,-0.89408,0.12434,0.30716
12.40483,14.57533,-0.88769,1.37127,0.90571,0.62847,1.39491,-0.98279,-0.38077,0.07246,-0.17169,-0.33972
12.45466,14.75392,-1.24480,1.16099,0.13200,0.82580,1.51767,0.26877,0.03328,0.05579,-0.30417,-0.19473
12.61394,14.08822,-1.96567,0.69878,0.62137,0.05483,1.74692,-0.15532,-0.49382,-0.31905,0.09698,-0.52573
13.13278,14.12945,-3.24775,0.56804,1.19665,0.23394,0.30241,-0.12424,0.50372,-0.71047,0.84075,0.64219
13.60037,13.49506,-2.62865,0.51635,0.32972,0.15936,0.93496,-0.93072,-0.01521,0.57128,0.35368,0.57225
13.97802,13.22933,0.85536,1.13318,1.06387,0.37242,1.01536,0.71965,0.20934,0.51673,-0.18803,-0.06276
12.90317,13.87550,0.78961,0.84948,0.80967,0.04547,1.94788,-0.13475,-0.04283,-0.85828,-0.50150,-0.54055
13.82363,14.21314,-1.26400,0.89168,0.11291,0.77715,0.20702,-0.15852,-0.99301,0.97547,0.80685,-0.29805
13.23058,14.86905,-1.09183,1.30272,1.35618,0.56308,1.63954,0.33032,0.42528,-0.45941,-0.84935,0.34361
12.80527,14.16844,-0.96590,1.02037,1.35062,0.53517,1.83112,0.63354,-0.82165,-0.38072,0.78363,-0.68627
13.73657,13.90209,0.33526,1.22051,0.91247,0.29221,0.10535,-0.45100,0.33482,0.04687,-0.28154,0.98247
12.32347,13.27529,0.53797,1.09120,0.12078,0.99172,1.24298,0.31950,-0.49589,0.13978,0.31367,-0.67777
13.39643,13.54155,0.03143,0.79559,0.71973,0.81228,0.03561,0.32256,0.10026,0.12878,-0.05436,0.76623
13.03449,14.22248,0.42678,1.35615,0.41509,0.36943,0.98352,-0.53264,0.32594,0.72990,0.65578,-0.61876
13.73263,13.83156,-3.14392,0.60053,0.87569,0.33076,0.54077,0.29300,-0.86768,-0.29964,0.63355,-0.53225
12.93528,13.70819,-1.74854,1.27957,0.98946,0.00367,1.89164,-0.77437,-0.78210,-0.65928,0.98618,-0.03667
12.53094,14.44135,-3.00248,1.01911,0.69999,0.44618,0.09532,0.78474,-0.91841,0.81152,0.43919,-0.15970
13.89622,14.71878,0.61117,0.55084,1.06762,0.24416,0.53221,-0.18170,0.18318,0.77976,0.50354,0.93286
12.23123,13.66996,-0.85447,1.22327,0.65040,0.57381,1.11015,-0.74109,0.91014,-0.96864,-0.69201,-0.26940
12.96691,14.77620,-1.82009,0.77018,0.78426,0.24145,0.24599,-0.57186,-0.59822,0.83175,-0.09812,-0.54580
13.99467,13.63917,-0.23325,1.46901,1.14170,0.93231,1.65451,-0.88629,0.52765,-0.63236,-0.76846,0.18437
12.42860,13.93517,0.33294,0.78928,0.51024,0.27656,0.97160,-0.04471,0.29526,-0.09689,-0.63934,-0.53388
