# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.61889,13.02149,-0.25735,1.26285,0.82320,0.93666,1.22998,0.12545,0.95786,-0.52088,0.81873,0.31872
13.90989,13.78436,0.10228,1.02076,0.80469,0.11554,1.31007,0.92794,-0.68770,0.48336,-0.27261,0.26263
13.20933,14.71537,-1.32722,0.68887,0.99932,0.89242,0.71421,0.29545,0.26027,-0.53255,0.82395,-0.93203
13.04204,14.75608,0.20478,1.32396,0.20310,0.96973,1.46031,0.77450,0.47131,-0.16802,-0.43656,0.95831
13.40026,14.15692,0.70803,0.77079,0.40297,0.00221,0.47686,0.74724,-0.17739,0.27356,0.09335,0.44337
12.81108,14.28939,-1.35489,0.93819,0.88609,0.33249,0.24174,-0.91265,0.40277,-0.98938,0.52186,-0.56008
12.33130,14.33544,-1.98590,1.07532,0.41483,0.13274,1.46668,0.57283,-0.13158,-0.21235,-0.71362,-0.45604
13.49182,13.94244,-3.11733,0.62466,0.43583,0.66883,0.00503,0.96201,0.03803,-0.67483,-0.44654,0.78827
13.01882,14.52871,-1.22863,0.83691,1.29772,0.14804,1.99252,-0.45556,-0.19845,-0.12093,0.01425,0.62652
12.60916,14.94407,-2.70250,1.15520,0.43998,0.70294,0.74843,0.30791,0.92022,-0.03150,0.53645,-0.21828
12.93491,13.57084,-1.19756,1.43172,0.66469,0.71051,1.93298,0.67122,-0.12495,0.49561,0.52945,-0.75083
13.15367,14.62800,-2.62810,0.95845,1.40734,0.44205,0.80610,-0.98720,-0.23929,-0.86709,-0.17692,0.81787
12.20555,14.69610,-2.58795,1.25170,0.40750,0.30026,0.06901,-0.45138,-0.67652,0.42652,0.09453,-0.40017
12.26047,14.54185,-2.96886,1.02842,0.21704,0.89984,1.01192,0.12557,-0.87976,-0.88338,0.59344,0.44586
12.47246,13.66589,0.45669,1.31923,1.04525,0.99670,0.94283,-0.09143,0.38664,-0.32593,-0.36537,-0.79260
12.86327,14.64211,-3.19065,0.69829,1.15054,0.20609,0.04644,-0.62383,0.13589,-0.05415,-0.35092,-0.17695
12.41559,14.43536,-2.04697,0.71175,0.03252,0.91405,0.96886,0.61605,-0.67238,0.91844,-0.09751,0.43365
13.28493,13.23619,-1.89708,0.84109,1.20177,0.60690,1.08587,0.17193,-0.74938,0.43736,-0.16246,0.38989
12.85370,13.61173,0.04080,1.06161,0.42527,0.99225,1.33793,-0.54503,-0.44104,0.14743,-0.67192,0.07026
12.61518,14.08816,-0.04867,0.92961,0.29180,0.59732,0.65788,0.45860,0.21294,-0.51607,-0.05540,0.74097
12.86996,13.14106,-3.09822,0.78327,1.10937,0.60975,1.20405,0.69462,0.19192,0.16484,0.41691,0.40321
12.65464,14.07089,-3.25635,1.29634,0.10432,0.69892,1.86960,0.65758,-0.09025,0.66682,0.84832,-0.46462
13.18626,13.34310,-1.87879,1.13607,0.61857,0.95951,0.82081,0.58642,0.22991,0.46845,0.20261,0.57881
12.99655,13.77031,-0.95979,0.56953,0.34235,0.72002,1.68881,0.00618,-0.11673,0.51525,0.90028,-0.20020
12.24752,13.38319,-1.06567,0.68106,1.11270,0.60399,0.77085,0.54364,0.26404,-0.12565,0.15082,-0.19154
12.91076,14.43766,-0.26693,1.24618,0.39585,0.69871,0.16022,0.93053,-0.31920,-0.48283,0.92375,-0.25810
12.86770,14.53545,-2.62234,0.67804,0.31248,0.54893,0.62929,-0.06331,-0.02699,0.84763,0.96351,-0.50809
12.66222,13.36197,-0.91392,0.82621,1.26147,0.87299,0.03357,-0.04728,0.55265,0.88021,-0.61796,-0.59239
13.26620,14.02437,-3.02463,1.04383,1.11513,0.91761,1.03778,0.72521,-0.54617,0.36845,0.65595,0.80652
12.53934,13.95747,-0.97685,0.80576,1.15652,0.50672,0.97551,0.54711,0.57376,0.50317,-0.92592,0.01773
12.33708,14.63009,0.55932,1.27184,1.13926,0.54632,0.61038,-0.36802,0.61869,-0.62144,-0.65741,-0.55028
12.86605,13.72034,-2.46534,1.43217,0.76543,0.74145,1.18905,0.56164,0.45242,0.10044,-0.41794,0.64808
13.43122,13.73476,-3.09390,0.55663,1.12381,0.82439,0.99917,0.46029,0.55823,0.44176,-0.46844,0.80246
13.09921,14.34359,-0.62550,1.30672,1.44294,0.14234,0.32264,-0.42146,-0.08249,-0.32700,0.30873,-0.69914
12.27845,13.47973,-1.03935,0.95925,0.41786,0.59997,1.22198,0.76110,0.85280,0.75738,0.14860,0.89599
12.85402,13.36051,-2.20438,0.57714,0.69031,0.65709,0.77663,-0.79480,0.09559,-0.53908,0.41907,-0.05485
13.94691,14.63460,-1.05714,0.74140,0.24806,0.05304,0.69986,-0.34796,-0.73106,-0.18080,0.10007,-0.85480
12.07246,14.88706,-2.97968,1.27286,0.84183,0.98295,1.53948,-0.60457,-0.30360,0.55606,-0.12243,0.88323
12.75032,14.86368,0.94328,1.06785,0.82771,0.22821,0.20278,-0.20276,0.78040,-0.26652,0.10288,0.35292
12.12317,14.28680,-1.20470,1.49814,0.50083,0.42832,1.92553,-0.80667,-0.25459,-0.44886,-0.45109,-0.98649
13.07959,14.61022,-0.25130,0.56081,0.79434,0.53888,1.33438,-0.48295,-0.23722,-0.65077,0.77306,-0.68543
12.12509,14.93580,-0.00896,0.72112,0.43214,0.64473,0.77377,0.87835,-0.93382,0.44092,-0.64111,0.85130
12.88257,13.69484,-0.56130,0.56542,1.25512,0.76821,1.70211,0.14103,-0.59339,-0.29824,0.49489,-0.96614
12.31872,14.18498,-0.93837,1.44483,1.30277,0.84134,1.41082,-0.99316,0.86334,0.38747,-0.98794,-0.05540
13.67117,14.48572,-1.06952,0.77383,0.93376,0.17580,0.73809,-0.43402,-0.38283,-0.01304,-0.23384,-0.01748
12.17177,13.22426,-3.46193,1.14710,0.54568,0.06450,0.29300,0.87113,0.01416,-0.56910,0.80472,0.71730
13.17659,13.67597,-2.82826,0.95192,1.20161,0.98839,1.44772,0.57850,-0.38660,0.77222,-0.69571,-0.83023
13.52042,13.64330,-2.88672,1.25590,0.98775,0.53858,0.07889,-0.06541,-0.01725,0.81211,0.08756,-0.59400
12.60194,14.62458,-2.02219,0.51393,0.08533,0.27954,0.64738,0.60046,-0.20799,-0.15132,0.70537,-0.34150
12.58590,14.40612,-0.04561,1.29512,0.75827,0.51634,0.20602,-0.11112,0.02856,-0.64643,0.92745,0.55778
12.76261,14.15308,0.77723,0.97935,0.18663,0.65042,1.98196,-0.32005,-0.60307,-0.83214,0.45904,-0.30057
13.96651,13.96230,-0.42887,1.11482,0.35447,0.42128,0.39921,-0.44487,-0.67478,-0.38176,0.53407,0.76134
12.31924,13.75704,-0.86714,1.42504,1.31989,0.29792,1.36000,0.31024,-0.07319,0.03855,0.64577,0.56088
13.14869,13.01653,-0.00884,0.96916,0.38484,0.53335,0.27485,-0.11681,-0.04001,0.46576,0.26351,0.35488
13.02267,14.88316,0.44077,0.58046,0.08734,0.71449,1.16062,-0.15534,-0.73960,0.25497,-0.12005,0.97467
12.71574,14.64062,-3.34833,1.22228,0.72517,0.74496,0.90713,0.01850,-0.80672,-0.12687,-0.24106,-0.15797
12.74107,14.06967,-0.62322,1.32108,0.49200,0.40917,0.88334,0.24735,-0.06314,-0.99750,0.95318,-0.74686
13.68101,13.18731,-1.15284,0.55167,1.33919,0.50998,1.47413,0.13088,-0.57019,0.35199,0.45174,-0.88298
13.16585,13.29912,0.81321,1.16692,0.91769,0.13898,1.92636,-0.79145,-0.45826,-0.12637,0.16323,0.58416
13.41941,14.40606,-2.92919,1.21955,1.00646,0.61270,0.61278,-0.36009,-0.48660,0.24689,-0.61153,0.62714
12.20186,14.47013,0.18473,0.54056,0.59742,0.40093,1.46733,0.29899,-0.11874,-0.54765,0.67113,0.19983
13.24810,14.23644,0.63291,1.09521,0.36442,0.53857,1.40133,-0.72923,0.28971,-0.03490,0.31769,-0.75998
12.68700,14.74963,-1.87769,1.17267,1.27258,0.06702,1.72903,0.70900,0.62932,-0.81581,0.56697,0.55349
13.61809,13.19596,-2.32856,0.62303,0.64232,0.45636,1.38822,0.90135,0.72745,-0.10569,-0.32957,-0.42230
13.05259,13.38894,-0.82945,1.13174,1.49002,0.70367,0.78104,0.05342,-0.67065,-0.37104,0.39175,0.45696
12.83898,14.08181,-3.07427,0.83590,1.26795,0.38302,0.20876,0.31572,0.55056,0.87666,-0.48363,0.21177
12.87297,14.73737,-2.96200,0.67251,1.02756,0.36476,0.54039,-0.00435,-0.20372,-0.25367,-0.45005,0.33039
