# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.02827,14.19627,-2.50427,0.96018,0.70683,0.67474,1.29689,0.99564,-0.06307,0.81580,0.58432,0.94705
12.75251,14.49064,-1.68278,0.74158,0.72285,0.22528,0.25862,-0.85128,0.51789,0.32279,0.02503,0.25614
13.17616,14.14948,0.72681,0.55147,1.41445,0.90812,1.98712,0.57765,-0.50440,-0.22381,0.35133,-0.67316
13.37223,13.58846,0.31433,0.73071,1.32863,0.36525,1.11826,0.29993,-0.67967,0.47391,-0.86696,0.04126
12.00399,13.09427,-1.65948,1.10866,1.21133,0.18154,0.48721,0.29892,0.51000,0.89093,-0.01210,0.38112
12.13340,13.77691,-3.19628,0.99012,0.80123,0.23137,0.51241,-0.28787,0.91685,-0.53407,0.83625,0.07757
13.22053,14.31325,-2.54964,0.80812,0.08491,0.53287,0.01893,-0.70607,0.95146,0.59674,0.89588,0.12107
13.24634,13.84884,-1.05535,0.59054,0.90983,0.56918,0.51135,-0.97850,-0.31374,0.11403,-0.62503,-0.69098
12.77622,13.69810,-1.93409,1.05181,0.75755,0.37498,0.89811,0.77592,-0.17490,-0.16576,0.67044,-0.75397
12.25957,14.63262,-0.58201,1.02283,1.27386,0.86477,0.97243,0.81496,0.56148,-0.67329,0.73893,0.64274
13.43143,13.44786,-1.37290,0.57673,0.56228,0.03979,1.85417,-0.87508,0.91287,-0.72067,0.84664,-0.76937
13.63199,14.67132,-2.54832,1.16264,0.98307,0.15865,0.03138,0.19157,-0.72960,-0.59673,-0.86212,-0.33431
12.62986,13.54032,-0.48250,1.23674,0.52215,0.56562,1.81321,0.35119,-0.50124,-0.48416,0.03557,-0.77073
12.29762,14.33188,0.15936,1.33893,0.72024,0.15778,0.09622,0.23115,-0.26539,0.41731,0.50952,-0.79701
13.18421,13.99852,-1.80370,1.39126,1.02453,0.12966,1.77261,0.79843,-0.55777,0.60431,0.87203,-0.38234
