# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.73128,14.75633,-2.34511,1.17837,1.14395,0.45680,1.23838,-0.67601,-0.01197,0.58145,0.67379,-0.73324
13.89451,13.83903,-2.47864,0.80564,0.70777,0.28126,1.77774,0.25348,-0.61163,0.94638,-0.89179,-0.35895
12.82543,13.48199,-0.14377,1.29522,0.86885,0.28183,0.03198,0.53707,-0.45726,-0.06571,0.29263,-0.55549
12.16450,14.31202,-1.71583,1.49905,0.99211,0.15347,0.38715,-0.67488,0.87517,0.37726,0.81440,0.13716
12.71857,13.94831,-0.00504,1.25967,1.04928,0.68729,0.26698,0.88397,0.20906,-0.48008,0.16574,0.25510
12.78244,13.23571,0.26212,1.09432,0.75773,0.69354,1.27460,0.26727,0.66141,-0.98580,0.53489,-0.86251
12.16203,13.25874,-0.42217,0.94531,1.15325,0.09930,0.36505,-0.39791,-0.87500,-0.41312,0.17979,0.45691
12.27853,13.97765,-1.21561,1.30627,0.78306,0.42159,1.27886,-0.74856,0.91429,-0.60505,-0.54096,-0.43580
12.82463,13.58757,-0.97895,1.07610,0.26400,0.52079,1.18939,-0.73242,0.94228,-0.56350,-0.78891,0.56004
12.99538,13.47114,-0.47935,1.14980,1.25818,0.18851,1.35550,-0.52075,0.54866,0.00960,0.99739,-0.67563
12.23372,14.99721,-2.72692,0.57537,0.86337,0.89605,0.41675,0.73715,-0.34185,0.53115,-0.85777,0.70682
13.29348,14.42835,0.06854,0.64006,0.29951,0.41551,0.84421,-0.88217,0.30821,-0.06668,0.53480,-0.37524
13.46428,13.09408,-0.43556,1.08418,1.46507,0.00656,1.46812,0.74852,0.71748,0.71232,0.95105,0.83800
12.50455,13.12762,0.11416,1.15791,0.81228,0.18543,1.52808,0.66848,0.63389,-0.67154,-0.64618,-0.86416
12.87250,13.92755,-0.39026,1.28732,0.14697,0.48528,1.24789,-0.13522,0.49579,-0.45009,0.12008,0.40845
12.15657,14.57054,-2.82773,1.04906,1.16308,0.77605,0.53453,-0.18871,-0.79094,-0.30725,-0.31727,-0.05215
13.99596,13.86352,-0.21553,0.60800,0.29876,0.97872,0.77773,-0.27119,-0.02685,0.53004,0.03143,0.51913
12.31390,13.71723,-0.91402,0.76237,1.13921,0.04378,1.05799,-0.43135,-0.56234,0.61148,0.34132,0.05555
12.06595,13.16451,-1.38405,1.44017,0.01044,0.44553,1.43568,0.61950,0.47534,-0.45839,0.35913,0.63899
13.96350,13.73518,-2.30922,0.53864,0.52027,0.05595,0.29422,-0.97674,0.92970,-0.87738,0.03667,0.25121
12.05104,13.84024,-2.55020,1.15333,0.83807,0.60637,0.54881,-0.12648,0.08584,0.84958,0.37475,-0.32255
12.91189,13.31467,-1.39927,0.84372,0.47399,0.57403,1.83138,0.82412,-0.63350,-0.05434,0.21072,0.82173
13.82093,14.25655,-2.10219,0.58292,0.44258,0.44621,1.26368,-0.32820,-0.12861,-0.03276,-0.78617,0.33087
13.28760,14.99909,-0.93250,0.70244,1.23485,0.77448,1.71500,0.20338,0.43323,-0.20733,0.03318,0.46857
12.70986,13.82254,0.80867,1.37011,0.76176,0.29836,1.20297,-0.49667,-0.35527,0.83666,-0.88845,0.27797
13.37950,13.50473,-0.59893,1.00492,0.06128,0.01774,1.71122,-0.80384,-0.06339,0.67092,0.39431,-0.86451
12.33079,14.12540,-0.49882,1.41683,0.93153,0.56831,1.01300,0.67619,-0.63386,0.90248,0.63272,0.23047
13.09330,13.44138,-1.24131,0.71493,0.53145,0.17888,1.41746,-0.10255,0.33488,0.89837,0.73319,0.94158
12.76928,14.49035,0.97362,0.97589,1.26130,0.95130,1.30100,0.47027,-0.73985,0.94047,0.41951,-0.16821
12.56632,13.66553,-2.04699,0.57662,0.06645,0.47890,0.78351,-0.95353,0.06521,-0.97571,0.51559,0.37971
12.45868,14.42597,-1.91342,1.43333,0.09966,0.01671,0.90496,0.61989,0.65705,-0.72938,-0.81365,-0.55376
13.13209,14.03985,-1.82662,1.39671,0.04432,0.81945,1.81189,0.83383,-0.80370,-0.65704,0.03168,0.55604
13.65201,14.95941,-0.56452,0.85649,1.33166,0.56192,0.25664,0.20678,-0.87852,0.86656,0.34692,-0.65798
12.08992,13.18657,-0.04117,1.29825,0.35206,0.60222,0.90895,-0.57982,0.73737,0.63507,-0.66895,0.53962
13.09862,14.15322,-0.62524,0.61513,0.59593,0.38588,1.65830,-0.01600,0.80686,0.46786,0.51897,-0.56696
12.76782,13.55157,-0.01655,1.11471,1.09923,0.49575,0.86443,0.87992,0.12178,0.88270,0.58253,-0.91461
12.10849,13.03576,-1.60364,1.47864,1.13305,0.93772,1.51161,-0.95993,0.33373,0.26064,-0.85657,0.49650
13.76659,13.75814,-2.92823,1.35695,0.90406,0.58126,0.77883,-0.77687,-0.54269,0.95750,0.18900,-0.84679
12.10020,14.20762,0.58164,1.18889,1.37811,0.51772,0.24797,-0.21446,-0.32686,0.73906,-0.89570,-0.31366
13.69971,13.54665,-3.41175,1.29758,1.44098,0.49210,0.67085,-0.09917,-0.34327,0.89950,-0.63693,0.57133
13.84704,13.10851,-3.32217,0.85129,1.33239,0.77281,0.47850,-0.87668,-0.51148,-0.42256,0.65126,0.64172
13.55541,13.58573,-0.43780,0.56699,1.33864,0.49031,1.51362,0.30642,-0.34623,-0.53135,-0.02514,-0.36123
13.88708,14.56988,-3.29058,1.19747,0.44522,0.19558,1.42108,-0.61192,-0.52212,0.63915,-0.31760,0.56597
12.23494,14.79119,-2.42147,1.29311,0.80167,0.12832,1.80073,0.19591,-0.78614,0.14451,0.32686,-0.17157
13.24245,13.78868,-0.08994,0.70911,0.54562,0.70124,0.78220,0.01946,-0.34248,-0.50770,0.97074,0.03718
12.32288,13.55674,-2.15495,0.91587,0.46873,0.79602,0.31198,-0.43152,0.44622,-0.36360,0.22925,-0.19488
13.94519,14.77518,-2.71240,1.14457,1.30369,0.79291,1.97925,-0.50364,-0.80786,0.39824,-0.05352,0.40961
13.30915,14.78436,0.01902,0.60304,0.66748,0.44906,0.96822,-0.28132,-0.31529,-0.36771,-0.69846,0.97203
13.46084,13.16265,0.83210,1.08639,1.05144,0.99524,1.78501,-0.63359,-0.03133,0.37764,0.43397,0.80188
13.16562,14.66406,-0.65773,1.20587,0.54240,0.83416,1.67893,0.24252,-0.54154,0.24783,0.14995,-0.90976
13.17478,13.83886,-0.04959,1.01680,1.25228,0.40337,0.79942,-0.70221,-0.22144,0.70617,-0.71521,0.25095
13.68788,13.36525,-2.94583,1.14100,0.27560,0.41515,0.01092,0.12078,0.67297,0.92724,-0.90290,0.64490
13.48525,13.52845,-3.33290,0.59133,1.23168,0.17830,0.24119,0.41614,0.33477,0.67097,0.31775,-0.97448
12.22422,13.93994,-0.45627,0.70361,0.40665,0.35120,1.73918,0.95163,-0.94950,-0.07380,-0.22249,0.23633
12.19591,13.15583,-2.33652,1.17905,0.68255,0.61908,0.42545,0.51659,0.10801,0.59617,-0.04539,-0.60914
12.99817,13.46558,-2.98611,0.86726,0.45366,0.38599,0.49280,-0.05614,-0.71031,0.69925,0.79905,0.39651
