# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.41841,14.84596,-2.52426,1.33046,0.83596,0.05758,1.30402,0.70496,-0.66412,-0.81161,0.73226,-0.13095
12.48879,14.77944,-1.44623,0.92298,0.42211,0.86977,0.66819,-0.49618,0.83220,0.75578,0.60694,0.15483
13.97156,13.05413,0.32200,1.27412,1.08911,0.46173,1.09882,-0.65920,0.33754,-0.58224,0.19430,-0.47018
12.38213,14.11316,-1.77272,0.92562,1.14650,0.52828,1.54958,-0.87291,0.60780,0.06440,0.81678,0.26986
13.00588,13.35568,-0.17318,0.97860,0.71175,0.97836,1.85227,-0.86642,0.63392,-0.66909,-0.37905,-0.45671
12.54149,14.08439,-3.43587,0.75747,0.31967,0.23840,1.09276,0.24934,0.19224,-0.30568,0.35214,0.02543
12.54286,13.94721,-2.60764,1.31989,0.95619,0.59275,1.61006,-0.78343,0.13955,-0.53987,0.51687,-0.84086
12.14622,14.10042,-1.72917,0.60391,0.65384,0.27212,1.36871,-0.44697,-0.87479,0.15418,-0.66414,0.31628
12.21307,13.09890,-3.49612,1.29876,1.11238,0.79528,1.60594,0.13567,-0.69294,-0.51933,-0.69460,0.89699
13.37485,14.50846,-0.85872,1.02205,0.18196,0.92697,0.10865,-0.28347,0.43171,0.12083,0.28305,0.31652
13.45280,13.45785,-0.83409,0.75515,0.74828,0.46019,0.68006,0.17594,0.64158,0.28515,0.20757,0.64328
13.98464,13.49306,-0.96541,0.92787,0.42091,0.20344,1.43422,0.12931,0.80223,0.98957,0.91195,0.98823
13.03618,13.28433,-2.46394,0.95693,0.85182,0.15993,1.84982,0.61585,0.83912,-0.53783,-0.07436,-0.13873
12.89240,14.87138,-0.57716,1.42426,1.21229,0.84917,1.12800,0.67145,0.27313,0.72942,0.00104,0.60605
13.01863,13.69718,-2.61984,0.89692,0.75888,0.51154,1.19985,0.45296,-0.15326,0.45578,0.61732,0.93695
12.20359,13.10269,-1.00131,1.31767,0.18047,0.23160,0.50278,-0.25689,0.44762,-0.82053,0.52020,0.08015
12.94773,13.35744,-2.83582,0.81805,0.20732,0.05245,1.15417,-0.99455,-0.13253,0.65388,0.45519,-0.26038
