# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
13.05099,13.45418,-1.66143,0.92086,1.18005,0.19389,1.05219,-0.48535,0.58147,-0.62841,-0.90412,0.72775
12.03719,13.54192,-0.20722,0.80081,1.09140,0.34522,0.07924,0.49868,-0.52996,0.61248,0.17660,-0.48979
13.69788,14.28565,-2.80934,1.49722,1.42155,0.95969,1.54036,-0.61649,0.07693,0.22050,-0.17488,-0.54539
12.18617,13.71811,0.91101,1.19763,0.51423,0.67541,1.34388,-0.14096,-0.45741,0.15271,0.49221,0.23727
12.44666,14.97307,0.51438,0.91816,0.38592,0.30900,1.71150,-0.18234,-0.45020,0.96270,0.36572,0.98709
13.67855,13.80095,-0.64527,0.63169,0.58910,0.79593,1.34187,0.91099,0.48461,-0.77501,-0.10141,0.18194
13.64587,14.33185,-3.12203,0.61599,0.67622,0.40149,1.73236,-0.13878,0.64243,0.29688,-0.58668,-0.20213
13.39895,13.63985,-2.67465,1.13735,0.10039,0.90313,0.04611,0.93254,-0.47532,0.78826,0.26669,0.76864
12.01110,13.31706,-3.44131,0.88473,0.32578,0.67624,1.44034,-0.36013,0.51364,-0.06661,0.71360,0.00663
12.78131,14.94239,-3.44806,0.73078,0.12568,0.14569,0.95268,0.35237,0.20036,-0.04106,-0.90212,-0.52918
12.53410,13.58296,-1.37972,1.25690,0.54477,0.68202,0.24459,0.60242,-0.20055,-0.69629,0.55005,0.87502
13.29447,14.66354,-1.31737,1.44469,0.99744,0.55102,0.27986,-0.93130,0.42617,0.42050,-0.68913,-0.22295
12.64420,13.97778,0.70882,0.77394,1.12025,0.49973,0.19368,-0.52476,0.04240,0.14744,-0.40287,-0.80680
12.76469,13.79611,-1.04456,1.10130,1.01679,0.66086,0.65327,-0.17152,-0.07762,0.74296,0.06243,0.80719
12.02555,14.82897,-0.90823,1.47374,0.24246,0.33444,0.85157,0.42982,0.25939,0.89410,0.65167,-0.33552
12.50011,13.52562,0.63151,0.97510,1.41003,0.97955,0.31954,0.53869,-0.53863,-0.77566,0.18061,0.03756
13.83418,14.03463,0.91275,1.05944,1.47305,0.56278,0.87410,0.14367,-0.05489,0.31106,0.54058,0.02256
13.23876,14.01543,-1.62885,1.33210,1.15052,0.66709,0.20177,-0.96611,-0.95983,-0.93848,0.35156,0.43739
12.15486,13.08848,0.89908,1.31990,0.85013,0.90765,1.94798,-0.56068,0.69941,0.72802,0.13034,0.54855
13.98329,13.55558,-3.13137,1.25312,1.18916,0.37945,0.58278,-0.59513,-0.75854,0.63788,-0.83444,0.69131
13.79979,14.81400,-2.35833,0.58748,1.17830,0.10738,1.71443,-0.39529,-0.20812,0.76586,0.52309,-0.48644
12.19484,13.75206,0.47918,1.48459,0.69048,0.84691,0.48738,-0.37721,-0.58839,0.85276,-0.65914,0.31162
13.57986,13.14335,-0.38653,0.62256,0.14818,0.73907,0.48881,-0.78714,-0.40090,-0.31841,-0.59988,-0.81385
13.62538,13.60554,-2.76940,1.31160,0.31596,0.90373,1.18468,-0.97220,-0.89004,0.92158,0.52653,-0.44566
12.52731,13.38138,-0.34063,0.75717,0.47466,0.61745,1.01712,-0.32955,0.43471,0.86899,-0.18455,0.25229
12.22076,14.41942,-3.28221,0.97334,1.20042,0.59612,0.96804,-0.83962,0.14597,-0.26111,0.44085,-0.18930
12.79185,14.81956,-3.25752,1.39579,1.45179,0.95419,0.92429,-0.23116,0.15967,0.98580,0.46874,-0.64277
12.43463,13.72734,-2.42692,0.80503,0.22244,0.59956,0.39167,0.93797,-0.51515,0.72000,-0.09687,0.65939
12.33946,14.60814,-0.99742,0.95190,0.08936,0.13548,0.09500,0.77166,0.04677,0.77014,0.49614,-0.59583
13.21349,13.86495,-1.45210,0.70733,1.44509,0.24502,0.88848,-0.00200,0.54016,-0.26852,0.79380,0.92182
13.26964,13.66885,-1.18416,1.07042,0.62759,0.14698,0.77335,0.46539,0.85040,0.35208,0.86911,0.97793
12.97809,14.20106,-2.42322,0.68427,1.26973,0.25929,0.91082,0.60846,-0.11044,0.29172,-0.37825,0.17857
12.93222,14.02782,0.63147,0.85287,0.06726,0.27934,0.90548,0.50069,-0.85142,-0.29589,0.93935,-0.31789
