# logM_cut, logM_1, sigma, alpha, kappa, alpha_c, alpha_s, s, A_cen, A_sat, B_cen, B_sat
12.34844,13.89732,0.49466,1.22288,1.08542,0.30879,0.98002,0.27891,-0.82510,0.37467,0.27080,-0.82774
12.24805,14.81686,-0.55167,1.04100,0.54848,0.91580,0.45973,-0.81382,-0.15958,0.78076,0.55871,0.82459
13.50580,14.81944,-0.98115,0.71318,0.50324,0.49571,0.84909,0.02936,-0.33878,0.06374,-0.50661,-0.80478
12.87957,14.42255,-1.74685,1.26918,1.31910,0.16551,1.21235,0.38398,-0.78342,0.88255,-0.51487,0.73003
12.28928,14.25051,0.74916,0.94764,0.62606,0.27823,1.02853,0.02059,-0.36992,0.82758,-0.32085,0.24309
13.85045,14.47587,-1.51473,0.55319,0.39829,0.63426,0.31094,-0.29922,0.44992,0.23372,-0.19678,-0.21762
12.69010,14.08386,-3.00306,1.16740,0.24270,0.50293,1.32847,-0.85454,0.13445,0.24854,-0.96117,0.65788
13.43722,14.39574,-0.60778,1.46785,1.30997,0.54547,1.93557,-0.48661,-0.30374,0.80777,0.79156,-0.97983
12.78294,14.92528,-0.79540,0.81994,0.37520,0.96224,0.55833,-0.50001,-0.41200,0.26129,-0.31660,0.44712
13.99256,13.77707,-1.11347,0.86260,0.72336,0.36748,1.49652,-0.48532,-0.62948,-0.14903,-0.62683,0.78775
12.76757,13.69152,-2.63601,0.60711,1.18930,0.06729,0.58413,-0.55155,-0.71481,0.13552,0.17177,0.50624
13.20446,13.55549,-2.74066,1.31407,1.24333,0.61830,0.49284,-0.54812,-0.84242,0.83479,-0.08593,0.75239
12.48038,13.45800,-0.73527,1.10120,0.28304,0.68664,1.93679,0.24843,0.38259,-0.68760,-0.79233,0.09981
13.42212,13.78404,-2.70022,0.88747,1.19229,0.21725,0.12102,0.43206,-0.72017,0.52864,-0.58440,0.32185
13.41425,14.06978,0.44487,0.77219,0.88085,0.46000,1.88657,-0.46802,0.38302,-0.09473,-0.03322,-0.92140
13.46067,13.38153,-1.21673,1.38147,0.68284,0.83385,1.88618,-0.59615,-0.46842,0.54161,-0.87431,0.78294
12.68602,14.01809,0.67917,1.13894,1.38145,0.98029,0.45786,0.85800,0.00720,0.76176,-0.30325,0.63048
12.90630,14.20635,-0.65298,0.88703,0.28084,0.27460,0.03858,-0.74907,-0.44432,0.65961,0.97817,-0.43753
13.95993,13.92338,-0.81271,1.20143,0.55471,0.01012,0.11271,0.93154,0.27275,0.63674,-0.36560,0.63071
13.36731,14.95247,-0.58590,1.21573,0.96176,0.12683,0.64629,-0.96262,-0.88820,0.19631,0.43463,0.06434
12.25855,14.68136,-2.36318,0.51951,1.44121,0.86278,0.53823,0.53751,0.97871,-0.60021,0.03905,-0.97801
13.54305,13.72427,-1.65125,1.36890,0.40651,0.18309,0.17498,-0.87887,-0.06304,0.92993,-0.62707,-0.96165
12.89521,13.61991,-2.75665,0.67199,0.24019,0.07561,0.89607,0.42288,0.16391,-0.30901,0.48188,-0.51343
13.84777,14.57664,-1.90563,1.14693,0.77244,0.91969,1.93638,0.96734,-0.58502,0.59479,-0.30503,-0.85105
12.74160,14.32157,-2.12176,1.11185,0.53795,0.52454,0.31401,-0.15105,-0.13423,0.36490,-0.77199,0.65552
13.00857,14.99871,-1.85009,1.49895,0.80125,0.03067,0.92373,0.81786,0.11686,0.95964,-0.09125,0.86378
13.60081,14.92212,-2.76062,1.45725,0.05017,0.82303,0.26627,-0.82487,-0.64120,-0.36942,0.65937,-0.27908
13.90409,14.17450,-0.22645,0.99358,0.09542,0.27188,1.78050,-0.16941,-0.37348,-0.59121,0.27547,0.80137
13.91059,14.84792,-1.55244,0.74521,0.80723,0.38247,0.37228,-0.83411,-0.83211,0.70602,-0.90432,-0.73091
